,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,missing_type,cld,DroneV,dia,h_s,h_f,a,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,thickness,fountain_in,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice
806,2021-01-26 09:30:00,0.463,-13.42,51.58,1.306,620.715,340.5,0,340.5,0,-,0,,,,5,0.35,1.119,146.944,0.569,36.148,-2.5897975973723883,-2.226692747510602,0.2413046907223592,117710.79173758643,128.36509458842576,93.7004995088461,2.915086546428756,3911.606582068201,0.0,-0.526663578312793,316261.4891824989,-125.61843859018194,53.406760674126154,-141.71854366814344,-32.32848212267865,-32.318498062475484,-5.14075016760466,0.16257669411865164,382.6997698787015,285.42877856170537,1.3630469793442035,9.48317470023071,0,0.0,0.0,0.0003774014157768602,445.6044139447252,-19.12966935700124,-125.61843859018194,0.14361257723510604,317658.2766846521,4.944498281295722
807,2021-01-26 09:45:00,0.427,-13.63,51.71,1.993,620.776,388.1,0,388.1,0,-,0,,,,5,0.35,1.102,146.18,0.568,36.148,-3.116461175685181,-2.226861941077192,0.22558747610924773,117804.49223709528,128.46727615822823,115.38862289827935,4.219135686141004,3914.52166861463,0.0,-0.3981818170580947,316707.0935964436,-155.51008188675797,56.90782466069939,-140.241493825438,-47.896575490305004,-46.775259837604615,-24.678146708186798,0.39830947647243364,382.6997698787015,285.43337928467446,1.3641319961122782,9.48317470023071,0,0.0,0.0,0.00035799322800366914,422.61224141557966,-14.462907286456428,-155.51008188675797,0.14373319298979514,318103.8810985968,4.730180864837798
808,2021-01-26 10:00:00,0.39,-13.49,51.61,1.575,620.838,433.8,0,433.8,0,-,0,,,,5,0.35,1.113,146.684,0.569,36.148,-3.514642992743276,-2.227276138722507,0.2091330463194463,117919.88085999356,128.5931088985753,113.56250894325238,3.180490637038123,3918.740804300771,0.0,0.31662438086896827,317129.7058378592,-151.78240088259298,58.96924507069427,-138.05183917752558,-35.9170467968869,-35.25966728453477,-37.359166070185005,0.5764060913102447,382.6997698787015,285.4390498289597,1.3654681532442665,9.48317470023071,0,0.0,0.0,0.00044084802086720714,425.4770004197095,11.500547912943588,-151.78240088259298,0.14384760791964435,318526.4933400124,4.573809309237776
809,2021-01-26 10:15:00,0.35,-13.19,53.58,1.664,620.835,478.7,0,478.7,0,-,0,,,,5,0.35,1.184,148.649,0.574,36.148,-3.1980186118743075,-2.2278749624440177,0.19102292590810913,118033.44336893682,128.71695023875336,105.46324581326729,3.411693257832274,3921.921294937809,0.0,-0.07114560927988463,317555.1828382789,-141.55003991361107,59.43773851093769,-137.42662239036508,-38.00970111597262,-37.82209373189668,-25.985827379511477,0.434372461300412,382.6997698787015,285.44463594280535,1.3667831646590818,9.48317470023071,0,0.0,0.0,0.0004338626416120596,433.34506092890047,-2.584177144139403,-141.55003991361107,0.1439885055804199,318951.9703404321,4.697761363612992
810,2021-01-26 10:30:00,0.308,-12.91,54.95,1.804,620.833,517.9,0,517.9,0,-,0,,,,5,0.35,1.242,150.295,0.578,36.148,-3.2691642211541923,-2.228325803202702,0.17167822078104694,118138.90661475009,128.8319592309161,108.84020505935148,3.608151076313778,3925.332988195641,0.0,-0.06039206561480102,317988.5278992078,-146.1932369199303,57.79289785262774,-135.47916166788715,-39.75935547260762,-39.99930107937375,-29.21364299406727,0.4660253620039828,382.6997698787015,285.44982837325466,1.3680043896335772,9.48317470023071,0,0.0,0.0,0.0004029117302656977,429.7716438643348,-2.1935829523250803,-146.1932369199303,0.14412717342704126,319385.315401361,4.669645412664782
811,2021-01-26 10:45:00,0.265,-12.7,55.64,1.839,620.83,555.6,0,555.6,0,-,0,,,,5,0.35,1.28,151.402,0.58,36.148,-3.329556286768993,-2.2288090739085717,0.15156092042342276,118247.74681980944,128.95065083948685,111.30312912085677,3.6119634286308653,3928.941139271955,0.0,-0.0016261116645638657,318418.2995430721,-149.39741472589424,54.7347108017149,-134.11645325853658,-39.39380257353467,-40.040811771526585,-31.11471864259899,0.49284894706111915,382.6997698787015,285.4551918299352,1.3692647185341602,9.48317470023071,0,0.0,0.0,0.00041580549985659827,427.30490745051236,-0.05906422954160462,-149.39741472589424,0.14425595150116718,319815.0870452253,4.645899642183826
812,2021-01-26 11:00:00,0.221,-12.23,53.23,1.541,620.827,588.6,0,588.6,0,-,0,,,,5,0.35,1.272,152.324,0.58,36.148,-3.331182398433557,-2.2293196999789195,0.13068729647662658,118359.0499489303,129.07202829763392,108.49989122672262,3.0333427404340885,3932.553102700586,0.0,0.17610254622457938,318845.60445052263,-144.9979806074945,49.99965275899257,-133.18757044886058,-31.348651495826406,-33.62580278055649,-30.95475981677634,0.49334839497626987,382.6997698787015,285.4606816588152,1.3705535671749711,9.48317470023071,0,0.0,0.0,0.00042520669310290804,430.6867660328433,6.396461841911275,-144.9979806074945,0.14438885308111515,320242.3919526758,4.645261745742076
813,2021-01-26 11:15:00,0.175,-12.03,52.76,1.849,620.702,619.7,0,619.7,0,-,0,,,,5,0.35,1.281,152.934,0.58,36.148,-3.1550798522089774,-2.2298303726613735,0.10859501351650266,118467.54984015702,129.1903487897023,112.78628394365673,3.705008549284617,3935.58644544102,0.0,-0.20547830598158123,319276.29121655546,-151.44082735959378,43.74261441951486,-133.32367941299165,-37.5057482110968,-41.070712995271705,-24.768285684792147,0.4142715297719391,382.6997698787015,285.4660380927072,1.3718099553685486,9.48317470023071,0,0.0,0.0,0.0004144896291175307,425.7287075070587,-7.463459056836207,-151.44082735959378,0.14452476206534798,320673.07871870865,4.714802794341302
814,2021-01-26 11:30:00,0.128,-11.77,53.96,1.69,620.577,645.9,0,645.9,0,-,0,,,,5,0.35,1.338,154.478,0.584,36.148,-3.3605581581905586,-2.2302588069372145,0.08578706650624025,118580.33612410068,129.31334364678372,118.85029782483932,3.250320943396865,3939.2914539903045,0.0,0.13835657871170873,319702.01992406254,-158.7299560282545,36.016413066647374,-130.9092536975013,-32.4760256146064,-36.02971240308312,-31.867170414769127,0.506080631974959,382.6997698787015,285.47161123366317,1.3731159783879463,9.48317470023071,0,0.0,0.0,0.0004308563565150633,420.11938123176384,5.025438843900808,-158.7299560282545,0.14465724809806305,321098.80742621573,4.633748851497597
815,2021-01-26 11:45:00,0.08,-11.47,53.72,1.865,620.451,665.8,0,665.8,0,-,0,,,,5,0.35,1.365,155.6,0.585,36.148,-3.22220157947885,-2.2307817014026563,0.062300509312572167,118699.18642192552,129.44295138705073,122.87821593048791,3.616822886536579,3942.541774933701,0.0,-0.11235033682386436,320122.1393052943,-164.43928544036388,26.96179141520186,-130.37312671079846,-35.14290728360041,-40.09155014057942,-26.328941548618964,0.4438986874521152,382.6997698787015,285.4774896382888,1.3744922204219434,9.48317470023071,0,0.0,0.0,0.00045401271148084245,415.72496118297556,-4.080830503741026,-164.43928544036388,0.1447949681191195,321518.9268074475,4.688181266245785
