,time,sea,temp,RH,wind,SW_global,ppt,press,missing_type,alb,vp_a,LW_in,SW_diffuse,SW_direct,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,dr,snow2ice,dep,t_cone,fountain_runoff,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
3252,2021-06-02 13:00:00,1.306,8.435,41.408,2.52,147.875,0.0,623.182,-,0.25,4.575,245.378,0.0,147.875,0.688,0.0,0.0,-4.754701208063607,0.4841811012362899,136608.9007104987,148.9737194225722,16.20515492401805,118466.20420947754,99.20680028061568,-0.0,2394814.7786830296,25.15933826885962,53.698710258987276,-60.78986980679895,68.18147365954268,-35.04325809022932,0.0,-0.8877177526420619,436515.35005810397,365.8357931405378,1.2296001750066545,10.756191012625262,-0.018651423241995074,0.0,0.0,-0.0044966767231543565,0.0,0.0,3.552713678800501e-15,25.159338268859617,,3086405.233661111,0.0,0.11498320221403145,6.112911778902558
3253,2021-06-02 14:00:00,1.127,8.377,44.645,1.97,189.125,0.0,623.238,-,0.25,4.913,247.694,0.0,189.125,0.695,0.0,0.0,-4.750620024085379,0.45640268991296434,136493.4887552941,148.84786123805245,9.878294910400529,118482.40936440155,145.58735353824645,-0.0,2394814.7786830296,36.93168210251542,64.73786904734203,-58.473869806798945,52.92214142715887,-21.367363723883216,0.0,-0.8870948413033212,436614.5568583846,365.7366890663834,1.228887180533836,10.754765023679624,-0.0014259889456373137,0.0,0.0,-0.0003440291706815241,0.0,0.0,0.0,36.93168210251542,,3086405.233661111,0.0,0.11431557635629476,6.112911778902558
3254,2021-06-02 15:00:00,0.917,8.397,42.107,4.498,310.6,0.0,623.253,-,0.25,4.64,245.747,0.0,310.6,0.69,0.0,0.0,-4.746539361194473,0.40531008222733955,136338.02310684544,148.67832399874095,27.675375805786896,118492.28765931196,371.787133913736,-0.0,2394814.7786830296,94.34706479956155,94.41698365485875,-60.42086980679892,121.12288867877099,-59.88541756203833,0.0,-0.8865201652309513,436760.14421192283,365.60315007325823,1.2279262840991236,10.7528432308102,-0.0019217928694247694,0.0,0.0,-0.00046354999205650677,0.0,0.0,1.4210854715202004e-14,94.34706479956152,,3086405.233661111,0.0,0.11426443793314842,6.112911778902558
3255,2021-06-02 16:00:00,0.701,8.732,41.382,2.408,190.15,0.0,623.346,-,0.25,4.665,247.065,0.0,190.15,0.69,0.0,0.0,-4.742458182361026,0.3341933827937493,135938.5605971259,148.2427051222747,14.550359534586457,118519.96303511775,92.88968908750434,-0.0,2394814.7786830296,23.594435133248602,47.66015380367358,-59.102869806798935,67.43781073424891,-31.514419961718147,0.0,-0.8862396361568102,437131.93134583655,365.25981161816287,1.2254548879790255,10.747900438570003,-0.0049427922401962315,0.0,0.0,-0.0011915074483875442,0.0,0.0,3.552713678800501e-15,23.5944351332486,,3086405.233661111,0.0,0.1141954976690014,6.112911778902558
3256,2021-06-02 17:00:00,0.486,7.543,48.57,4.801,384.275,0.0,623.502,-,0.25,5.05,245.838,0.0,384.275,0.698,0.0,0.0,-4.738370148695935,0.24797966058009124,135831.1205485038,148.12554040185802,21.289121653338437,118534.51339465233,316.051501477267,-0.0,2394814.7786830296,80.29893924436787,71.46928805206092,-60.32986980679894,116.16660392714847,-46.12147757926656,0.0,-0.885605348776019,437224.82103492407,365.1674137457245,1.2247895837013352,10.746569830014623,-0.0013306085553805114,0.0,0.0,-0.00032077090522944843,0.0,0.0,0.0,80.29893924436789,,3086405.233661111,0.0,0.11401807217913446,6.112911778902558
3257,2021-06-02 18:00:00,0.275,7.37,49.395,2.453,153.212,0.0,623.862,-,0.25,5.075,245.429,0.0,153.212,0.699,0.0,0.0,-4.734282843819469,0.15222495665708985,135493.7799253732,147.75766622178102,10.612840743221735,118555.80251630566,0.0,-0.8534935216782842,2394814.7786830296,-9.117913966765194,17.492017544509537,-60.73886980679893,58.0244963778343,-23.0103093393584,0.0,-0.8852487429517026,437540.8725364013,364.8771560864867,1.2226990186043651,10.742388699820683,-0.004181130193939844,0.0,0.0,-0.0010074123983394529,0.0,0.0,-9.117913966765194,0.0,,3086405.233661111,0.0,0.11397028103614608,6.112911778902558
3258,2021-06-02 19:00:00,0.072,7.341,49.495,1.201,20.298,0.0,624.205,-,0.25,5.075,245.333,0.0,20.298,0.699,0.0,-0.8534935216782842,-4.730190268275699,0.05368961308755415,135483.16708463,147.74609278585604,3.111314519127548,118566.41535704889,0.0,-3.0026369329885947,2394814.7786830296,-32.077320486963806,0.8173438248383805,-57.026118788481455,31.60234491840232,-6.745988536609091,0.0,-0.7249019051139616,437540.8725364013,364.86802088169,1.2226332083582123,10.742257079328377,-0.0001316204923056124,0.0,0.0,-3.1718718839838264e-05,0.0,0.0,-32.077320486963806,0.0,,3086405.233661111,0.0,0.1138200313515722,5.6965398685084665
3259,2021-06-02 20:00:00,0.0,6.871,52.1,1.276,0.0,0.0,624.66,-,0.25,5.173,244.415,0.0,0.0,0.701,0.0,-3.8561304546668786,-4.726838810345885,0.017997853268654333,135480.05577011086,147.74269985835426,0.0,118569.52667156802,0.0,0.7093809661852616,2394814.7786830296,7.578352330805459,0.0,-44.82653691080273,43.98492981573619,8.582773509249233,0.0,-0.16281408337723077,437540.8725364013,364.86534271668216,1.2226139146228645,10.742218491857681,-3.85874706958222e-05,0.0,3.958428283877379,-9.299054199322397e-06,0.0,0.0,7.578352330805459,0.0,,3086405.233661111,0.0,0.11381529964600821,4.428706288002591
3260,2021-06-02 21:00:00,0.0,6.276,55.885,1.234,0.0,0.0,625.121,-,0.25,5.326,243.429,0.0,0.0,0.704,0.0,-3.146749488481617,-4.726086055976091,0.017998128793555754,135484.01419839475,147.7470165740401,0.0,118569.52667156802,0.0,-0.45136916351676526,2394814.7786830296,-4.821999342307779,0.0,-48.87231114826781,37.39233435039715,6.953296598939706,0.0,-0.29531914337682263,437540.8725364013,364.8687500590907,1.2226384614029782,10.742267585417908,4.909356022738226e-05,0.0,3.2069333917987795,1.1830983051694291e-05,0.0,0.0,-4.821999342307779,0.0,,3086409.1920893947,0.0,0.11381391241944797,4.702490244944796
3261,2021-06-02 22:00:00,0.0,5.83,59.425,0.785,0.0,0.0,625.474,-,0.25,5.491,242.992,0.0,0.0,0.707,0.0,-3.5981186519983823,-4.724720705067953,0.017998352006146467,135487.22113178656,147.75051377512165,0.0,118569.52667156802,0.0,-1.5833004659557597,2394814.7786830296,-16.91447804282868,0.0,-47.359626060555655,23.813871460786718,6.84193823805889,0.0,-0.21066168111863315,437540.8725364013,364.8715105060066,1.2226583478039237,10.742307358219799,3.9772801891068695e-05,0.0,3.155597620419125,9.58481942065896e-06,0.0,0.0,-16.91447804282868,0.0,,3086412.3990227864,0.0,0.11381567734010357,4.52655650670465
