,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,missing_type,cld,DroneV,dia,h_f,a,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,thickness,fountain_in,wind_loss,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice
383,2021-01-21 23:45:00,0.0,-8.17,22.65,1.429,620.441,-2.899,0,0.0,0,-,0,,,5,0.35,0.747,149.843,0.536,36.148,-22.010870631826464,-22.058466107255683,0.0016783224570155022,9016.990659802068,9.833141395640205,12.790018580222174,0.09005850662161904,244.1144409328471,0.0,-0.07817580657616417,125900.35915773165,-16.438375726878068,0.0,-64.44226626713379,45.18657776235456,-0.9800736199781199,2.848822325684295,-0.031509547783133626,0.0,290.7793201903627,0.10145516708050491,9.620435846780298,0,0.0,0.0,6.205893028401365e-05,529.3399229131562,0.0,-2.5054681513304717,-16.438375726878068,0.010526444080917137,127133.48341619808,0.8530245625943067
384,2021-01-22 00:00:00,0.0,-8.25,23.22,2.137,620.39,-2.878,0,0.0,0,-,0,,,5,0.35,0.761,150.067,0.537,36.148,-22.08904643840263,-22.04384129791919,0.0016807027836801434,9029.78067838229,9.847089071300209,-0.10866478787225096,0.10866478787225096,244.20449943946872,0.0,0.10853843501785158,126429.69908064482,4.661123336723076,0.0,-63.95157579539389,67.55986939144023,-1.1825587520706984,1.0229026620781754,0.02992707859856276,0.0,290.77936608812223,0.10159907467905706,9.620435846780298,0,0.0,0.0,4.796653232035666e-05,542.22,0.0,3.4785645846523776,0.0,0.010545797373043056,127662.82333911124,0.8465457076037024
385,2021-01-22 00:15:00,0.0,-8.45,22.86,2.724,620.405,-2.071,0,0.0,0,-,0,,,5,0.35,0.738,148.964,0.535,36.148,-21.980508003384777,-22.057717988069566,0.0016783224570155024,9029.672013594418,9.84697057098628,-0.19051695857524034,0.19051695857524034,244.31316422734096,0.0,0.5193113738687911,126971.91908064482,18.714872486255633,0.0,-65.42491310128574,84.19955934287508,-2.071384368428668,-0.008682506851097735,-0.051091248482607154,0.0,291.0518879666987,0.10150270645149263,9.624943744031315,0,0.0,0.0,-4.075265570679719e-07,542.22,0.0,16.643488117826966,0.0,0.010545797373043056,128205.04333911125,0.855552970997114
386,2021-01-22 00:30:00,0.0,-8.92,24.12,0.945,620.419,-2.711,0,0.0,0,-,0,,,5,0.35,0.75,148.302,0.537,36.148,-21.461196629515985,-22.034001134997503,0.0016783224570155026,9029.481496635843,9.8467628098537,17.817887802635965,0.08426740297890059,244.5036811859162,0.0,-0.6013920107426767,127514.13908064482,-22.82679630692934,0.0,-67.86547888172498,27.07504571606698,-0.9162052442406725,18.342674664093128,-0.37903780536445875,0.0,291.04779401840665,0.10150199257827934,9.624876051358296,0,0.0,0.0,-7.138284998965396e-07,524.3178447943851,0.0,-19.27410276109365,-22.82679630692934,0.010545797373043056,128747.26333911125,0.8998790678148447
387,2021-01-22 00:45:00,0.0,-8.93,23.6,0.993,620.434,-3.097,0,0.0,0,-,0,,,5,0.35,0.734,147.802,0.535,36.148,-22.06258864025866,-21.85804997340526,0.0016816339235722136,9047.299384438478,9.86619343995472,32.48722450909029,0.06778382335103818,244.5879485888951,0.0,0.1815431797191586,128038.4569254392,-41.510442302157536,0.0,-66.30680655981584,29.792606619355915,-0.7369858164883294,-5.131590262516075,0.13534790081846856,0.0,291.0478579471998,0.10170228659473843,9.624876051358296,0,0.0,0.0,6.676095988479416e-05,509.6649916675587,0.0,5.818304598296271,-41.510442302157536,0.010545797373043056,129271.58118390563,0.8487334095666011
388,2021-01-22 01:00:00,0.0,-8.71,23.06,2.177,620.448,-3.144,0,0.0,0,-,0,,,5,0.35,0.729,148.153,0.534,36.148,-21.8810454605395,-21.920793345917073,0.001687671690699788,9079.786608947568,9.901621165700728,-0.1747056571057896,0.1747056571057896,244.65573241224615,0.0,-0.012394350427872737,128548.12191710675,1.5022740704068522,0.0,-66.57570494167197,65.50846006228353,-1.8995024664223097,2.5958210320890203,-0.02630208229372806,0.0,291.0479748324368,0.10206748120998173,9.624876051358296,0,0.0,0.0,0.00012172474312604674,542.22,0.0,-0.39722839601545745,0.0,0.010566607408973942,129781.24617557318,0.8638843151653519
389,2021-01-22 01:15:00,0.0,-8.93,23.3,0.999,620.365,-3.768,0,0.0,0,-,0,,,5,0.35,0.724,147.532,0.534,36.148,-21.893439810967372,-21.90863073441705,0.0016816339235722134,9079.611903290463,9.90143064699069,29.08901119692481,0.08271894868307149,244.83043806935194,0.0,-0.04318649528287066,129090.34191710675,-37.1081686468369,0.0,-67.15434036213665,29.58328211503341,-0.8972342810178202,0.47292984203701943,-0.010040241770681448,0.0,291.7404329597074,0.10182321964366424,9.63632088357787,0,0.0,0.0,-6.545955530139496e-07,513.0482698543922,0.0,-1.3840904652950141,-37.1081686468369,0.010566607408973942,130323.46617557318,0.8628418490393314
390,2021-01-22 01:30:00,0.0,-8.91,22.57,1.33,620.281,-3.307,0,0.0,0,-,0,,,5,0.35,0.703,146.939,0.532,36.148,-21.936626306250243,-21.903974672373177,0.0016870208917759667,9108.700914487388,9.93315257850315,20.89250330455974,0.12390964189058692,244.913157018035,0.0,-0.009284586213725961,129603.39018696114,-26.734112535938305,0.0,-67.59977549103539,39.57176285101137,-1.344020208122803,1.2723194345879292,0.021580669497778298,0.0,291.74053747407777,0.10214943807765352,9.63632088357787,0,0.0,0.0,0.00010873340794979919,521.2035870535497,0.0,-0.29756309625163535,-26.734112535938305,0.010566607408973942,130836.51444542757,0.8592191160932193
391,2021-01-22 01:45:00,0.0,-9.12,24.53,0.687,620.197,-3.028,0,0.0,0,-,0,,,5,0.35,0.751,147.893,0.537,36.148,-21.94591089246397,-21.913960309076515,0.0016908899523701826,9129.593417791948,9.955936115367447,35.9832141571119,0.044019980902969276,245.03706665992559,0.0,0.017052379316464666,130124.59377401469,-45.828747548732906,0.0,-66.61406072517528,20.122778196082525,-0.4774747770018061,0.6414176609956228,0.021117319364229302,0.0,291.74061274534034,0.10238373685336609,9.63632088357787,0,0.0,0.0,7.809520425772417e-05,506.19276586198515,0.0,0.5465142625702735,-45.828747548732906,0.0106004604155239,131357.71803248112,0.8584419089648816
392,2021-01-22 02:00:00,0.009,-9.42,24.1,0.863,620.114,-3.217,0,0.0,0,-,0,,,5,0.35,0.721,146.379,0.534,36.148,-21.928858513147507,-21.923716016558235,0.0061971681645631715,9165.57663194906,9.995176261667458,32.025806473592176,0.07147204789303784,245.08108664082854,0.0,-0.01904662522315641,130630.78653987667,-40.82959610597493,0.0,-68.18631181897524,24.649796368747403,-0.7752407933347941,2.7035204785267934,0.0033988657261186475,0.0,291.74074278947,0.10278727025959863,9.63632088357787,0,0.0,0.0,0.0001345035438527224,510.1227214785148,0.0,-0.6104281487707233,-40.82959610597493,0.01062477454729092,131863.9107983431,0.8598691701007338
393,2021-01-22 02:15:00,0.058,-9.24,23.2,1.762,620.06,-3.529,0,0.0,0,-,0,,,5,0.35,0.704,146.265,0.532,36.148,-21.947905138370665,-21.925281926138172,0.0306827031456018,9197.602438422651,10.030100805259162,11.840671185515944,0.1621139631206605,245.15255868872157,0.0,-0.03224289214690959,131140.90926135518,-15.268231363931553,0.0,-68.23524913647393,51.12424506033665,-1.758412009171108,1.8278201965672816,0.01495251563844202,0.0,291.74085896164195,0.10314642335573972,9.63632088357787,0,0.0,0.0,0.00011971088870815107,530.2172148513635,0.0,-1.0333572868501273,-15.268231363931553,0.01066665084127364,132374.03351982162,0.8582747159862596
394,2021-01-22 02:30:00,0.106,-9.51,23.02,0.249,620.007,-3.248,0,0.0,0,-,0,,,5,0.35,0.684,145.085,0.53,36.148,-21.980148030517576,-21.932154080936808,0.05459387001752308,9209.443109608168,10.043013205679573,49.3267022815558,0.025479478470137436,245.31467265184224,0.0,0.0393706361285587,131671.12647620653,-62.77879749522695,0.0,-69.305142141597,7.0889330124029915,-0.27636986632686594,-0.5943093380276341,0.03172097199469932,0.0,291.74090201573597,0.10327921044792968,9.63632088357787,0,0.0,0.0,4.425982862451122e-05,492.8678182399741,0.0,1.261795422879597,-62.77879749522695,0.010703921610946032,132904.25073467297,0.8555818554563992
395,2021-01-22 02:45:00,0.153,-9.28,22.94,0.983,619.954,-3.708,0,0.0,0,-,0,,,5,0.35,0.694,145.879,0.531,36.148,-21.940777394389016,-21.946719940296845,0.07789224118006781,9258.769811889724,10.096804593118565,28.295232271697934,0.0966534044220959,245.3401521303124,0.0,-0.03865405094995317,132163.9942944465,-36.11607994553053,0.0,-68.64559555659099,28.411010516487547,-1.0483759318208132,4.122432742411146,-0.003927647838238696,0.0,291.74108196945866,0.10383238427234086,9.63632088357787,0,0.0,0.0,0.00018438068528385757,513.82811432388,0.0,-1.2388294770026915,-36.11607994553053,0.010717701464667617,133397.11855291293,0.858870723108935
396,2021-01-22 03:00:00,0.198,-9.34,23.7,0.973,619.9,-3.473,0,0.0,0,-,0,,,5,0.35,0.713,146.332,0.533,36.148,-21.97943144533897,-21.944923117671287,0.10003510215004803,9287.065044161422,10.127660898758366,30.431703070182895,0.08277103959938821,245.43680553473448,0.0,0.006495198349134418,132677.82240877036,-38.816118359839344,0.0,-68.0605887641442,28.07212822558848,-0.8977969834995889,1.1495343517904357,0.022807826925941375,0.0,291.7411856299638,0.10414970088027048,9.63632088357787,0,0.0,0.0,0.00010576606294697877,511.70552589021776,0.0,0.20816558617116132,-38.816118359839344,0.010775106550186707,133910.9466672368,0.8556413104735928
397,2021-01-22 03:15:00,0.243,-9.28,23.19,1.305,619.813,-3.369,0,0.0,0,-,0,,,5,0.35,0.701,146.105,0.531,36.148,-21.972936246989835,-21.955335059946236,0.12197569845913094,9317.496747231604,10.16084705259717,22.38741421515275,0.12077437867987424,245.51957657433385,0.0,-0.023273821989855763,133189.52793466058,-28.631664253842942,0.0,-68.30976614603881,37.804771283867474,-1.3100092957645548,1.86169733442282,0.011633273905576016,0.0,291.7412974704926,0.10449097691925217,9.63632088357787,0,0.0,0.0,0.00011375203596003742,519.7118114061674,0.0,-0.7459062120261858,-28.631664253842942,0.010808035778235804,134422.65219312703,0.8561829073970636
398,2021-01-22 03:30:00,0.286,-9.48,23.43,0.822,619.726,-3.144,0,0.0,0,-,0,,,5,0.35,0.697,145.564,0.531,36.148,-21.996210068979693,-21.96063361360935,0.14270972158735545,9339.884161446756,10.185260808556986,35.0044204053037,0.0770836834866329,245.64035095301372,0.0,0.009488179014214608,133709.23974606674,-44.62560629108806,0.0,-68.77130733750172,23.477816383340585,-0.8361070821790137,0.644370871140328,0.02351379193275531,0.0,291.74137998075673,0.10474204035887529,9.63632088357787,0,0.0,0.0,8.368289361668749e-05,507.1384959112097,0.0,0.30408807245341607,-44.62560629108806,0.010843451373368517,134942.36400453318,0.8542425590262787
399,2021-01-22 03:45:00,0.328,-9.55,23.49,1.916,619.639,-2.695,0,0.0,0,-,0,,,5,0.35,0.695,145.353,0.531,36.148,-21.986721889965477,-21.971325378170295,0.16270931278636336,9374.88858185206,10.223433567995702,9.516717330002583,0.18286269662267762,245.71743463650034,0.0,-0.046491688571662804,134216.37824197795,-12.338394795226533,0.0,-69.01469812102272,54.36926920066301,-1.9834642167870418,2.2968580024398513,0.010176122693322033,0.0,291.74150938861675,0.10513459709206964,9.63632088357787,0,0.0,0.0,0.00013084451523892533,532.5204199733747,0.0,-1.4900191007865067,-12.338394795226533,0.010869505242127804,135449.5025004444,0.8550327556890073
400,2021-01-22 04:00:00,0.367,-9.55,23.71,0.95,619.551,-2.536,0,0.0,0,-,0,,,5,0.35,0.702,145.547,0.532,36.148,-22.03321357853714,-21.975940383098727,0.18102005084846726,9384.405299182063,10.233811667592217,33.44122791369699,0.08451106168194078,245.900297333123,0.0,0.02867120617024646,134748.89866195133,-42.64656326784554,0.0,-68.66201967967882,27.054554832842033,-0.9166694443538426,-1.0769523889446737,0.037853967935925825,0.0,291.7415446546604,0.10524132222628255,9.63632088357787,0,0.0,0.0,3.557292761754016e-05,508.6942610246211,0.0,0.9188877872311543,-42.64656326784554,0.0109102424423453,135982.02292041777,0.8511657679502314
401,2021-01-22 04:15:00,0.405,-9.65,23.61,1.127,619.465,-2.39,0,0.0,0,-,0,,,5,0.35,0.693,145.083,0.531,36.148,-22.004542372366892,-21.993095460130686,0.19860071179614172,9417.84652709576,10.270279746015007,27.530431681317143,0.10790718905109935,245.98480839480496,0.0,-0.025073264978223396,135257.59292297595,-35.15745518108268,0.0,-69.22386551409701,31.760013365874258,-1.170440637571829,2.298831280514102,0.0075656866259653675,0.0,291.7416688613669,0.1056163485524382,9.63632088357787,0,0.0,0.0,0.00012500132082990216,514.5816611296318,0.0,-0.8035768302768282,-35.15745518108268,0.010921317741258891,136490.7171814424,0.853548219854146
402,2021-01-22 04:30:00,0.441,-9.67,23.92,1.348,619.38,-2.455,0,0.0,0,-,0,,,5,0.35,0.701,145.278,0.532,36.148,-22.029615637345117,-21.99651562500682,0.21499110785065512,9445.376958777077,10.300302027019713,23.29732887004541,0.12096047298727566,246.09271558385606,0.0,-0.007837912140763374,135772.17458410558,-29.789314486379837,0.0,-68.94329648571167,37.99840424990753,-1.3120256823181262,1.1337007300587598,0.021877019365543388,0.0,291.74177144586264,0.10592508831156335,9.63632088357787,0,0.0,0.0,0.00010290707228035439,518.8017106569673,0.0,-0.2511984218861465,-29.789314486379837,0.01096023574022204,137005.29884257203,0.8514639513063466
403,2021-01-22 04:45:00,0.474,-10.18,25.85,0.681,619.294,-2.316,0,0.0,0,-,0,,,5,0.35,0.728,144.964,0.535,36.148,-22.037453549485882,-22.0063851816597,0.22977094720419497,9468.674287647122,10.325708056321833,39.20525655956626,0.049878502621286847,246.21367605684333,0.0,0.014187466869222176,136290.97629476254,-49.93461296609329,0.0,-69.23055283290375,18.41402548847952,-0.5410185269047862,0.8613801477801337,0.0205342305508087,0.0,291.741858490766,0.10618635598026022,9.63632088357787,0,0.0,0.0,8.708396187563422e-05,502.9648649378125,0.0,0.45469625381173184,-49.93461296609329,0.01099227491397468,137524.100553229,0.8508131990788069
404,2021-01-22 05:00:00,0.505,-10.14,24.79,0.609,619.208,-2.479,0,0.0,0,-,0,,,5,0.35,0.7,144.249,0.532,36.148,-22.023266082616658,-22.015632948480217,0.24343004593270348,9507.879544206688,10.368461880269017,39.7290650388731,0.0552021516918851,246.2635545594646,0.0,-0.011049495391786629,136793.94115970036,-50.60767159245052,0.0,-69.99396356685315,16.500723867922748,-0.5987623961445915,2.8805230865078015,0.0050450199720768665,0.0,291.74200545583676,0.10662602294977071,9.63632088357787,0,0.0,0.0,0.00014654675941380422,502.435732809435,0.0,-0.3541269352356784,-50.60767159245052,0.011019387716864228,138027.0654181668,0.8519907799359561
405,2021-01-22 05:15:00,0.533,-10.02,25.03,0.532,619.18,-2.348,0,0.0,0,-,0,,,5,0.35,0.714,144.9,0.533,36.148,-22.034315578008446,-22.01789842913909,0.25556707420794655,9547.60860924556,10.41178692393191,40.898967851205526,0.04348966456721141,246.31875671115648,0.0,0.001698503852396224,137296.3768925098,-52.0809236501894,0.0,-69.30525956987606,14.572729752148705,-0.47172006194525623,2.640755468146329,0.010850699391622793,0.0,291.7421550038625,0.10707156416439294,9.63632088357787,0,0.0,0.0,0.00014850464743738006,501.2775424842273,0.0,0.054435604741024435,-52.0809236501894,0.011065013736879788,138529.50115097626,0.8510732572976935
406,2021-01-22 05:30:00,0.558,-10.19,25.03,0.425,619.152,-2.645,0,0.0,0,-,0,,,5,0.35,0.704,144.26,0.532,36.148,-22.03261707415605,-22.022756693147894,0.2662353345539921,9588.507577096767,10.45638776128328,43.6130844119123,0.03731301968698266,246.36224637572369,0.0,-0.0027678332057871798,137797.65443499404,-55.5255338627652,0.0,-69.95105502069777,11.474855376525097,-0.4047235315748079,2.944148691804528,0.006517089602938837,0.0,291.7423096069566,0.10753022524275943,9.63632088357787,0,0.0,0.0,0.00015287758929037417,498.56960256840074,0.0,-0.08870670158725419,-55.5255338627652,0.01111124935107374,139030.77869346048,0.8512141461895155
407,2021-01-22 05:45:00,0.579,-10.15,24.48,0.951,619.123,-2.584,0,0.0,0,-,0,,,5,0.35,0.691,143.953,0.531,36.148,-22.035384907361838,-22.025665864882445,0.27506959824703925,9632.12066150868,10.503948376781548,32.38358004052155,0.09073612047154225,246.39955939541068,0.0,-0.020989662565171513,138296.22403756244,-41.30896450683423,0.0,-70.24861098043561,25.768196850765396,-0.9841878942790023,3.1650259490813384,0.006423673754652978,0.0,291.74247519774605,0.10801932375497696,9.63632088357787,0,0.0,0.0,0.00016302268794109287,509.7456838390069,0.0,-0.6727008440005665,-41.30896450683423,0.01115884646660236,139529.34829602888,0.8509843570897819
408,2021-01-22 06:00:00,0.598,-10.15,25.74,1.032,619.095,-2.676,0,0.0,0,-,0,,,5,0.35,0.727,144.989,0.534,36.148,-22.05637456992701,-22.028524172560097,0.2829568605229296,9664.5042415492,10.539263076934787,30.916253046521124,0.07523677738849277,246.49029551588222,0.0,0.0023872960601128003,138805.96972140146,-39.422718098839404,0.0,-69.14100294824183,28.01108030659545,-0.8160707532467956,1.6887971876583867,0.01840735514859711,0.0,291.74259863828075,0.10838248909931499,9.63632088357787,0,0.0,0.0,0.00012104750989482711,511.2285101760904,0.0,0.07651080952496414,-39.422718098839404,0.011209602197770573,140039.0939798679,0.8492441640142206
409,2021-01-22 06:15:00,0.612,-10.62,27.43,0.198,619.109,-2.69,0,0.0,0,-,0,,,5,0.35,0.746,144.532,0.537,36.148,-22.053987273866895,-22.036695404488825,0.2887042811000503,9695.420494595723,10.572977638599479,49.13948301600793,0.012214745812709643,246.5655322932707,0.0,0.01315791794084511,139317.19823157755,-62.52338144016157,0.0,-69.60614650826838,5.161112619469759,-0.13248962970434075,1.910223614188764,0.011428834448281458,0.0,291.74271687215446,0.1087291991193076,9.63632088357787,0,0.0,0.0,0.00011556269746706302,493.0683022381794,0.0,0.421700085773836,-62.52338144016157,0.01124728933466915,140550.322490044,0.8494419537248287
410,2021-01-22 06:30:00,0.622,-10.97,28.33,0.794,619.123,-2.673,0,0.0,0,-,0,,,5,0.35,0.749,143.879,0.537,36.148,-22.04082935592605,-22.041757352110057,0.2927789116450186,9744.55997761173,10.626564861081494,36.36420581784776,0.04807830641982679,246.57774703908342,0.0,-0.01719957959763365,139810.26653381574,-46.318189615733594,0.0,-70.304035052844,20.03968639081213,-0.5214904175608266,3.9467723932143115,-0.0006133469160428463,0.0,291.7429055746223,0.10928027337508078,9.63632088357787,0,0.0,0.0,0.0001836797266322087,505.80771587573247,0.0,-0.5512319064615004,-46.318189615733594,0.011283268835993508,141043.39079228218,0.8505326797638355
411,2021-01-22 06:45:00,0.629,-10.95,25.93,0.71,619.137,-2.644,0,0.0,0,-,0,,,5,0.35,0.687,142.145,0.53,36.148,-22.058028935523684,-22.0414866646831,0.29561397705425335,9780.924183429579,10.666220483565517,40.511337385708316,0.06864104042094074,246.62582534550324,0.0,-0.006688536586301347,140316.07424969148,-51.61967387986685,0.0,-71.97935970168837,17.980237881868575,-0.7445276318453914,2.3685145428342116,0.010933397118731791,0.0,291.74304583236534,0.10968807940859819,9.63632088357787,0,0.0,0.0,0.00013592660430221978,501.64002157387074,0.0,-0.2143619123348598,-51.61967387986685,0.011340456040781625,141549.19850815792,0.8491072693444836
412,2021-01-22 07:00:00,0.631,-10.86,25.86,0.793,619.151,-2.665,0,0.0,0,-,0,,,5,0.35,0.69,142.425,0.531,36.148,-22.064717472109987,-22.046299164683237,0.2964257164532356,9821.435520815287,10.710398605033028,38.26321102099093,0.07498466914423076,246.6944663859242,0.0,-0.006959417933153164,140817.71427126534,-48.767992771887386,0.0,-71.67654540963906,20.2574138155794,-0.8133345267183223,2.638965483258161,0.012173338914116002,0.0,291.7432027008283,0.11014239340886824,9.63632088357787,0,0.0,0.0,0.0001514281903154477,503.8818043098649,0.0,-0.22304342925231568,-48.767992771887386,0.011382775722581801,142050.8385297318,0.8485535754683802
413,2021-01-22 07:15:00,0.63,-10.91,26.56,0.262,619.191,-2.186,0,0.0,0,-,0,,,5,0.35,0.706,142.782,0.532,36.148,-22.07167689004314,-22.05164175512814,0.2960285240967859,9859.698731836277,10.7521251165063,48.880931532889704,0.022184285997553937,246.76945105506843,0.0,0.012527114452785397,141321.59607557522,-62.20703764989782,0.0,-71.2958090891093,6.667587082136451,-0.24062567399653095,2.4079423972217544,0.013241959853276102,0.0,291.7433514594054,0.11057149581782144,9.63632088357787,0,0.0,0.0,0.00014302479402086198,493.31688418111275,0.0,0.40148337016448704,-62.20703764989782,0.01142992172423107,142554.72033404166,0.847977881135654
414,2021-01-22 07:30:00,0.624,-10.78,26.74,0.904,619.231,1.561,0,1.561,0,-,0,,,5,0.35,0.718,143.406,0.534,36.148,-22.059149775590356,-22.0574373107255,0.2936128971065557,9908.579663369166,10.805430385353507,33.98837214168319,0.07063375256374751,246.79163534106598,0.0,-0.02219271345179172,141814.91295975633,-43.32461112741621,0.29791432604916673,-70.71453644037729,23.249349583485348,-0.766140645646972,3.8415295722166998,0.001131831209860533,0.0,291.74354233857997,0.1111196705504944,9.63632088357787,0,0.0,0.0,0.00018271288302048973,508.1609941057531,0.0,-0.7112576023234906,-43.32461112741621,0.011474451417060673,143048.03721822277,0.8490147195041093
415,2021-01-22 07:45:00,0.614,-11.15,26.57,0.631,619.271,15.42,0,15.42,0,-,0,,,5,0.35,0.693,141.897,0.531,36.148,-22.081342489042147,-22.057930935680826,0.2895565501065617,9942.568035510849,10.842495131418591,40.461241860390004,0.05802010555157041,246.86226909362972,0.0,0.003775327262753164,142323.07395386207,-51.542328373302716,2.902225301718068,-72.14784613555327,15.728848417082899,-0.6293243556669029,1.9589704840735844,0.01547355937600208,0.0,291.74367561888266,0.1115008328202891,9.63632088357787,0,0.0,0.0,0.00012704564347158767,501.7007380340585,0.0,0.12099602974306556,-51.542328373302716,0.01153133772660721,143556.1982123285,0.8471789909753662
416,2021-01-22 08:00:00,0.6,-10.86,25.92,1.052,619.311,43.24,0,43.24,0,-,0,,,5,0.35,0.691,142.472,0.531,36.148,-22.077567161779392,-22.064662977462124,0.2838281763657184,9983.029277371239,10.886618623087502,26.533604229509532,0.09818151291064142,246.9202891991813,0.0,-0.02032418222001362,142824.77469189613,-33.87681389025757,7.977274724934881,-71.58572082215346,26.91141513767448,-1.0649409034083166,2.811688217776739,0.008528851509785369,0.0,291.74383487654046,0.11195458502477626,9.63632088357787,0,0.0,0.0,0.0001512406107015321,515.5882142575798,0.0,-0.6513727645965495,-33.87681389025757,0.011570892477263579,144057.89895036258,0.8474911517534567
417,2021-01-22 08:15:00,0.583,-10.7,25.98,0.67,619.328,77.91,0,77.91,0,-,0,,,5,0.35,0.702,143.115,0.532,36.148,-22.097891343999404,-22.06836287731907,0.2767943727150259,10009.562881600748,10.915553851254906,30.01424322574991,0.057464014654169525,247.01847071209193,0.0,0.010080460643413548,143340.36290615372,-38.252533025349045,14.017282225847982,-70.87341779527748,17.415395991854453,-0.6232920626781242,1.1686900991564908,0.01951645306950499,0.0,291.7439396653543,0.11225214587210942,9.63632088357787,0,0.0,0.0,9.918025578723477e-05,512.148292759596,0.0,0.32307019522985725,-38.252533025349045,0.01161798017909182,144573.48716462016,0.8458125583472116
418,2021-01-22 08:30:00,0.562,-10.96,26.19,0.969,619.345,107.1,0,107.1,0,-,0,,,5,0.35,0.693,142.31,0.531,0.0,-22.08781088335599,-22.076813288890246,0.26799505080409136,10039.5771248265,10.948284759898035,-0.08879043382841437,0.08879043382841437,247.07593472674608,0.0,-0.917994304491551,143852.51119891333,-28.45785878455219,18.656475461726817,-71.71278885488704,24.59118589267396,-0.9630783792431994,0.0,0.007268715934073897,0.0,291.744058535433,0.11258874031171386,9.63632088357787,0,0.0,0.0,0.00011219053489396818,0.0,0.0,-29.42093716379539,0.0,0.011648859271945635,145085.63545737977,0.846644802912656
419,2021-01-22 08:45:00,0.537,-10.29,27.34,0.786,619.362,188.2,0,188.2,0,-,0,,,5,0.35,0.763,145.711,0.538,0.0,-23.00580518784754,-22.0799538424731,0.2573558390716631,10039.48833439267,10.948187932816435,-0.005103714430951557,0.005103714430951557,247.1647251605745,0.0,-0.3234425493411848,143852.51119891333,-10.310810636977859,31.482339793636545,-65.19866783588532,22.794196705131313,-0.055248143240174914,0.0,0.6113207001396043,0.0,292.3251322102615,0.11236390080863928,9.645914521368567,0,0.0,0.0,-3.318905004866257e-07,0.0,0.0,-10.366058780218033,0.0,0.011648859271945635,145085.63545737977,0.7738661365786377
420,2021-01-22 09:00:00,0.51,-10.72,27.53,0.768,619.38,217.7,0,217.7,0,-,0,,,5,0.35,0.743,144.23,0.536,0.0,-23.329247737188723,-22.34472440702774,0.24568999966092275,10039.48323067824,10.948182367151842,-0.0030402160695179575,0.0030402160695179575,247.16982887500546,0.0,-0.2533991700161932,143852.51119891333,-8.088317400777287,34.766363402018875,-65.59093635391284,22.086194829714028,-0.032910608947190174,0.0,0.6500607214026476,0.0,292.3250331385378,0.11236388176804876,9.645912886823066,0,0.0,0.0,-1.903929556112285e-08,0.0,0.0,-8.121228009724478,0.0,0.011648859271945635,145085.63545737977,0.7496245245917519
421,2021-01-22 09:15:00,0.48,-10.16,25.69,0.404,619.404,282.6,0,282.6,0,-,0,,,5,0.35,0.725,144.911,0.534,0.0,-23.582646907204918,-22.626273740823425,0.23251827752690085,10039.480190462169,10.94817905175809,-0.0014779844798606615,0.0014779844798606615,247.17286909107497,0.0,-0.2610040505457738,143852.51119891333,-8.348958650068155,42.711282398916424,-64.05992513134518,12.36821027754773,-0.01599931648092959,0.0,0.6314738048128725,0.0,292.324974122797,0.11236387042581444,9.645911913145381,0,0.0,0.0,-1.134146369622148e-08,0.0,0.0,-8.364957966549085,0.0,0.011648859271945635,145085.63545737977,0.7311220952554948
422,2021-01-22 09:30:00,0.447,-9.6,25.68,1.297,619.428,263.4,0,263.4,0,-,0,,,5,0.35,0.757,147.026,0.537,0.0,-23.843650957750693,-22.899772843397397,0.2177881605997628,10039.478712477689,10.94817743999748,0.0,0.0,247.17434707555483,0.0,0.6037329665235078,143852.51119891333,18.97580684506799,37.28751097628539,-61.07210656279656,42.13717882561554,0.3733215589888898,0.0,0.6232236059636196,0.0,292.3249454326141,0.11236386491184819,9.645911439797208,0,0.03448668677114504,0.0,-5.513591903571058e-09,0.0,0.0,19.34912840405688,0.0,0.011648859271945635,145085.63545737977,0.7125037805714621
423,2021-01-22 09:45:00,0.411,-9.49,25.13,1.432,619.452,275.3,0,275.3,0,-,0,,,5,0.35,0.747,146.99,0.536,0.0,-23.239917991227184,-23.169698679184755,0.2014490351044679,10039.51319916446,10.948215048161897,-0.007914720422038902,0.007914720422038902,247.17434707555483,0.0,0.5550835892820281,143852.51119891333,17.875634596393475,36.04829758676902,-63.13120454790217,44.912177220771106,-0.08567738095536784,0.0,0.0463643367555242,0.0,292.32561487726986,0.11236399357234565,9.645922484698213,0,0.0,0.0,1.2865191631924483e-07,0.0,0.0,17.789957215438108,0.0,0.011648859271945635,145085.66994406655,0.7562491789638534
