time,temp,RH,wind,tcc,SW_global,Discharge
2019-01-03 05:00:00,3.141,94.825,1.223,1.0,0.0,1000000
2019-01-03 06:00:00,2.905,94.305,1.189,1.0,0.0,1000000
2019-01-03 07:00:00,2.846,91.764,1.045,0.944,0.0,1000000
2019-01-03 08:00:00,3.458,87.669,1.005,0.985,39.092,1000000
2019-01-03 09:00:00,4.929,84.982,1.099,0.874,237.728,1000000
2019-01-03 10:00:00,6.84,73.218,0.843,0.718,471.0,1000000
2019-01-03 11:00:00,8.948,63.75,0.437,0.803,754.533,1000000
2019-01-03 12:00:00,9.58,67.233,0.567,0.872,934.931,1000000
2019-01-03 13:00:00,10.177,71.287,0.831,0.948,834.992,1000000
2019-01-03 14:00:00,9.065,77.198,0.193,0.981,663.338,1000000
2019-01-03 15:00:00,7.872,82.269,0.436,1.0,495.689,1000000
2019-01-03 16:00:00,8.597,82.365,1.44,1.0,409.514,1000000
2019-01-03 17:00:00,5.8,84.724,2.373,0.975,276.613,1000000
2019-01-03 18:00:00,6.324,82.652,2.328,0.991,347.67,1000000
2019-01-03 19:00:00,7.124,87.048,1.625,1.0,161.087,1000000
2019-01-03 20:00:00,6.027,82.785,1.597,1.0,62.276,1000000
2019-01-03 21:00:00,5.756,81.152,1.751,0.995,1.467,1000000
2019-01-03 22:00:00,5.183,81.746,1.386,1.0,0.0,1000000
2019-01-03 23:00:00,4.213,83.683,1.192,1.0,0.0,1000000
2019-01-04 00:00:00,4.094,82.557,1.386,0.995,0.0,1000000
2019-01-04 01:00:00,3.748,83.337,1.243,1.0,0.0,1000000
2019-01-04 02:00:00,3.509,82.729,1.127,0.995,0.0,1000000
2019-01-04 03:00:00,3.48,83.163,0.991,1.0,0.0,1000000
2019-01-04 04:00:00,3.032,84.747,0.855,0.991,0.0,1000000
2019-01-04 05:00:00,2.912,86.504,0.654,1.0,0.0,1000000
2019-01-04 06:00:00,2.727,88.849,0.87,1.0,0.0,1000000
2019-01-04 07:00:00,2.613,86.212,0.58,0.985,0.0,1000000
2019-01-04 08:00:00,2.766,84.728,0.473,0.99,21.229,1000000
2019-01-04 09:00:00,3.721,77.151,1.074,0.957,124.815,1000000
2019-01-04 10:00:00,4.944,74.088,1.589,0.834,254.839,1000000
2019-01-04 11:00:00,6.836,62.334,2.274,0.943,396.502,1000000
2019-01-04 12:00:00,7.361,61.771,2.174,0.931,527.109,1000000
2019-01-04 13:00:00,8.402,65.673,2.376,0.969,614.111,1000000
2019-01-04 14:00:00,9.604,67.349,1.986,0.868,821.548,1000000
2019-01-04 15:00:00,8.784,72.618,1.829,0.969,582.071,1000000
2019-01-04 16:00:00,8.835,80.046,1.773,0.995,662.567,1000000
2019-01-04 17:00:00,6.911,85.093,2.433,0.979,444.206,1000000
2019-01-04 18:00:00,5.959,85.138,2.71,1.0,279.735,1000000
2019-01-04 19:00:00,5.915,71.677,2.315,1.0,88.958,1000000
2019-01-04 20:00:00,6.121,66.431,2.206,0.995,41.781,1000000
2019-01-04 21:00:00,5.31,67.688,2.151,1.0,1.467,1000000
2019-01-04 22:00:00,4.729,71.414,1.652,1.0,0.0,1000000
2019-01-04 23:00:00,3.826,75.579,1.319,1.0,0.0,1000000
2019-01-05 00:00:00,3.636,73.871,1.285,1.0,0.0,1000000
2019-01-05 01:00:00,3.339,73.889,1.405,1.0,0.0,1000000
2019-01-05 02:00:00,3.067,74.029,1.163,1.0,0.0,1000000
2019-01-05 03:00:00,2.742,75.32,1.479,0.995,0.0,1000000
2019-01-05 04:00:00,2.627,76.446,1.046,0.995,0.0,1000000
2019-01-05 05:00:00,2.056,78.961,1.151,0.979,0.0,1000000
2019-01-05 06:00:00,1.826,80.237,0.966,0.995,0.0,1000000
2019-01-05 07:00:00,2.249,82.014,1.047,0.874,0.0,1000000
2019-01-05 08:00:00,2.561,81.448,1.018,0.985,31.195,1000000
2019-01-05 09:00:00,3.388,66.79,1.196,0.985,187.11,1000000
2019-01-05 10:00:00,4.965,62.419,1.381,0.97,476.19,1000000
2019-01-05 11:00:00,6.863,52.402,1.555,0.971,661.232,1000000
2019-01-05 12:00:00,8.393,52.193,1.727,0.976,795.11,1000000
2019-01-05 13:00:00,8.119,54.066,1.505,0.961,902.025,1000000
2019-01-05 14:00:00,9.523,53.946,1.747,0.99,930.437,1000000
2019-01-05 15:00:00,9.336,55.317,2.214,0.856,840.219,1000000
2019-01-05 16:00:00,9.862,54.819,2.942,0.54,897.719,1000000
2019-01-05 17:00:00,9.302,50.444,4.121,0.608,792.365,1000000
2019-01-05 18:00:00,8.106,47.618,4.768,0.881,486.193,1000000
2019-01-05 19:00:00,7.401,55.099,5.126,0.98,266.629,1000000
2019-01-05 20:00:00,6.021,54.843,3.313,0.979,95.539,1000000
2019-01-05 21:00:00,4.597,56.11,2.511,1.0,2.125,1000000
2019-01-05 22:00:00,3.87,57.984,2.175,0.975,0.0,1000000
2019-01-05 23:00:00,3.169,63.336,1.727,0.97,0.0,1000000
2019-01-06 00:00:00,2.81,65.775,1.415,1.0,0.0,1000000
2019-01-06 01:00:00,2.018,68.231,1.388,1.0,0.0,1000000
2019-01-06 02:00:00,0.954,69.446,1.629,0.98,0.0,1000000
2019-01-06 03:00:00,-0.101,74.19,1.56,0.89,0.0,1000000
2019-01-06 04:00:00,-0.875,75.815,1.992,0.985,0.0,1000000
2019-01-06 05:00:00,-1.994,77.749,1.837,0.99,0.0,1000000
2019-01-06 06:00:00,-2.377,77.423,2.266,0.925,0.0,1000000
2019-01-06 07:00:00,-1.987,75.707,2.133,0.969,0.0,1000000
2019-01-06 08:00:00,-0.381,62.923,1.935,0.975,46.011,1000000
2019-01-06 09:00:00,2.327,47.787,1.993,0.985,258.111,1000000
2019-01-06 10:00:00,5.301,38.64,2.064,0.99,555.22,1000000
2019-01-06 11:00:00,8.02,29.644,2.502,0.975,815.662,1000000
2019-01-06 12:00:00,9.555,28.923,3.139,0.959,1019.883,1000000
2019-01-06 13:00:00,10.957,29.406,3.211,0.974,1160.136,1000000
2019-01-06 14:00:00,12.211,25.57,3.83,0.989,1221.397,1000000
2019-01-06 15:00:00,12.167,27.722,4.634,0.995,1197.442,1000000
2019-01-06 16:00:00,11.851,28.124,5.385,0.976,1084.811,1000000
2019-01-06 17:00:00,11.296,30.03,5.553,0.309,920.377,1000000
2019-01-06 18:00:00,10.718,30.997,5.331,0.4,696.826,1000000
2019-01-06 19:00:00,8.431,37.512,4.868,0.429,428.919,1000000
2019-01-06 20:00:00,6.86,37.982,3.21,0.463,153.584,1000000
2019-01-06 21:00:00,5.146,45.233,2.278,0.617,3.817,1000000
2019-01-06 22:00:00,3.493,51.809,2.413,0.871,0.0,1000000
2019-01-06 23:00:00,2.478,57.936,2.374,0.927,0.0,1000000
2019-01-07 00:00:00,2.087,62.868,2.306,0.965,0.0,1000000
2019-01-07 01:00:00,1.717,67.175,2.314,0.965,0.0,1000000
2019-01-07 02:00:00,-0.83,72.799,2.043,0.955,0.0,1000000
2019-01-07 03:00:00,-1.363,71.092,2.293,0.97,0.0,1000000
2019-01-07 04:00:00,-1.855,68.834,2.378,0.985,0.0,1000000
2019-01-07 05:00:00,-2.458,67.017,2.583,0.98,0.0,1000000
2019-01-07 06:00:00,-2.822,64.028,2.492,0.961,0.0,1000000
2019-01-07 07:00:00,-1.909,60.078,2.363,0.995,0.0,1000000
2019-01-07 08:00:00,0.042,49.425,2.114,0.985,48.249,1000000
2019-01-07 09:00:00,3.901,37.076,2.042,1.0,298.143,1000000
2019-01-07 10:00:00,6.365,30.767,2.273,0.813,591.792,1000000
2019-01-07 11:00:00,8.867,28.675,2.177,0.367,844.018,1000000
2019-01-07 12:00:00,10.055,29.62,2.076,0.488,1043.914,1000000
2019-01-07 13:00:00,11.123,28.499,1.879,0.582,1175.066,1000000
2019-01-07 14:00:00,12.431,26.187,2.431,0.395,1229.558,1000000
2019-01-07 15:00:00,12.961,23.651,3.152,0.278,1203.496,1000000
2019-01-07 16:00:00,12.773,24.201,3.863,0.564,1099.158,1000000
2019-01-07 17:00:00,12.111,25.347,4.411,0.655,924.363,1000000
2019-01-07 18:00:00,10.563,25.702,4.83,0.816,696.601,1000000
2019-01-07 19:00:00,9.315,24.713,4.253,0.979,430.348,1000000
2019-01-07 20:00:00,7.079,24.766,3.223,0.975,150.67,1000000
2019-01-07 21:00:00,5.738,29.625,2.219,0.995,3.629,1000000
2019-01-07 22:00:00,4.431,42.581,2.055,0.98,0.0,1000000
2019-01-07 23:00:00,2.588,49.098,1.857,0.99,0.0,1000000
2019-01-08 00:00:00,1.916,54.371,1.768,0.96,0.0,1000000
2019-01-08 01:00:00,1.219,57.287,2.013,0.849,0.0,1000000
2019-01-08 02:00:00,0.678,61.501,2.049,0.909,0.0,1000000
2019-01-08 03:00:00,-0.53,63.572,1.964,1.0,0.0,1000000
2019-01-08 04:00:00,-0.345,59.785,1.947,0.991,0.0,1000000
2019-01-08 05:00:00,-0.543,58.817,2.153,0.981,0.0,1000000
2019-01-08 06:00:00,-0.832,58.861,2.093,0.99,0.0,1000000
2019-01-08 07:00:00,-0.806,58.372,1.843,0.944,0.0,1000000
2019-01-08 08:00:00,0.768,49.103,1.679,0.969,47.666,1000000
2019-01-08 09:00:00,4.915,32.804,1.568,0.956,280.073,1000000
2019-01-08 10:00:00,8.47,28.007,1.196,0.909,561.857,1000000
2019-01-08 11:00:00,11.086,26.755,0.799,0.945,802.387,1000000
2019-01-08 12:00:00,12.07,30.224,1.336,0.96,1012.193,1000000
2019-01-08 13:00:00,13.378,27.732,2.364,1.0,1153.706,1000000
2019-01-08 14:00:00,14.845,23.285,3.222,1.0,1189.864,1000000
2019-01-08 15:00:00,14.472,22.214,3.924,1.0,1131.255,1000000
2019-01-08 16:00:00,13.848,23.217,4.378,1.0,965.335,1000000
2019-01-08 17:00:00,13.034,24.577,4.671,1.0,792.309,1000000
2019-01-08 18:00:00,11.211,25.628,4.833,1.0,412.165,1000000
2019-01-08 19:00:00,8.351,38.843,3.397,1.0,338.457,1000000
2019-01-08 20:00:00,6.287,39.273,2.646,1.0,107.328,1000000
2019-01-08 21:00:00,5.181,43.266,2.025,1.0,3.215,1000000
2019-01-08 22:00:00,3.735,48.973,1.925,1.0,0.0,1000000
2019-01-08 23:00:00,2.892,54.481,1.736,1.0,0.0,1000000
2019-01-09 00:00:00,2.411,62.165,1.64,1.0,0.0,1000000
2019-01-09 01:00:00,2.008,65.925,1.65,1.0,0.0,1000000
2019-01-09 02:00:00,1.156,69.419,1.5,1.0,0.0,1000000
2019-01-09 03:00:00,-0.017,73.452,1.549,1.0,0.0,1000000
2019-01-09 04:00:00,-1.037,74.249,1.592,1.0,0.0,1000000
2019-01-09 05:00:00,-1.837,75.064,1.813,1.0,0.0,1000000
2019-01-09 06:00:00,-2.121,75.108,2.042,0.995,0.0,1000000
2019-01-09 07:00:00,-1.105,72.025,2.121,0.93,0.0,1000000
2019-01-09 08:00:00,0.582,64.709,1.842,0.975,45.034,1000000
2019-01-09 09:00:00,4.241,47.802,1.735,0.95,257.058,1000000
2019-01-09 10:00:00,7.425,36.939,1.848,0.979,515.996,1000000
2019-01-09 11:00:00,9.966,25.231,1.447,0.975,721.515,1000000
2019-01-09 12:00:00,11.81,26.017,1.131,0.989,932.674,1000000
2019-01-09 13:00:00,12.791,26.885,1.55,0.979,1071.16,1000000
2019-01-09 14:00:00,13.72,23.221,2.331,1.0,1121.872,1000000
2019-01-09 15:00:00,14.382,24.511,3.306,1.0,1011.554,1000000
2019-01-09 16:00:00,14.297,25.814,4.172,0.991,825.966,1000000
2019-01-09 17:00:00,12.917,35.262,4.764,0.967,685.413,1000000
2019-01-09 18:00:00,11.355,46.428,4.853,0.927,533.765,1000000
2019-01-09 19:00:00,8.676,50.296,4.186,0.939,304.423,1000000
2019-01-09 20:00:00,6.873,53.917,3.479,0.959,110.168,1000000
2019-01-09 21:00:00,5.48,59.095,2.802,0.933,3.347,1000000
2019-01-09 22:00:00,4.6,66.974,2.325,0.995,0.0,1000000
2019-01-09 23:00:00,3.112,76.259,2.153,0.995,0.0,1000000
2019-01-10 00:00:00,2.648,81.697,1.542,1.0,0.0,1000000
2019-01-10 01:00:00,2.015,88.105,1.566,1.0,0.0,1000000
2019-01-10 02:00:00,0.395,93.141,1.693,1.0,0.0,1000000
2019-01-10 03:00:00,-0.389,91.855,1.66,1.0,0.0,1000000
2019-01-10 04:00:00,-1.86,92.109,1.756,1.0,0.0,1000000
2019-01-10 05:00:00,-3.435,91.554,1.659,1.0,0.0,1000000
2019-01-10 06:00:00,-4.083,89.672,1.554,1.0,0.0,1000000
2019-01-10 07:00:00,-2.185,81.826,1.488,0.995,0.0,1000000
2019-01-10 08:00:00,-1.08,72.364,1.333,0.98,45.522,1000000
2019-01-10 09:00:00,3.681,40.943,1.247,0.995,278.7,1000000
2019-01-10 10:00:00,7.022,24.901,1.021,0.976,556.837,1000000
2019-01-10 11:00:00,9.966,17.941,0.296,0.99,811.488,1000000
2019-01-10 12:00:00,11.176,22.837,0.449,0.961,1024.866,1000000
2019-01-10 13:00:00,12.45,24.312,0.296,0.944,1155.905,1000000
2019-01-10 14:00:00,14.08,21.572,1.028,0.935,1189.394,1000000
2019-01-10 15:00:00,14.461,23.208,1.836,0.989,1129.487,1000000
2019-01-10 16:00:00,14.242,21.684,2.561,0.985,829.765,1000000
2019-01-10 17:00:00,13.8,24.755,1.474,1.0,653.541,1000000
2019-01-10 18:00:00,12.909,26.054,0.446,1.0,382.738,1000000
2019-01-10 19:00:00,9.398,37.791,0.548,0.99,210.313,1000000
2019-01-10 20:00:00,8.156,39.706,1.046,1.0,96.761,1000000
2019-01-10 21:00:00,6.353,45.738,1.505,1.0,2.99,1000000
2019-01-10 22:00:00,5.046,51.313,1.68,1.0,0.0,1000000
2019-01-10 23:00:00,3.716,56.173,1.448,1.0,0.0,1000000
2019-01-11 00:00:00,3.086,59.841,1.216,0.99,0.0,1000000
2019-01-11 01:00:00,2.32,62.849,1.353,0.995,0.0,1000000
2019-01-11 02:00:00,0.918,67.304,0.994,1.0,0.0,1000000
2019-01-11 03:00:00,1.051,67.721,0.758,1.0,0.0,1000000
2019-01-11 04:00:00,0.621,67.142,1.195,1.0,0.0,1000000
2019-01-11 05:00:00,-0.033,69.122,1.15,1.0,0.0,1000000
2019-01-11 06:00:00,-0.485,73.256,0.992,1.0,0.0,1000000
2019-01-11 07:00:00,0.055,81.921,1.358,0.979,0.0,1000000
2019-01-11 08:00:00,1.014,74.648,1.252,0.995,36.234,1000000
2019-01-11 09:00:00,3.872,54.893,1.072,1.0,202.604,1000000
2019-01-11 10:00:00,6.005,55.372,0.656,1.0,384.807,1000000
2019-01-11 11:00:00,8.49,51.117,0.609,0.98,633.328,1000000
2019-01-11 12:00:00,9.567,51.677,0.353,1.0,738.362,1000000
2019-01-11 13:00:00,10.819,52.52,0.15,0.995,849.019,1000000
2019-01-11 14:00:00,11.503,55.122,0.51,0.995,936.172,1000000
2019-01-11 15:00:00,10.81,58.315,1.529,1.0,737.234,1000000
2019-01-11 16:00:00,9.253,64.439,2.482,1.0,496.968,1000000
2019-01-11 17:00:00,7.996,67.24,2.951,1.0,299.234,1000000
2019-01-11 18:00:00,7.499,67.731,2.369,1.0,170.507,1000000
2019-01-11 19:00:00,6.158,70.388,2.356,1.0,125.868,1000000
2019-01-11 20:00:00,4.917,70.079,1.776,1.0,35.745,1000000
2019-01-11 21:00:00,4.292,72.066,2.096,0.995,1.391,1000000
2019-01-11 22:00:00,4.175,69.358,1.542,1.0,0.0,1000000
2019-01-11 23:00:00,3.475,70.045,0.924,1.0,0.0,1000000
2019-01-12 00:00:00,3.62,68.356,0.824,1.0,0.0,1000000
2019-01-12 01:00:00,3.432,69.423,0.596,1.0,0.0,1000000
2019-01-12 02:00:00,2.832,70.944,0.533,0.995,0.0,1000000
2019-01-12 03:00:00,2.288,71.942,0.658,0.995,0.0,1000000
2019-01-12 04:00:00,2.139,70.765,0.773,0.99,0.0,1000000
2019-01-12 05:00:00,1.959,68.987,0.825,1.0,0.0,1000000
2019-01-12 06:00:00,1.886,68.326,0.709,0.995,0.0,1000000
2019-01-12 07:00:00,2.164,74.322,0.492,1.0,0.0,1000000
2019-01-12 08:00:00,2.227,73.607,0.606,0.989,34.56,1000000
2019-01-12 09:00:00,4.502,56.991,0.287,1.0,190.758,1000000
2019-01-12 10:00:00,6.722,51.634,0.584,1.0,463.122,1000000
2019-01-12 11:00:00,8.407,48.06,0.842,1.0,680.975,1000000
2019-01-12 12:00:00,10.009,46.978,1.313,0.995,862.068,1000000
2019-01-12 13:00:00,10.86,50.197,1.647,0.956,959.6,1000000
2019-01-12 14:00:00,11.171,51.581,1.673,0.909,915.3,1000000
2019-01-12 15:00:00,9.923,55.117,1.078,0.994,641.996,1000000
2019-01-12 16:00:00,10.236,58.431,0.935,1.0,464.965,1000000
2019-01-12 17:00:00,7.153,70.206,1.594,1.0,362.863,1000000
2019-01-12 18:00:00,6.623,76.076,2.73,1.0,218.982,1000000
2019-01-12 19:00:00,3.88,95.139,2.471,1.0,131.773,1000000
2019-01-12 20:00:00,3.235,91.517,1.681,1.0,48.851,1000000
2019-01-12 21:00:00,2.992,91.59,2.025,1.0,1.203,1000000
2019-01-12 22:00:00,2.112,90.733,1.516,1.0,0.0,1000000
2019-01-12 23:00:00,1.562,93.374,1.833,1.0,0.0,1000000
2019-01-13 00:00:00,0.993,94.379,1.291,1.0,0.0,1000000
2019-01-13 01:00:00,1.046,91.514,1.467,1.0,0.0,1000000
2019-01-13 02:00:00,1.208,81.678,1.15,0.995,0.0,1000000
2019-01-13 03:00:00,0.753,82.511,0.979,0.995,0.0,1000000
2019-01-13 04:00:00,0.541,83.229,1.148,1.0,0.0,1000000
2019-01-13 05:00:00,0.051,85.824,1.059,1.0,0.0,1000000
2019-01-13 06:00:00,-0.492,88.189,0.794,1.0,0.0,1000000
2019-01-13 07:00:00,0.294,87.253,0.719,1.0,0.0,1000000
2019-01-13 08:00:00,0.815,82.125,1.234,1.0,24.218,1000000
2019-01-13 09:00:00,2.614,71.086,0.999,0.979,189.442,1000000
2019-01-13 10:00:00,3.868,71.061,0.936,0.975,410.153,1000000
2019-01-13 11:00:00,6.98,59.871,1.079,0.975,705.983,1000000
2019-01-13 12:00:00,7.849,61.988,1.07,0.958,807.897,1000000
2019-01-13 13:00:00,8.022,67.979,1.454,0.937,763.258,1000000
2019-01-13 14:00:00,7.912,71.272,1.899,0.968,787.721,1000000
2019-01-13 15:00:00,5.37,80.465,2.516,0.995,621.538,1000000
2019-01-13 16:00:00,5.985,77.698,2.218,0.995,625.807,1000000
2019-01-13 17:00:00,6.45,72.107,2.111,0.995,192.601,1000000
2019-01-13 18:00:00,4.45,78.689,2.383,0.995,218.718,1000000
2019-01-13 19:00:00,4.24,86.732,2.026,1.0,99.375,1000000
2019-01-13 20:00:00,3.945,88.244,1.514,1.0,59.23,1000000
2019-01-13 21:00:00,3.179,87.566,1.672,1.0,1.824,1000000
2019-01-13 22:00:00,2.598,86.238,1.767,1.0,0.0,1000000
2019-01-13 23:00:00,2.401,90.666,1.658,1.0,0.0,1000000
2019-01-14 00:00:00,2.337,89.553,1.277,1.0,0.0,1000000
2019-01-14 01:00:00,2.258,89.205,1.031,0.995,0.0,1000000
2019-01-14 02:00:00,1.494,91.128,0.923,0.995,0.0,1000000
2019-01-14 03:00:00,0.808,93.439,0.811,0.984,0.0,1000000
2019-01-14 04:00:00,0.739,94.234,0.453,0.985,0.0,1000000
2019-01-14 05:00:00,0.544,93.889,0.246,1.0,0.0,1000000
2019-01-14 06:00:00,0.4,93.312,0.123,1.0,0.0,1000000
2019-01-14 07:00:00,1.983,82.564,0.632,0.995,0.0,1000000
2019-01-14 08:00:00,2.49,81.493,0.875,0.981,19.725,1000000
2019-01-14 09:00:00,4.035,69.972,1.251,0.956,145.123,1000000
2019-01-14 10:00:00,5.029,71.857,1.874,0.985,278.531,1000000
2019-01-14 11:00:00,6.534,62.144,2.567,0.97,475.457,1000000
2019-01-14 12:00:00,7.881,64.049,2.918,0.99,707.525,1000000
2019-01-14 13:00:00,8.814,68.84,3.092,0.995,797.931,1000000
2019-01-14 14:00:00,9.916,69.24,2.953,1.0,772.848,1000000
2019-01-14 15:00:00,8.382,73.59,2.863,1.0,587.336,1000000
2019-01-14 16:00:00,7.725,68.259,2.137,0.991,588.765,1000000
2019-01-14 17:00:00,8.321,63.931,1.61,1.0,418.258,1000000
2019-01-14 18:00:00,7.891,65.152,1.77,1.0,389.169,1000000
2019-01-14 19:00:00,6.542,70.048,1.963,1.0,247.525,1000000
2019-01-14 20:00:00,6.611,70.98,1.604,0.995,84.501,1000000
2019-01-14 21:00:00,5.129,82.408,1.476,1.0,2.407,1000000
2019-01-14 22:00:00,4.875,79.881,1.323,1.0,0.0,1000000
2019-01-14 23:00:00,3.939,82.49,0.681,1.0,0.0,1000000
2019-01-15 00:00:00,3.509,87.623,0.857,1.0,0.0,1000000
2019-01-15 01:00:00,3.281,90.054,1.043,0.995,0.0,1000000
2019-01-15 02:00:00,2.45,94.773,1.142,1.0,0.0,1000000
2019-01-15 03:00:00,2.408,94.369,0.834,1.0,0.0,1000000
2019-01-15 04:00:00,2.375,95.023,0.789,1.0,0.0,1000000
2019-01-15 05:00:00,2.202,96.519,0.668,1.0,0.0,1000000
2019-01-15 06:00:00,1.634,96.526,0.448,1.0,0.0,1000000
2019-01-15 07:00:00,1.445,91.384,0.328,1.0,0.0,1000000
2019-01-15 08:00:00,1.673,90.969,0.183,1.0,21.793,1000000
2019-01-15 09:00:00,2.889,89.179,0.676,0.979,140.328,1000000
2019-01-15 10:00:00,4.934,80.987,1.111,0.717,340.713,1000000
2019-01-15 11:00:00,7.388,63.27,1.81,0.6,659.747,1000000
2019-01-15 12:00:00,8.584,64.129,2.247,0.847,843.134,1000000
2019-01-15 13:00:00,9.735,67.394,2.655,0.959,883.824,1000000
2019-01-15 14:00:00,10.936,65.647,2.195,0.955,1013.227,1000000
2019-01-15 15:00:00,10.052,71.127,1.836,0.944,697.108,1000000
2019-01-15 16:00:00,9.854,77.628,1.164,0.934,584.064,1000000
2019-01-15 17:00:00,9.025,77.697,1.43,0.972,509.829,1000000
2019-01-15 18:00:00,9.049,75.227,1.641,0.948,370.855,1000000
2019-01-15 19:00:00,6.955,79.604,1.507,0.981,186.208,1000000
2019-01-15 20:00:00,5.126,84.37,1.307,1.0,61.693,1000000
2019-01-15 21:00:00,5.133,80.662,1.448,0.99,1.711,1000000
2019-01-15 22:00:00,4.854,79.189,1.151,0.985,0.0,1000000
2019-01-15 23:00:00,4.443,80.767,0.843,0.986,0.0,1000000
2019-01-16 00:00:00,4.165,85.611,0.872,0.985,0.0,1000000
2019-01-16 01:00:00,3.573,89.028,0.316,1.0,0.0,1000000
2019-01-16 02:00:00,3.239,92.313,0.709,1.0,0.0,1000000
2019-01-16 03:00:00,3.339,91.659,0.682,0.99,0.0,1000000
2019-01-16 04:00:00,3.552,90.721,0.591,0.91,0.0,1000000
2019-01-16 05:00:00,2.978,92.503,0.812,1.0,0.0,1000000
2019-01-16 06:00:00,2.489,92.215,0.702,1.0,0.0,1000000
2019-01-16 07:00:00,1.266,90.062,0.56,1.0,0.0,1000000
2019-01-16 08:00:00,1.244,90.348,0.784,1.0,22.094,1000000
2019-01-16 09:00:00,2.977,88.818,1.432,0.995,168.364,1000000
2019-01-16 10:00:00,5.129,81.133,2.294,0.959,403.986,1000000
2019-01-16 11:00:00,8.156,60.857,2.462,0.995,623.926,1000000
