,time,unscheduled_field,scheduled_icv,scheduled_wue
395,2021-02-03 11:00:00,60.0,10.269999649732018,0.0
396,2021-02-03 12:00:00,60.0,11.098077950808083,0.0
397,2021-02-03 13:00:00,60.0,11.109834605679781,1.9981072926241306
398,2021-02-03 14:00:00,60.0,13.463124555450479,4.941693554368016
399,2021-02-03 15:00:00,60.0,16.740636717649515,8.276978532006577
400,2021-02-03 16:00:00,60.0,16.72995670674121,8.956873599895358
401,2021-02-03 17:00:00,60.0,20.807334746850525,10.562962542350379
402,2021-02-03 18:00:00,60.0,17.484339094936786,9.021252375730572
403,2021-02-03 19:00:00,60.0,23.809631301758802,12.043097105002227
404,2021-02-03 20:00:00,60.0,18.93297046990746,9.754268162869183
405,2021-02-03 21:00:00,60.0,18.09975102629257,9.331998437833244
406,2021-02-03 22:00:00,60.0,18.955516422428804,9.76154567292375
407,2021-02-03 23:00:00,60.0,16.012711822953584,8.355411028889087
408,2021-02-04 00:00:00,60.0,15.234798340199454,7.9614010792197805
409,2021-02-04 01:00:00,60.0,16.877512445111893,8.764292743860235
410,2021-02-04 02:00:00,60.0,21.06272792212048,10.78948119049627
411,2021-02-04 03:00:00,60.0,18.97624746646967,9.758884559446706
412,2021-02-04 04:00:00,60.0,16.869048327698565,8.66611752295306
413,2021-02-04 05:00:00,60.0,22.352222891381476,11.395580293729848
414,2021-02-04 06:00:00,60.0,22.729036363403658,11.616116181621091
415,2021-02-04 07:00:00,60.0,24.190119638357643,12.683366705688023
416,2021-02-04 08:00:00,60.0,19.93374229918349,10.070573431490692
417,2021-02-04 09:00:00,60.0,13.098916508250586,5.118074680868108
418,2021-02-04 10:00:00,60.0,9.794722706808457,1.6406045394980973
419,2021-02-04 11:00:00,60.0,11.522280189991163,1.176841116301923
420,2021-02-04 12:00:00,60.0,13.610066242213675,2.177715271187818
421,2021-02-04 13:00:00,60.0,10.662498632739883,1.9529921521521296
422,2021-02-04 14:00:00,60.0,11.214066605252537,3.9626474932962554
423,2021-02-04 15:00:00,60.0,15.173423594201246,7.4743149382067
424,2021-02-04 16:00:00,60.0,18.862116393571917,9.985468910894538
425,2021-02-04 17:00:00,60.0,16.655274731104846,8.665872802542898
426,2021-02-04 18:00:00,60.0,16.878077128801714,8.777452500955553
427,2021-02-04 19:00:00,60.0,17.790958181568612,9.232451799760572
428,2021-02-04 20:00:00,60.0,16.155544597039825,8.507910784537142
429,2021-02-04 21:00:00,60.0,17.03270634602103,8.937821066272344
430,2021-02-04 22:00:00,60.0,17.370979292377484,9.075182552336958
431,2021-02-04 23:00:00,60.0,17.391459626351818,9.089845780249242
432,2021-02-05 00:00:00,60.0,19.13644502859898,9.904421328255017
433,2021-02-05 01:00:00,60.0,17.427636656170165,9.039293013106917
434,2021-02-05 02:00:00,60.0,17.47210535863731,9.055592583936475
435,2021-02-05 03:00:00,60.0,19.179741988094936,9.854747589660908
436,2021-02-05 04:00:00,60.0,17.348604745723573,9.05139225314595
437,2021-02-05 05:00:00,60.0,15.849152331176114,8.377665700312821
438,2021-02-05 06:00:00,60.0,13.986430343810389,7.475028034633842
439,2021-02-05 07:00:00,60.0,13.556721921547021,7.595453090756354
440,2021-02-05 08:00:00,60.0,12.766779740164388,6.605094426392615
441,2021-02-05 09:00:00,60.0,13.73517407941775,5.293364748280111
442,2021-02-05 10:00:00,60.0,12.97455562284395,2.878208699876533
443,2021-02-05 11:00:00,60.0,9.7089669235687,0.0
444,2021-02-05 12:00:00,60.0,12.549113008232066,1.23389565364815
445,2021-02-05 13:00:00,60.0,10.560881209389779,1.375689318506526
446,2021-02-05 14:00:00,60.0,13.656014822506338,4.703854733445712
447,2021-02-05 15:00:00,60.0,13.610483754007488,6.48107039066399
448,2021-02-05 16:00:00,60.0,15.23219241388031,7.967019816660731
449,2021-02-05 17:00:00,60.0,16.40671416878041,8.260640744082785
450,2021-02-05 18:00:00,60.0,24.252073249559185,12.091910907716615
451,2021-02-05 19:00:00,60.0,25.65081647317826,12.859744123711492
452,2021-02-05 20:00:00,60.0,25.064738431159967,12.673337937117491
453,2021-02-05 21:00:00,60.0,24.342053376261234,12.35463188777509
454,2021-02-05 22:00:00,60.0,22.449879415632207,11.4750611425584
455,2021-02-05 23:00:00,60.0,22.122687711388743,11.385168361353918
456,2021-02-06 00:00:00,60.0,21.88040295390187,11.309168886009799
457,2021-02-06 01:00:00,60.0,22.634574786412458,11.710577108301331
458,2021-02-06 02:00:00,60.0,23.102806624992294,11.914569172786951
459,2021-02-06 03:00:00,60.0,21.988294817052616,11.450885900274102
460,2021-02-06 04:00:00,60.0,24.732952117778513,12.783919802003318
461,2021-02-06 05:00:00,60.0,25.73372024881334,13.313993826929757
462,2021-02-06 06:00:00,0.0,29.124014684478382,14.935764969685373
463,2021-02-06 07:00:00,0.0,24.300033762610788,12.959287467980223
464,2021-02-06 08:00:00,0.0,20.159623579140415,10.313780330680217
465,2021-02-06 09:00:00,0.0,11.710863147456815,4.399116076242585
466,2021-02-06 10:00:00,0.0,13.011293731389362,2.9332029370797295
467,2021-02-06 11:00:00,0.0,12.46186953556181,1.2957365893329937
468,2021-02-06 12:00:00,0.0,11.847014360405893,0.0
469,2021-02-06 13:00:00,0.0,11.72085790503522,1.9253374446128642
470,2021-02-06 14:00:00,0.0,12.63729678315532,4.229609785346108
471,2021-02-06 15:00:00,0.0,13.594944952135071,6.497136025008931
472,2021-02-06 16:00:00,0.0,14.125195976768524,7.591087358190518
473,2021-02-06 17:00:00,0.0,15.028506716146378,7.777478813571706
474,2021-02-06 18:00:00,0.0,16.150670839349875,8.345593036488767
475,2021-02-06 19:00:00,0.0,25.69378671478911,12.908490913812503
476,2021-02-06 20:00:00,0.0,25.42314452953019,12.833467386250414
477,2021-02-06 21:00:00,0.0,21.78564080948135,11.129616427573442
478,2021-02-06 22:00:00,0.0,22.72407912656661,11.59599420793354
479,2021-02-06 23:00:00,0.0,23.536089886275967,12.040774493720866
480,2021-02-07 00:00:00,0.0,23.44687348876929,12.005717105638128
481,2021-02-07 01:00:00,0.0,20.46672010447603,10.597346193356056
482,2021-02-07 02:00:00,0.0,21.842884697724923,11.281200245049842
483,2021-02-07 03:00:00,0.0,22.96985450958455,11.840735822508094
484,2021-02-07 04:00:00,0.0,20.88844284941801,10.856661830023807
