"TOA5","Gangles","CR1000X","19328","CR1000X.Std.04.02","CPU:GANGLAS.cr1x","40227","Table15Min"
"TIMESTAMP","RECORD","AirTC_Avg","WS","WindDir","WindDir_SDV","RH"
"2021-01-23 11:30:00",7004,-5.116,3.335,92.4,35.28,25.33
"2021-01-23 11:45:00",7005,-4.739,2.008,129.8,72.68,25.47
"2021-01-23 12:00:00",7006,-5.053,2.859,241.6,65.7,27.11
"2021-01-23 12:15:00",7007,-5.014,2.477,238.5,75.35,27.22
"2021-01-23 12:30:00",7008,-4.842,2.435,156,95.7,26.89
"2021-01-23 12:45:00",7009,-5.051,3.694,107.1,70.36,28.85
"2021-01-23 13:00:00",7010,-5.15,2.615,200.4,63.64,29.21
"2021-01-23 13:15:00",7011,-5.073,2.878,73.7,71.07,29.74
"2021-01-23 13:30:00",7012,-5.148,4.155,52.09,48.05,30.14
"2021-01-23 13:45:00",7013,-4.965,1.975,29,78.25,29.7
"2021-01-23 14:00:00",7014,-5.118,2.862,25.11,85.6,29.77
"2021-01-23 14:15:00",7015,-5.002,3.248,91.8,49.6,29.99
"2021-01-23 14:30:00",7016,-5.063,2.783,73.61,42.28,31.88
"2021-01-23 14:45:00",7017,-5.371,5.269,81.9,28.98,33.47
"2021-01-23 15:00:00",7018,-5.437,3.677,87.1,15.56,34.18
"2021-01-23 15:15:00",7019,-5.641,2.872,83.1,29.98,34.73
"2021-01-23 15:30:00",7020,-5.548,3.261,81.1,20.23,34.95
"2021-01-23 15:45:00",7021,-5.788,2.365,105.7,40.24,39.31
"2021-01-23 16:00:00",7022,-5.849,1.014,190.7,61.92,35.78
"2021-01-23 16:15:00",7023,-5.719,2.148,106.1,23.38,37.72
"2021-01-23 16:30:00",7024,-5.798,2.047,118.2,14.1,37.46
"2021-01-23 16:45:00",7025,-5.949,4.095,86.8,28.39,42.13
"2021-01-23 17:00:00",7026,-6.476,4.844,99.4,15.73,47.6
"2021-01-23 17:15:00",7027,-7.149,4.494,103.3,30.83,65.58
"2021-01-23 17:30:00",7028,-7.904,3.539,95.6,9.49,72.2
"2021-01-23 17:45:00",7029,-8.36,2.708,93.3,9.89,77.02
"2021-01-23 18:00:00",7030,-8.57,1.838,88.4,14.33,79.2
"2021-01-23 18:15:00",7031,-8.74,0.724,62.96,61.91,83.9
"2021-01-23 18:30:00",7032,-8.71,0.503,315.2,21.89,83.1
"2021-01-23 18:45:00",7033,-8.67,0.759,159.9,53.62,85.1
"2021-01-23 19:00:00",7034,-8.87,0.706,96.8,41.4,86.8
"2021-01-23 19:15:00",7035,-8.82,0.648,227.8,31.19,88.9
"2021-01-23 19:30:00",7036,-9.03,0.772,292.7,45.72,89.8
"2021-01-23 19:45:00",7037,-9.01,1.326,97.3,10.71,91.4
"2021-01-23 20:00:00",7038,-9.1,1.835,97.6,12.39,91.4
"2021-01-23 20:15:00",7039,-9.07,1.445,114.7,18,91.6
"2021-01-23 20:30:00",7040,-9.13,3.007,120.5,19.74,90.7
"2021-01-23 20:45:00",7041,-9.22,2.874,117.4,18.01,91.3
"2021-01-23 21:00:00",7042,-9.14,3.28,89.9,9.01,91.3
"2021-01-23 21:15:00",7043,-9.31,3.478,89,18.22,90.8
"2021-01-23 21:30:00",7044,-9.5,2.062,80.9,43.44,90.9
"2021-01-23 21:45:00",7045,-9.51,0.826,116.6,36.66,90.5
"2021-01-23 22:00:00",7046,-9.65,1.907,220.8,66.58,91.2
"2021-01-23 22:15:00",7047,-9.88,2.717,100.4,16.11,90.8
"2021-01-23 22:30:00",7048,-10.09,2.027,116.6,18.38,90.5
"2021-01-23 22:45:00",7049,-10.17,2.01,129.7,40.37,90.2
"2021-01-23 23:00:00",7050,-10.17,1.346,105.3,20,89.7
"2021-01-23 23:15:00",7051,-10.12,1.274,110.1,7.241,88.6
"2021-01-23 23:30:00",7052,-10.16,1.263,115,21.52,89
"2021-01-23 23:45:00",7053,-10.12,0.358,304.3,36.09,88.2
"2021-01-24 00:00:00",7054,-10.2,0.605,72.04,40.83,86.2
"2021-01-24 00:15:00",7055,-10.41,0.43,87,84.5,87.3
"2021-01-24 00:30:00",7056,-10.4,0.99,359,18.97,85.2
"2021-01-24 00:45:00",7057,-10.26,1.405,9.75,33.32,83.6
"2021-01-24 01:00:00",7058,-10.29,0.817,20.64,19.59,81.6
"2021-01-24 01:15:00",7059,-10.45,0.752,6.269,12.17,79.78
"2021-01-24 01:30:00",7060,-10.59,1.119,352.3,27.65,79.22
"2021-01-24 01:45:00",7061,-10.57,1.518,342.6,33.34,77.76
"2021-01-24 02:00:00",7062,-10.63,1.318,13.33,31.29,77.52
"2021-01-24 02:15:00",7063,-10.99,1.34,281.3,29.31,76.34
"2021-01-24 02:30:00",7064,-10.77,1.181,260.6,39.15,70.65
"2021-01-24 02:45:00",7065,-10.96,1.634,331.7,30.85,71.25
"2021-01-24 03:00:00",7066,-11.58,1.433,348.5,30.42,74.13
"2021-01-24 03:15:00",7067,-11.53,1.135,338.4,32.22,70.58
"2021-01-24 03:30:00",7068,-11.22,1.399,354.5,30.25,70.22
"2021-01-24 03:45:00",7069,-11.2,1.923,22.9,15.1,69.26
"2021-01-24 04:00:00",7070,-11.05,1.094,11.6,19.19,68.8
"2021-01-24 04:15:00",7071,-11.12,1.84,5.3,7.508,68.9
"2021-01-24 04:30:00",7072,-11.38,2.523,21,15.19,66.6
"2021-01-24 04:45:00",7073,-11.53,2.829,33.26,23.4,61.13
"2021-01-24 05:00:00",7074,-11.47,2.654,25.27,13.35,64.15
"2021-01-24 05:15:00",7075,-11.43,2.738,33.47,8.96,62.51
"2021-01-24 05:30:00",7076,-11.69,3.113,39.7,9.5,62.95
"2021-01-24 05:45:00",7077,-11.67,2.076,38.93,16.58,61.57
"2021-01-24 06:00:00",7078,-11.67,0.601,50.6,24.85,65.78
"2021-01-24 06:15:00",7079,-11.78,1,34.19,27.31,66.78
"2021-01-24 06:30:00",7080,-11.81,0.36,47.12,20.33,67.02
"2021-01-24 06:45:00",7081,-11.99,0.775,49.88,27.1,68.25
"2021-01-24 07:00:00",7082,-12.08,0.309,29.78,33.86,67.86
"2021-01-24 07:15:00",7083,-12.32,0.679,4.476,42.32,68.01
"2021-01-24 07:30:00",7084,-12.64,0.797,2.792,44.69,67.77
"2021-01-24 07:45:00",7085,-12.92,0.471,37.27,29.83,69.42
"2021-01-24 08:00:00",7086,-13.05,2.698,23.96,6.718,61.84
"2021-01-24 08:15:00",7087,-13.19,3.527,29.96,11.66,60.8
"2021-01-24 08:30:00",7088,-13.31,3.934,31.11,8.17,58.97
"2021-01-24 08:45:00",7089,-13.09,3.943,34.11,9.49,57.28
"2021-01-24 09:00:00",7090,-12.48,2.94,26.58,13.05,54.54
"2021-01-24 09:15:00",7091,-12.13,1.878,73.07,23.43,62.35
"2021-01-24 09:30:00",7092,-12.04,1.385,109.2,12.43,64.76
"2021-01-24 09:45:00",7093,-12.04,0.784,117.9,18.13,64.58
"2021-01-24 10:00:00",7094,-10.9,0.196,129.2,17.14,62.23
"2021-01-24 10:15:00",7095,-11.06,0.23,202.3,43.47,61.54
"2021-01-24 10:30:00",7096,-10.24,0.162,121.2,34.57,55.08
"2021-01-24 10:45:00",7097,-10.38,0.995,103.6,8.57,63.01
"2021-01-24 11:00:00",7098,-11.04,0.612,122.9,18.17,64.16
"2021-01-24 11:15:00",7099,-10.46,0.618,136.3,22.7,64.18
"2021-01-24 11:30:00",7100,-11.27,1.641,100.4,10.08,65.47
"2021-01-24 11:45:00",7101,-11,1.361,93.7,22.05,66.84
"2021-01-24 12:00:00",7102,-9.99,0.831,82.3,57.03,62.92
"2021-01-24 12:15:00",7103,-10.57,1.775,273.5,12.59,67.52
"2021-01-24 12:30:00",7104,-9.74,1.528,91.9,55.28,67.19
"2021-01-24 12:45:00",7105,-10.25,2.094,98.8,8.37,67.98
"2021-01-24 13:00:00",7106,-9.88,1.667,97.8,14.28,65.03
"2021-01-24 13:15:00",7107,-9.81,2.233,98.6,12.68,61.11
"2021-01-24 13:30:00",7108,-9.56,2.108,102.8,12.39,62.32
"2021-01-24 13:45:00",7109,-9.55,2.703,98.4,8.87,63.7
"2021-01-24 14:00:00",7110,-9.51,2.241,99.2,13.79,57.38
"2021-01-24 14:15:00",7111,-9.18,2.559,96.3,13.31,58.45
"2021-01-24 14:30:00",7112,-8.9,2.564,101.2,11.32,55.78
"2021-01-24 14:45:00",7113,-8.89,2.572,103.6,27.44,56.86
"2021-01-24 15:00:00",7114,-8.57,2.17,100.9,20.77,54.53
"2021-01-24 15:15:00",7115,-8.87,2.966,94.2,14.1,48
"2021-01-24 15:30:00",7116,-9.02,2.83,100.1,13.15,53.19
"2021-01-24 15:45:00",7117,-8.78,2.459,93.6,28.26,54.81
"2021-01-24 16:00:00",7118,-9.36,3.225,107.8,7.649,58.85
"2021-01-24 16:15:00",7119,-9.59,3.764,108.8,11.61,62.57
"2021-01-24 16:30:00",7120,-9.69,4.212,109.2,11.53,59.33
"2021-01-24 16:45:00",7121,-9.8,4.02,109.8,7.535,60.39
"2021-01-24 17:00:00",7122,-9.87,2.114,108.5,7.543,61.7
"2021-01-24 17:15:00",7123,-9.76,0.768,194.3,39.35,61.43
"2021-01-24 17:30:00",7124,-9.74,2.7,100.6,10.58,59.9
"2021-01-24 17:45:00",7125,-9.76,0.813,235,96.1,58.86
"2021-01-24 18:00:00",7126,-9.82,1.4,7.096,19.09,57.73
"2021-01-24 18:15:00",7127,-9.96,1.966,23.47,28.42,59.59
"2021-01-24 18:30:00",7128,-9.99,1.012,71.05,75.36,61.49
"2021-01-24 18:45:00",7129,-10.21,1.622,109.5,10.51,67.68
"2021-01-24 19:00:00",7130,-10.46,0.213,268.9,50.81,64.35
"2021-01-24 19:15:00",7131,-10.41,1.833,25.58,25.42,59.06
"2021-01-24 19:30:00",7132,-10.45,2.016,19.3,29.05,59.46
"2021-01-24 19:45:00",7133,-10.58,2.164,22.65,12.78,63.05
"2021-01-24 20:00:00",7134,-10.71,2.858,19.05,17.55,60.33
"2021-01-24 20:15:00",7135,-10.88,2.698,9.69,24.61,59.04
"2021-01-24 20:30:00",7136,-11.18,3.227,5.398,16.8,55.1
"2021-01-24 20:45:00",7137,-11.4,4.781,345.9,11.86,49.21
"2021-01-24 21:00:00",7138,-11.51,4.103,354,15.29,46.85
"2021-01-24 21:15:00",7139,-11.59,4.272,1.525,28.58,45.32
"2021-01-24 21:30:00",7140,-11.66,3.939,5.393,14.31,46.75
"2021-01-24 21:45:00",7141,-11.58,3.562,4.822,20.26,47.33
"2021-01-24 22:00:00",7142,-11.38,3.755,351.8,24.44,48.54
"2021-01-24 22:15:00",7143,-11.3,3.145,7.942,30.1,51.04
"2021-01-24 22:30:00",7144,-11.34,1.821,8.16,22.35,61.15
"2021-01-24 22:45:00",7145,-11.51,0.703,6.201,59.79,72.32
"2021-01-24 23:00:00",7146,-11.88,1.946,348.4,19.68,66.19
"2021-01-24 23:15:00",7147,-11.99,1.601,11.12,19.81,65.75
"2021-01-24 23:30:00",7148,-12.13,2.329,24.15,6.896,66.13
"2021-01-24 23:45:00",7149,-12.11,2.516,29.2,6.794,59.4
"2021-01-25 00:00:00",7150,-12.22,3.06,29.68,7.424,58.26
"2021-01-25 00:15:00",7151,-12.42,3.213,33.43,7.124,57.61
"2021-01-25 00:30:00",7152,-12.3,2.596,19.16,12.8,54.7
"2021-01-25 00:45:00",7153,-12.22,2.322,16.93,26.31,57.69
"2021-01-25 01:00:00",7154,-12.34,1.843,31.33,21.32,57.45
"2021-01-25 01:15:00",7155,-12.49,1.671,13.82,31.13,58.19
"2021-01-25 01:30:00",7156,-12.61,2.155,359.6,23.66,55.88
"2021-01-25 01:45:00",7157,-12.84,2.112,31.77,47.49,64.38
"2021-01-25 02:00:00",7158,-13.17,1.68,105.4,16.77,75.76
"2021-01-25 02:15:00",7159,-13.01,1.175,60.03,40.92,53.2
"2021-01-25 02:30:00",7160,-12.93,1.868,21.26,13.63,61.21
"2021-01-25 02:45:00",7161,-12.95,2.064,2.193,33.08,55.52
"2021-01-25 03:00:00",7162,-12.99,1.988,6.239,31.43,58.42
"2021-01-25 03:15:00",7163,-13.15,1.246,41.26,40.12,63.18
"2021-01-25 03:30:00",7164,-13.69,0.314,126.8,74.05,74.14
"2021-01-25 03:45:00",7165,-14.26,0.379,351.7,20.84,78.6
"2021-01-25 04:00:00",7166,-14.17,1.861,12.15,12.72,65.06
"2021-01-25 04:15:00",7167,-14.15,1.865,34.39,49.18,54.58
"2021-01-25 04:30:00",7168,-14.16,0.877,37.29,38.68,56.78
"2021-01-25 04:45:00",7169,-14.27,2.153,27.79,10.1,62.91
"2021-01-25 05:00:00",7170,-14.38,2.546,18.38,16.15,61.4
"2021-01-25 05:15:00",7171,-14.44,2.426,31.44,13.3,52.58
"2021-01-25 05:30:00",7172,-14.27,2.279,34.11,20.91,52.31
"2021-01-25 05:45:00",7173,-14.19,1.074,49.12,22,59.12
"2021-01-25 06:00:00",7174,-14.4,2.025,36.87,16,56.8
"2021-01-25 06:15:00",7175,-14.67,3.009,32.1,8.12,54.4
"2021-01-25 06:30:00",7176,-14.68,2.938,35.67,11.96,51.97
"2021-01-25 06:45:00",7177,-14.66,2.509,32.76,13.99,52.52
"2021-01-25 07:00:00",7178,-14.63,1.508,42.34,18.46,56.85
"2021-01-25 07:15:00",7179,-14.84,1.912,28.65,16.67,56.91
"2021-01-25 07:30:00",7180,-15.25,3.216,32.07,8.2,56.8
"2021-01-25 07:45:00",7181,-15.16,3.157,33.71,11.39,53.68
"2021-01-25 08:00:00",7182,-15.16,2.78,33.49,11.9,59.67
"2021-01-25 08:15:00",7183,-14.97,0.732,45.07,36.37,55.23
"2021-01-25 08:30:00",7184,-14.87,0.481,87.9,34.63,60.82
"2021-01-25 08:45:00",7185,-14.47,0.724,51.35,46.2,62.97
"2021-01-25 09:00:00",7186,-14.43,0.812,107.9,14.85,64.57
"2021-01-25 09:15:00",7187,-14.21,0.65,351.7,58.22,65.91
"2021-01-25 09:30:00",7188,-14.49,0.505,331.6,18.2,68.2
"2021-01-25 09:45:00",7189,-13.66,0.961,81.9,92.1,69.04
"2021-01-25 10:00:00",7190,-13.38,1.617,102.9,12.87,73.79
"2021-01-25 10:15:00",7191,-13.24,1.52,105.7,25.57,69.95
"2021-01-25 10:30:00",7192,-13,1.774,104.8,8.62,69.25
"2021-01-25 10:45:00",7193,-13.04,2.494,103,10.66,74.02
"2021-01-25 11:00:00",7194,-12.94,2.661,97.4,12.05,72.99
"2021-01-25 11:15:00",7195,-12.64,2.503,101,15.17,74.11
"2021-01-25 11:30:00",7196,-12.31,2.49,106.4,15.83,72.86
"2021-01-25 11:45:00",7197,-12.4,2.451,106.9,15.79,69.45
"2021-01-25 12:00:00",7198,-12.02,2.357,92.6,24.97,68.97
"2021-01-25 12:15:00",7199,-11.73,2.897,102.1,11.23,67.76
"2021-01-25 12:30:00",7200,-11.64,2.965,100,13.6,67.95
"2021-01-25 12:45:00",7201,-11.4,2.945,99,8.1,64.34
"2021-01-25 13:00:00",7202,-11.17,3.048,105.6,11.8,64.92
"2021-01-25 13:15:00",7203,-10.93,2.883,102.5,14.31,61.99
"2021-01-25 13:30:00",7204,-10.72,3.093,104.2,15.31,61.49
"2021-01-25 13:45:00",7205,-10.34,3.069,101.4,16.99,59.64
"2021-01-25 14:00:00",7206,-10.19,3.309,105.9,10.68,56.32
"2021-01-25 14:15:00",7207,-10,3.153,101.7,13.12,55.43
"2021-01-25 14:30:00",7208,-9.81,3.268,108.3,12.54,53.03
"2021-01-25 14:45:00",7209,-9.43,3.048,104.4,16.75,51.74
"2021-01-25 15:00:00",7210,-9.46,3.036,95.9,15.05,51.91
"2021-01-25 15:15:00",7211,-9.27,3.288,101.4,16.46,50.46
"2021-01-25 15:30:00",7212,-9.18,2.965,108.8,12.14,47.65
"2021-01-25 15:45:00",7213,-8.95,2.095,120.8,29,48.52
"2021-01-25 16:00:00",7214,-8.89,2.497,106.8,21.31,46.63
"2021-01-25 16:15:00",7215,-8.78,3.077,90.3,18.97,45.63
"2021-01-25 16:30:00",7216,-8.8,3.024,98.2,32.74,43.63
"2021-01-25 16:45:00",7217,-9.09,1.636,106.5,45.31,44.5
"2021-01-25 17:00:00",7218,-9.29,1.798,123.9,31.76,43.84
"2021-01-25 17:15:00",7219,-9.29,1.21,98.8,47.23,44.8
"2021-01-25 17:30:00",7220,-9.42,1.775,63.86,54.43,44.95
"2021-01-25 17:45:00",7221,-9.88,3.335,7.871,40,44.61
"2021-01-25 18:00:00",7222,-10.3,4.945,345.1,19.72,43.28
"2021-01-25 18:15:00",7223,-10.66,5.206,347.4,23.81,43.37
"2021-01-25 18:30:00",7224,-10.7,4.505,358.1,24.38,42.53
"2021-01-25 18:45:00",7225,-10.74,3.754,354,21.34,43.16
"2021-01-25 19:00:00",7226,-10.75,2.643,4.808,13.63,42.86
"2021-01-25 19:15:00",7227,-10.81,2.319,13.69,27.53,41.9
"2021-01-25 19:30:00",7228,-11,2.671,9.01,9.73,41.5
"2021-01-25 19:45:00",7229,-11.13,3.131,11.58,14.15,39.72
"2021-01-25 20:00:00",7230,-11.32,3.149,12.02,13.62,39.33
"2021-01-25 20:15:00",7231,-11.55,3.444,11.49,13.81,38.02
"2021-01-25 20:30:00",7232,-11.63,3.452,26.61,13.74,35.03
"2021-01-25 20:45:00",7233,-11.63,3.498,10,14.2,36.63
"2021-01-25 21:00:00",7234,-11.56,3.681,8.39,12.19,36.77
"2021-01-25 21:15:00",7235,-11.7,3.865,10.28,21.02,36.59
"2021-01-25 21:30:00",7236,-11.76,3.618,7.493,12.52,37.83
"2021-01-25 21:45:00",7237,-11.87,3.581,7.523,16.63,38.55
"2021-01-25 22:00:00",7238,-12.14,3.71,13,17.43,38.45
"2021-01-25 22:15:00",7239,-12.37,3.717,11.61,24.54,36.98
"2021-01-25 22:30:00",7240,-12.48,3.134,19.14,28.52,37.52
"2021-01-25 22:45:00",7241,-12.45,3.741,18.32,27.47,36.6
"2021-01-25 23:00:00",7242,-12.41,3.595,14.8,16.95,37.29
"2021-01-25 23:15:00",7243,-12.37,4.217,8.4,19.34,38.46
"2021-01-25 23:30:00",7244,-12.55,3.437,14.69,18.46,38.12
"2021-01-25 23:45:00",7245,-12.67,3.462,16.56,18.26,39.81
"2021-01-26 00:00:00",7246,-12.75,3.393,22.03,15.89,39.85
"2021-01-26 00:15:00",7247,-12.77,3.409,16.22,16.81,39.67
"2021-01-26 00:30:00",7248,-12.81,3.279,13.32,10.51,39.64
"2021-01-26 00:45:00",7249,-12.86,3.173,15.23,16.14,40.35
"2021-01-26 01:00:00",7250,-12.96,3.2,19.19,13.86,40.66
"2021-01-26 01:15:00",7251,-12.95,3.218,18.24,30.57,39.6
"2021-01-26 01:30:00",7252,-13.1,3.269,25.52,16.94,39.63
"2021-01-26 01:45:00",7253,-13.27,3.011,29.28,12.56,42.52
"2021-01-26 02:00:00",7254,-13.44,3.211,31.22,11.92,43.15
"2021-01-26 02:15:00",7255,-13.5,2.68,24.66,15.09,42.22
"2021-01-26 02:30:00",7256,-13.53,2.981,25.03,16.89,42.49
"2021-01-26 02:45:00",7257,-13.63,3.444,34.11,18.22,40.69
"2021-01-26 03:00:00",7258,-13.47,2.617,14.55,25.35,41.53
"2021-01-26 03:15:00",7259,-13.77,2.696,33.82,20.99,44.39
"2021-01-26 03:30:00",7260,-14.1,3.124,32.02,17.2,45.74
"2021-01-26 03:45:00",7261,-14.23,3.208,38.17,6.073,44.67
"2021-01-26 04:00:00",7262,-14.19,2.875,32,11.06,43.43
"2021-01-26 04:15:00",7263,-14.32,2.881,29.35,20.33,44.52
"2021-01-26 04:30:00",7264,-14.32,2.719,33.29,13.79,45.75
"2021-01-26 04:45:00",7265,-14.51,2.988,30.36,9.34,44.7
"2021-01-26 05:00:00",7266,-14.55,3.028,30.15,11.51,44.2
"2021-01-26 05:15:00",7267,-14.61,2.744,28.95,7.704,47.53
"2021-01-26 05:30:00",7268,-14.74,3.066,31.23,6.716,46.68
"2021-01-26 05:45:00",7269,-14.98,3.614,36.28,9.85,45.63
"2021-01-26 06:00:00",7270,-14.83,3.001,35.91,9.13,44.97
"2021-01-26 06:15:00",7271,-14.83,2.562,31.07,9.63,47.28
"2021-01-26 06:30:00",7272,-15.25,3.664,33.11,7.517,47.32
"2021-01-26 06:45:00",7273,-15.34,3.779,36.74,10.03,45.69
"2021-01-26 07:00:00",7274,-15.27,3.347,28.89,7.695,44.86
"2021-01-26 07:15:00",7275,-15.25,3.277,31.52,8.36,45.8
"2021-01-26 07:30:00",7276,-15.34,3.261,30.92,8.27,44.69
"2021-01-26 07:45:00",7277,-15.43,3.844,32.04,8.78,45.5
"2021-01-26 08:00:00",7278,-15.6,4.18,36.35,6.285,45.67
"2021-01-26 08:15:00",7279,-15.52,3.784,31.9,8.36,43.66
"2021-01-26 08:30:00",7280,-15.15,2.928,33.29,10.27,43.1
"2021-01-26 08:45:00",7281,-14.13,0.76,87.7,30.37,48.44
"2021-01-26 09:00:00",7282,-13.99,1.319,119,18.91,52.14
"2021-01-26 09:15:00",7283,-13.8,0.555,149.1,24.76,49.9
"2021-01-26 09:30:00",7284,-13.42,1.306,131.5,30.84,51.58
"2021-01-26 09:45:00",7285,-13.63,1.993,106.4,11.76,51.71
"2021-01-26 10:00:00",7286,-13.49,1.575,111.3,15.6,51.61
"2021-01-26 10:15:00",7287,-13.19,1.664,109.8,16.53,53.58
"2021-01-26 10:30:00",7288,-12.91,1.804,95.6,22.29,54.95
"2021-01-26 10:45:00",7289,-12.7,1.839,109.7,16.16,55.64
"2021-01-26 11:00:00",7290,-12.23,1.541,115.2,21.54,53.23
"2021-01-26 11:15:00",7291,-12.03,1.849,102.2,20.99,52.76
"2021-01-26 11:30:00",7292,-11.77,1.69,103.6,25.41,53.96
"2021-01-26 11:45:00",7293,-11.47,1.865,102.6,25.29,53.72
"2021-01-26 12:00:00",7294,-11.19,2.086,105.9,28.05,53.22
"2021-01-26 12:15:00",7295,-11.06,2.427,113,36.21,50.36
"2021-01-26 12:30:00",7296,-10.91,1.958,111.4,38.49,51.25
"2021-01-26 12:45:00",7297,-10.23,1.836,117.2,41.17,47.83
"2021-01-26 13:00:00",7298,-10.2,2.344,95.3,22.18,45.38
"2021-01-26 13:15:00",7299,-10.05,2.41,96.8,20.15,46.09
"2021-01-26 13:30:00",7300,-9.48,1.793,109,54.54,43.05
"2021-01-26 13:45:00",7301,-8.89,2.385,111.8,36.74,41.21
"2021-01-26 14:00:00",7302,-9.05,2.307,103.1,29.95,41.45
"2021-01-26 14:15:00",7303,-8.7,2.332,95.5,25.01,40.79
"2021-01-26 14:30:00",7304,-8.54,2.682,98.3,25.83,37.24
"2021-01-26 14:45:00",7305,-8.22,2.197,106.1,23.88,36.8
"2021-01-26 15:00:00",7306,-8.1,1.825,115.2,37.72,36.48
"2021-01-26 15:15:00",7307,-7.767,2.421,110.4,21.25,32.66
"2021-01-26 15:30:00",7308,-7.672,2.195,109.7,28.71,32
"2021-01-26 15:45:00",7309,-7.227,1.62,138.1,20.96,33.55
"2021-01-26 16:00:00",7310,-7.527,2.221,107.3,30.15,31.34
"2021-01-26 16:15:00",7311,-7.556,2.537,96.2,22.38,27.24
"2021-01-26 16:30:00",7312,-7.853,3.258,97.1,7.614,28.95
"2021-01-26 16:45:00",7313,-7.849,1.826,139.8,54.4,27.77
"2021-01-26 17:00:00",7314,-8.08,1.536,107.6,31.38,28.91
"2021-01-26 17:15:00",7315,-8.1,1.809,99.2,32.35,30.98
"2021-01-26 17:30:00",7316,-8.28,1.425,121,45.64,30.96
"2021-01-26 17:45:00",7317,-8.65,1.142,134.1,25.58,31.81
"2021-01-26 18:00:00",7318,-9.13,0.223,176.1,39.43,35.12
"2021-01-26 18:15:00",7319,-9.43,0.423,325.2,66.96,34.2
"2021-01-26 18:30:00",7320,-9.47,0.61,67.35,64.81,31.13
"2021-01-26 18:45:00",7321,-9.21,1.882,25.97,37.94,27.53
"2021-01-26 19:00:00",7322,-9.34,1.362,84.1,42.48,33.38
"2021-01-26 19:15:00",7323,-9.68,1.754,29.5,31.48,28.52
"2021-01-26 19:30:00",7324,-9.82,3.699,36.52,8.1,28.63
"2021-01-26 19:45:00",7325,-10.03,3.791,35.73,9.32,28.47
"2021-01-26 20:00:00",7326,-10.16,3.35,39.95,8.54,28.51
"2021-01-26 20:15:00",7327,-9.99,2.997,32.72,16.31,26.9
"2021-01-26 20:30:00",7328,-10.22,3.446,51.75,24.38,26.31
"2021-01-26 20:45:00",7329,-10.3,2.958,36.23,21.47,27.94
"2021-01-26 21:00:00",7330,-10.5,3.016,36.33,16.38,27.79
"2021-01-26 21:15:00",7331,-10.66,2.998,23.52,11.95,27.56
"2021-01-26 21:30:00",7332,-10.79,3.668,7.589,11.63,25.66
"2021-01-26 21:45:00",7333,-10.92,3.841,8.98,10.31,24.85
"2021-01-26 22:00:00",7334,-10.97,4.085,7.273,11.7,25.45
"2021-01-26 22:15:00",7335,-11.02,4.088,13.26,14.34,26.27
"2021-01-26 22:30:00",7336,-11.1,3.785,12.48,23.61,27.26
"2021-01-26 22:45:00",7337,-11.5,4.447,21.38,13.8,28.96
"2021-01-26 23:00:00",7338,-11.69,3.76,25.75,18.02,28.69
"2021-01-26 23:15:00",7339,-11.68,4.61,18.04,12.75,29.04
"2021-01-26 23:30:00",7340,-11.81,3.822,21.36,24.34,29.38
"2021-01-26 23:45:00",7341,-12.03,4.109,23.07,18.46,30.43
"2021-01-27 00:00:00",7342,-12.16,3.62,27.87,25.02,31.82
"2021-01-27 00:15:00",7343,-12.3,3.096,24.71,40.35,33.63
"2021-01-27 00:30:00",7344,-12.3,3.635,16.23,22.97,33.75
"2021-01-27 00:45:00",7345,-12.19,4.432,1.542,23.73,34.32
"2021-01-27 01:00:00",7346,-12.18,3.716,18.46,27.99,33.91
"2021-01-27 01:15:00",7347,-12.29,3.455,19.82,17.86,34.97
"2021-01-27 01:30:00",7348,-12.3,3.075,27.09,19.76,35.65
"2021-01-27 01:45:00",7349,-12.41,3.091,28.28,22.17,35.81
"2021-01-27 02:00:00",7350,-12.4,3.249,21.97,15.81,35.24
"2021-01-27 02:15:00",7351,-12.53,3.558,25.35,23.53,34.3
"2021-01-27 02:30:00",7352,-12.38,3.848,29.91,13.46,33.63
"2021-01-27 02:45:00",7353,-12.64,2.627,8.4,37.07,34.11
"2021-01-27 03:00:00",7354,-12.65,2.973,22.25,24.64,32.55
"2021-01-27 03:15:00",7355,-12.75,2.845,30.13,29.59,31.82
"2021-01-27 03:30:00",7356,-12.78,3.386,359.9,27.83,33.28
"2021-01-27 03:45:00",7357,-12.86,2.87,13.52,32.57,30.58
"2021-01-27 04:00:00",7358,-12.94,2.888,32.6,13.83,31.62
"2021-01-27 04:15:00",7359,-13.13,2.772,30.47,15.51,32.04
"2021-01-27 04:30:00",7360,-13.06,2.88,32.97,14.45,30
"2021-01-27 04:45:00",7361,-13.07,2.026,41.04,34.22,32.4
"2021-01-27 05:00:00",7362,-13.38,1.375,43.41,35.98,34.86
"2021-01-27 05:15:00",7363,-13.82,0.27,68.83,28.09,35.9
"2021-01-27 05:30:00",7364,-13.77,1.315,42.03,12.7,35.52
"2021-01-27 05:45:00",7365,-13.49,2.044,36.9,9.59,32.88
"2021-01-27 06:00:00",7366,-13.62,2.198,31.54,14.2,34.84
"2021-01-27 06:15:00",7367,-13.6,2.282,31.68,12.18,34.22
"2021-01-27 06:30:00",7368,-13.86,2.917,31.79,7.244,34.19
"2021-01-27 06:45:00",7369,-13.72,2.256,37.27,7.497,34.17
"2021-01-27 07:00:00",7370,-13.88,1.141,67.34,23.25,37.51
