,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,meltwater,SA,h_ice,r_ice,thickness,fountain_in,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice
399,2019-02-03 21:00:00,0.0,-3.7,89.9,0.588,0.0,0.0,0.0,910.1,v_aSW_directSW_diffuseLW_in,253.177,,,0.825,4.176,0,0.086,-9.15751524733024,-3.4192176017963885,0.0049456022698736255,14.857369129286038,0.0,-8.461125205456057,10.754116126218047,5.1874770955572025,1.7327828776230756,10.831595330900972,0.0,0.0,0.026071116964444183,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.23454030245158497,160.67284448095367,4.462245544541431,15.90380057952527,0.06993256687263312,2.249420427794921,8.125489869607179e-05,1.2899999999999998,20.04484622484324,0.0,0.030980729240357455,456.77427126191077,2.8121742542866794
400,2019-02-03 21:15:00,0.0,-3.7,90.4,0.584,0.0,0.0,0.0,910.4,v_aSW_directSW_diffuseLW_in,254.069,,,0.824,4.2,0,0.084,-8.922974944878655,-3.6367974824423213,0.004928371627136269,11.691709423743173,0.0,-8.500159456261684,10.225307149695444,5.020956302208228,0.0,9.966561730309413,0.0,0.0,0.02529297374361266,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.19555119705925977,161.96284448095366,4.488316661505875,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.2600000000000002,16.712665725951403,0.0,0.030980729240357455,458.0903423788752,2.8709123788447286
401,2019-02-03 21:30:00,0.0,-3.7,90.5,0.58,0.0,0.0,0.0,910.4,v_aSW_directSW_diffuseLW_in,254.961,,,0.824,4.204,0,0.083,-8.727423747819396,-3.837467123780287,0.004928371627136269,10.608258646328823,0.0,-8.386319707879522,9.775051598184655,4.814632410448467,0.0,9.21952675602369,0.0,0.0,0.024253620986317302,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.18045982955215606,163.22284448095365,4.513609635249487,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.245,15.422891056777289,0.0,0.030980729240357455,459.3756353526188,2.9207385145177085
402,2019-02-03 21:45:00,0.0,-3.7,90.3,0.575,0.0,0.0,0.0,910.4,v_aSW_directSW_diffuseLW_in,255.852,,,0.823,4.195,0,0.081,-8.54696391826724,-4.023095746518935,0.004928371627136269,9.65727575309727,0.0,-8.214959993149051,9.342932348109695,4.566021136665743,0.0,8.529303398136626,0.0,0.0,0.02300124633063926,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.1664236441110335,164.46784448095366,4.537863256235805,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.215,14.223296889763013,0.0,0.030980729240357455,460.64488897360513,2.967419188225871
403,2019-02-03 22:00:00,0.0,-3.7,90.3,0.571,0.0,0.0,0.0,910.4,v_aSW_directSW_diffuseLW_in,256.744,,,0.823,4.195,0,0.08,-8.380540274156207,-4.194827212201999,0.004928371627136269,8.863186679736003,0.0,-7.987932925963776,8.959374027014245,4.373018269126836,0.0,7.8917455786855335,0.0,0.0,0.02202899798445139,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.15487390011353075,165.68284448095366,4.560864502566444,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.2,13.23620494886284,0.0,0.030980729240357455,461.88289021993575,3.0110722448471714
404,2019-02-03 22:15:00,0.0,-3.7,90.2,0.607,0.0,0.0,0.0,910.5,v_aSW_directSW_diffuseLW_in,257.177,,,0.822,4.19,0,0.08,-8.225666374042676,-4.353721904038332,0.004928371627136269,8.335384979000489,0.0,-8.174884408248147,9.210103274618202,4.467512811705995,0.0,7.300166112630434,0.0,0.0,0.022505012480597913,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.14980386910463872,166.88284448095365,4.582893500550895,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.2,12.802897790706485,0.0,0.030980729240357455,463.1049192179202,3.0522230425750303
405,2019-02-03 22:30:00,0.0,-3.7,90.1,0.644,0.0,0.0,0.0,910.5,v_aSW_directSW_diffuseLW_in,257.61,,,0.822,4.186,0,0.08,-8.075862504938037,-4.500705563515816,0.004928371627136269,7.846090168948434,0.0,-8.342576194467085,9.448063611156346,4.555322059545585,0.0,6.740602752259173,0.0,0.0,0.022947349929158523,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.1451061755361767,168.08284448095364,4.605398513031493,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.2,12.401412228494019,0.0,0.030980729240357455,464.3274242304008,3.0925139725331894
406,2019-02-03 22:45:00,0.0,-3.7,90.4,0.68,0.0,0.0,0.0,910.6,v_aSW_directSW_diffuseLW_in,258.044,,,0.821,4.2,0,0.08,-7.93075632940186,-4.636422812181827,0.004928371627136269,7.366193766580071,0.0,-8.491402742636353,9.646458386647913,4.697838229205004,0.0,6.211138122568512,0.0,0.0,0.02366527247623399,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.1411585642183772,169.28284448095363,4.628345862960652,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.2,12.064031995785076,0.0,0.030980729240357455,465.55037158032997,3.1320051376215674
407,2019-02-03 23:00:00,0.0,-3.8,89.6,0.717,0.0,0.0,0.0,910.7,v_aSW_directSW_diffuseLW_in,258.477,,,0.821,4.131,0,0.08,-7.789597765183483,-4.761479666599935,0.004928371627136269,6.675536333069863,0.0,-8.626292188909645,9.592613087828996,4.453199067112684,0.0,5.709215434150512,0.0,0.0,0.022432907259126025,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.1302148660750271,170.48284448095362,4.652011135436886,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.2,11.128735400182547,0.0,0.030980729240357455,466.7740368528062,3.170863516869373
408,2019-02-03 23:15:00,0.0,-3.8,89.5,0.723,0.0,0.0,0.0,910.8,v_aSW_directSW_diffuseLW_in,258.354,,,0.82,4.127,0,0.08,-7.659382899108456,-4.87643066419503,0.004928371627136269,5.3312249553560935,0.0,-9.273958694092528,9.358204061861372,4.302285176676544,0.0,5.24697958758725,0.0,0.0,0.02167268135023513,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.11271956665035543,171.6828444809536,4.674444042696011,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.2,9.633510132032637,0.0,0.030980729240357455,467.99646976006534,3.207099371864165
409,2019-02-03 23:30:00,0.0,-3.8,89.6,0.729,0.0,0.0,0.0,910.9,v_aSW_directSW_diffuseLW_in,258.23,,,0.82,4.131,0,0.081,-7.546663332458101,-4.982074871338878,0.004928371627136269,4.143801522343486,0.0,-9.852756310343011,9.161281417504702,4.2074933678130915,0.0,4.835276415181795,0.0,0.0,0.021195169380724778,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.09771665032641165,172.8828444809536,4.696116724046247,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.215,8.351294890156577,0.0,0.030980729240357455,469.2181424414156,3.238771831373787
410,2019-02-03 23:45:00,0.0,-3.7,90.1,0.736,0.0,0.0,0.0,910.8,v_aSW_directSW_diffuseLW_in,258.107,,,0.819,4.186,0,0.081,-7.448946682131689,-5.079429727533035,0.004928371627136269,3.350869688268391,0.0,-10.37048943909997,9.25387063178956,4.377937223141292,0.0,4.467488495578801,0.0,0.0,0.022053777123572548,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.0904330564704097,174.0978444809536,4.717311893426972,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.215,7.728806911409683,0.0,0.030980729240357455,470.4543376107963,3.2664576536964494
411,2019-02-04 00:00:00,0.0,-3.7,90.4,0.742,0.0,0.0,0.0,910.9,v_aSW_directSW_diffuseLW_in,257.984,,,0.819,4.2,0,0.081,-7.3585136256612795,-5.16937943520032,0.004928371627136269,2.3734718865042614,0.0,-10.859188225241212,9.105265373260027,4.356909300313177,0.0,4.127394738485447,0.0,0.0,0.021947849354446113,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.07875069838222042,175.3128444809536,4.739365670550544,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.215,6.730381186817438,0.0,0.030980729240357455,471.69139138791985,3.2922742983709705
412,2019-02-04 00:15:00,0.0,-3.8,90.1,0.743,0.0,0.0,0.0,910.9,v_aSW_directSW_diffuseLW_in,257.393,,,0.818,4.154,0,0.082,-7.279762927279059,-5.252481596632111,0.004928371627136269,0.7253523377257092,0.0,-11.768949375822274,8.67206444093013,4.032915206617932,0.0,3.8222372726178526,0.0,0.0,0.020315735149167066,339.7963367554617,0.37055216658174667,0.0,0.0,1.6120868379241475,0.0,0.05567543379867688,176.5278444809536,4.7613135199049905,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,1.23,4.75826754434364,0.0,0.030980729240357455,472.92833923727426,3.3149066182200295
413,2019-02-04 00:30:00,0.0,-3.7,89.1,0.745,0.0,0.0,0.0,910.8,v_aSW_directSW_diffuseLW_in,256.802,,,0.818,4.139,0,0.083,-7.224087493480382,-5.3294396292375055,0.004928371627136269,-162.133050516844,0.0,-12.585479187858823,8.805201533568432,3.8939645090264325,-161.9249429287989,3.5721700662452824,0.0,0.0,0.019615773601146264,339.7963367554617,0.37055216658174667,1.245,0.0,1.6120868379241475,0.0,-1.5579443547043832,177.7578444809536,4.781629255054158,15.94082987960945,0.06976988445729779,2.2520413872766794,0.0,0.0,-133.1487795081973,-28.984271008646708,0.030980729240357455,474.17865497242343,3.3309918624012678
414,2019-02-04 00:45:00,0.0,-3.8,90.1,0.746,0.0,0.0,0.0,910.6,v_aSW_directSW_diffuseLW_in,256.212,,,0.817,4.154,0,0.084,-8.782031848184765,-5.401362736261637,0.004946411570829073,13.73431415639828,0.0,-6.91784292802015,12.461958382621935,6.018845909116354,1.816283404181199,6.373915297615297,0.0,0.0,0.030319930748273553,341.0413367554617,0.37190985469515997,0.0,0.0,1.6120868379241475,0.0,0.23112734735766743,177.7578444809536,4.801245028655305,15.940885987293973,0.07002551848495901,2.2520413872766794,8.517047880612397e-05,1.2600000000000002,19.753160065514635,0.0,0.030980729240357455,474.1982707460246,2.9067474056590275
415,2019-02-04 01:00:00,0.0,-3.7,87.5,0.748,0.0,0.0,0.0,910.7,v_aSW_directSW_diffuseLW_in,255.621,,,0.817,4.065,0,0.085,-8.550904500827098,-5.529228948567931,0.004928371627136268,9.427723492240153,0.0,-8.430229948207426,12.167825781867679,5.315730551719353,0.0,5.6901276585799,0.0,0.0,0.026843262395177123,341.0413367554617,0.37190985469515997,0.0,0.0,1.6120868379241475,0.0,0.17250988767205416,179.01784448095358,4.831564959403578,15.979743843432379,0.06985499194087266,2.254788497679233,0.0,1.275,14.743454043959506,0.0,0.030980729240357455,475.48859067677284,2.9663954848556986
416,2019-02-04 01:15:00,0.0,-4.0,86.4,0.721,0.0,0.0,0.0,910.8,v_aSW_directSW_diffuseLW_in,256.915,,,0.816,3.924,0,0.083,-8.378394613155043,-5.643656045613797,0.004928371627136268,7.91161266566811,0.0,-7.825514457832071,10.587331490902441,4.255201925314581,0.0,5.14979563259774,0.0,0.0,0.021487827630528984,341.0413367554617,0.37190985469515997,0.0,0.0,1.6120868379241475,0.0,0.14236120058156015,180.2928444809536,4.858408221798755,15.979743843432379,0.06985499194087266,2.254788497679233,0.0,1.245,12.16681459098269,0.0,0.030980729240357455,476.790433939168,3.0116427497642424
417,2019-02-04 01:30:00,0.0,-4.4,87.8,0.695,0.0,0.0,0.0,910.9,v_aSW_directSW_diffuseLW_in,258.21,,,0.816,3.869,0,0.082,-8.236033412573484,-5.747217195727731,0.004928371627136268,6.528687322683474,0.0,-7.100351768297287,8.942340685518873,3.684485016003873,0.0,4.686698405461888,0.0,0.0,0.018605833593973338,341.0413367554617,0.37190985469515997,0.0,0.0,1.6120868379241475,0.0,0.11950206564004834,181.5378444809536,4.879896049429284,15.979743843432379,0.06985499194087266,2.254788497679233,0.0,1.23,10.213172338687347,0.0,0.030980729240357455,478.05692176679855,3.049456502898587
418,2019-02-04 01:45:00,0.0,-4.9,88.7,0.668,0.0,0.0,0.0,910.7,v_aSW_directSW_diffuseLW_in,259.504,,,0.815,3.764,0,0.081,-8.116531346933435,-5.84146557211659,0.004928371627136268,5.204098909397645,0.0,-6.2853992885254115,7.205313987379621,2.949035654118127,0.0,4.284184210543436,0.0,0.0,0.014891977143314973,341.0413367554617,0.37190985469515997,0.0,0.0,1.6120868379241475,0.0,0.09539802026944286,182.76784448095358,4.898501883023258,15.979743843432379,0.06985499194087266,2.254788497679233,0.0,1.215,8.153134563515772,0.0,0.030980729240357455,479.30552760039257,3.081529978220277
419,2019-02-04 02:00:00,0.0,-5.2,89.2,0.642,0.0,0.0,0.0,910.7,v_aSW_directSW_diffuseLW_in,260.798,,,0.815,3.7,0,0.08,-8.021133326663993,-5.927619484970027,0.004928371627136268,4.641632291440711,0.0,-5.374286416320956,6.073615568916606,2.4612088440479156,0.0,3.942303138845061,0.0,0.0,0.012428559756238905,341.0413367554617,0.37190985469515997,0.0,0.0,1.6120868379241475,0.0,0.08310876968057607,183.9828444809536,4.913393860166573,15.979743843432379,0.06985499194087266,2.254788497679233,0.0,1.2,7.102841135488626,0.0,0.030980729240357455,480.53541957753583,3.107356592868951
420,2019-02-04 02:15:00,0.0,-5.7,89.4,0.632,0.0,0.0,0.0,910.8,v_aSW_directSW_diffuseLW_in,256.746,,,0.814,3.569,0,0.088,-7.938024556983416,-6.006898251795696,0.004928371627136268,-166.42251561475007,0.0,-9.760186758058637,4.743711531852851,1.794665648418232,-165.0425509970854,3.6365106085411356,0.0,0.0,0.009062664189500611,341.0413367554617,0.37190985469515997,1.3199999999999994,0.0,1.6120868379241475,0.0,-1.588580026472728,185.18284448095358,4.925822419922811,15.979743843432379,0.06985499194087266,2.254788497679233,0.0,0.0,-135.76703881447582,-30.655476800274243,0.030980729240357455,481.74784813729207,3.1300182248928006
421,2019-02-04 02:30:00,0.0,-6.5,88.0,0.623,0.0,0.0,0.0,911.1,v_aSW_directSW_diffuseLW_in,252.694,,,0.814,3.304,0,0.096,-9.526604583456145,-6.080027604471012,0.004947428485173671,7.25318046188398,0.0,-7.4840001161972225,6.325911362506018,2.345582402613507,1.9210082142292688,6.4902610013459165,0.0,0.0,0.01184471587131324,342.3613367554617,0.3733493312491404,0.0,0.0,1.6120868379241475,0.0,0.11231299657515277,185.18284448095358,4.934885084112312,15.979803264740047,0.07012536558601257,2.254788497679233,9.008132846710118e-05,1.4400000000000002,9.598762864497488,0.0,0.03098072924035745,481.7569108014816,2.721973623531686
422,2019-02-04 02:45:00,0.0,-7.2,87.6,0.613,0.0,0.0,0.0,911.1,v_aSW_directSW_diffuseLW_in,248.642,,,0.813,3.116,0,0.105,-9.414291586880992,-6.210042453420069,0.004928371627136268,-275.248918510724,0.0,-11.979664080362454,4.55380736085833,1.454724047112968,-273.84922964175774,6.0261678505378535,0.0,0.0,0.007364977368778033,342.3613367554617,0.3733493312491404,1.5749999999999993,0.0,1.6120868379241475,0.0,-2.793741485838213,186.62284448095357,4.9467297999836255,16.020950340610444,0.06994500046298949,2.2576938044400428,0.0,0.0,-238.7654398422714,-36.48347866845261,0.03098072924035745,483.20875551735287,2.749140168766334
423,2019-02-04 03:00:00,0.0,-7.6,89.1,0.604,0.0,0.0,0.0,911.2,v_aSW_directSW_diffuseLW_in,244.59,,,0.813,3.073,0,0.112,-12.208033072719205,-6.331071291518312,0.004951022230591479,17.514575648281937,0.0,-5.162877400142634,9.3385524162419,3.6377340228599766,2.286215066981314,11.052685565201356,0.0,0.0,0.018417202398236226,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.2474984867516991,186.62284448095357,4.954094777352403,16.02102117556351,0.07026677562829647,2.2576938044400428,0.00010720695185944583,1.68,21.152309671141914,0.0,0.03098072924035745,483.2161204947216,2.1419478188772647
424,2019-02-04 03:15:00,0.0,-7.8,88.2,0.599,0.0,0.0,0.0,911.5,v_aSW_directSW_diffuseLW_in,242.796,,,0.812,2.995,0,0.115,-11.960534585967507,-6.552036565560581,0.004928371627136267,10.61495006598591,0.0,-7.905769736663842,8.36461498509273,3.118001599099674,0.0,10.156104817557022,0.0,0.0,0.015834196527241877,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.16068622332907717,188.30284448095358,4.97251197975064,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.725,13.732951665085585,0.0,0.03098072924035745,484.91453769711984,2.1903082853680385
425,2019-02-04 03:30:00,0.0,-8.4,87.6,0.595,0.0,0.0,0.0,911.6,v_aSW_directSW_diffuseLW_in,241.003,,,0.812,2.839,0,0.12,-11.799848362638429,-6.755698734680472,0.004928371627136267,5.946035073340495,0.0,-10.316275663824342,6.790381165648068,2.373857634492397,0.0,9.47192957151677,0.0,0.0,0.012055198535850568,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.09734922035178263,190.02784448095358,4.988346176277881,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.8,8.319892707832892,0.0,0.03098072924035745,486.6553718936471,2.2222378373781186
426,2019-02-04 03:45:00,0.0,-8.7,90.1,0.591,0.0,0.0,0.0,912.0,v_aSW_directSW_diffuseLW_in,239.21,,,0.811,2.852,0,0.124,-11.702499142286646,-6.945641016385867,0.004928371627136267,2.407586420177279,0.0,-12.483936378506826,5.959070656404994,2.33284656635703,0.0,8.93245214227911,0.0,0.0,0.011846931383955903,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.055466755591033326,191.8278444809536,5.000401374813731,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.8599999999999999,4.740432986534309,0.0,0.03098072924035745,488.46742709218296,2.2417908530238497
427,2019-02-04 04:00:00,0.0,-8.4,90.8,0.586,0.0,0.0,0.0,912.0,v_aSW_directSW_diffuseLW_in,237.416,,,0.811,2.942,0,0.125,-11.647032386695612,-7.124765061631176,0.004928371627136267,0.39021747705171883,0.0,-14.491594406455562,6.389875528335602,2.6117806303229765,0.0,8.49193635517168,0.0,0.0,0.013263446625081622,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.03512571441880707,193.6878444809536,5.012248306197687,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.875,3.0019981073746953,0.0,0.03098072924035745,490.33927402356693,2.253000194665172
428,2019-02-04 04:15:00,0.0,-8.3,89.0,0.584,0.0,0.0,0.0,912.1,v_aSW_directSW_diffuseLW_in,240.236,,,0.811,2.907,0,0.12,-11.611906672276804,-7.295055365757668,0.004928371627136267,2.795246555333157,0.0,-11.80696904141712,6.49601047558843,2.443726042940333,0.0,8.106205121161846,0.0,0.0,0.012410012372613731,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.06130005707959676,195.5628444809536,5.025511752822769,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.8,5.23897259827349,0.0,0.03098072924035745,492.22753747019203,2.2601260107286123
429,2019-02-04 04:30:00,0.0,-8.8,87.9,0.583,0.0,0.0,0.0,911.9,v_aSW_directSW_diffuseLW_in,243.056,,,0.81,2.76,0,0.117,-11.550606615197207,-7.457610533114016,0.004928371627136267,3.8471494841947527,0.0,-9.223350380012675,5.384651210728666,1.8380892775073192,0.0,7.685848653478762,0.0,0.0,0.009334397667746842,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.06652171853663129,197.3628444809536,5.037921765195383,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.7550000000000001,5.685238761702072,0.0,0.03098072924035745,494.0399474825647,2.2726083715630345
430,2019-02-04 04:45:00,0.0,-9.2,87.6,0.581,0.0,0.0,0.0,911.9,v_aSW_directSW_diffuseLW_in,245.876,,,0.81,2.666,0,0.114,-11.484084896660576,-7.611736217755306,0.004928371627136267,5.067498906906103,0.0,-6.660055229858841,4.45603828805776,1.427316496005829,0.0,7.271515848707184,0.0,0.0,0.007248363795213073,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.07599439536124902,199.1178444809536,5.04725616286313,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.7100000000000002,6.494815402911932,0.0,0.03098072924035745,495.80428188023245,2.2862269248353297
431,2019-02-04 05:00:00,0.0,-9.4,87.9,0.579,0.0,0.0,0.0,911.9,v_aSW_directSW_diffuseLW_in,248.696,,,0.809,2.633,0,0.11,-11.408090501299327,-7.757553213261029,0.004928371627136267,6.625555880814527,0.0,-4.133554471501526,3.9041130503242827,1.2401924938594195,0.0,6.854997301991771,0.0,0.0,0.0062980890340308335,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.09203537817704151,200.82784448095362,5.054504526658343,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.65,7.865748374673947,0.0,0.03098072924035745,497.52153024402764,2.3018760811592003
432,2019-02-04 05:15:00,0.0,-9.9,88.0,0.592,0.0,0.0,0.0,911.9,v_aSW_directSW_diffuseLW_in,250.854,,,0.809,2.534,0,0.109,-11.316055123122286,-7.8950176885607695,0.004928371627136267,6.907589346777309,0.0,-2.3313483100171197,2.814896335322514,0.8158373416174954,0.0,6.424041321471915,0.0,0.0,0.004143079594687864,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.09037010367351557,202.47784448095362,5.060802615692374,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.635,7.723426688394804,0.0,0.03098072924035745,499.17782833306165,2.3209596380516087
433,2019-02-04 05:30:00,0.0,-10.0,89.5,0.605,0.0,0.0,0.0,912.0,v_aSW_directSW_diffuseLW_in,253.011,,,0.808,2.557,0,0.107,-11.22568501944877,-8.02384012723677,0.004928371627136267,7.978617674785248,0.0,-0.5240697246821355,2.490246937777425,0.849877796424058,0.0,6.012440461689958,0.0,0.0,0.004315947771355716,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.10330026854701263,204.1128444809536,5.064945695287062,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.605,8.828495471209306,0.0,0.03098072924035745,500.81697141265636,2.339839352930829
434,2019-02-04 05:45:00,0.0,-9.9,89.0,0.617,0.0,0.0,0.0,911.8,v_aSW_directSW_diffuseLW_in,255.169,,,0.808,2.563,0,0.103,-11.122384750901757,-8.144408660954062,0.004928371627136267,9.358032165839367,0.0,1.233727054643225,2.532246613703734,0.8038707725059036,0.0,5.592058497492408,0.0,0.0,0.004082309578686436,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.1189021737512376,205.7178444809536,5.069261643058418,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.5449999999999997,10.161902938345271,0.0,0.03098072924035745,502.42628736042775,2.361589970458659
435,2019-02-04 06:00:00,0.0,-10.1,88.2,0.63,0.0,0.0,0.0,911.7,v_aSW_directSW_diffuseLW_in,257.326,,,0.807,2.5,0,0.101,-11.00348257715052,-8.256547200670175,0.004928371627136267,9.998547756404339,0.0,2.929493015777723,1.9108456583034539,0.4610987470313709,0.0,5.158209082323161,0.0,0.0,0.0023416050142719366,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.12238600520726418,207.2628444809536,5.073343952637105,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.5150000000000001,10.45964650343571,0.0,0.03098072924035745,503.97536967000644,2.3868555094886017
436,2019-02-04 06:15:00,0.0,-10.1,88.8,0.63,0.0,0.02,0.0,911.7,v_aSW_directSW_diffuseLW_in,252.235,,,0.807,2.517,0,0.109,-10.881096571943255,-8.359985681204936,0.004928371627136267,3.7531056070938096,0.0038599999999999993,-2.6369110842115333,1.652001965462165,0.4233427156579372,0.0,4.734154725843178,0.0,0.0,0.00214986796672575,343.9363367554617,0.37506688850104875,0.0,0.0,1.6120868379241475,0.0,0.048867696055337036,208.77784448095358,5.075685557651377,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,1.635,4.176448322751747,0.0,0.03098072924035745,505.4927112750207,2.4131200910147554
437,2019-02-04 06:30:00,0.0,-10.4,86.2,0.631,0.0,0.039,0.0,911.7,v_aSW_directSW_diffuseLW_in,247.144,,,0.806,2.385,0,0.118,-10.832228875887917,-8.454920524605491,0.004928371627136267,-205.70586065522173,0.007565999999999998,-7.9179219379986705,0.9156055469927168,-0.15788703515281058,-203.1752318573418,4.464121593126039,0.0,0.0,0.0,343.9363367554617,0.37506688850104875,1.7699999999999996,0.0009083241862641384,1.6120868379241475,0.0009083241862641384,-1.9286468468122258,210.41284448095357,5.077835425618102,16.07004795871187,0.07005209479324975,2.2611506091339995,0.0,0.0,-164.8306455746988,-40.87521508052295,0.03098072924035745,507.12986114298747,2.42368094973403
438,2019-02-04 06:45:00,0.0,-10.7,89.0,0.631,0.0,0.058,0.0,911.6,v_aSW_directSW_diffuseLW_in,242.052,,,0.806,2.405,0,0.128,-12.760875722700144,-8.54444034575772,0.004953697001242045,9.264414772804146,0.011251999999999998,-5.591046322984056,4.365146287552628,1.5003003371850283,2.561419225283698,7.917643582951876,0.0,0.0,0.007619036457806242,345.70542843127544,0.3769961051595152,0.0,0.0,1.6129951621104117,0.0,0.12595554534975,210.41284448095357,5.078743749804366,16.070127422727634,0.07041241897109367,2.2611506091339995,0.00012005046054766667,1.9200000000000002,10.764715109989174,0.0,0.030980729240357448,507.12986114298747,2.037439472484642
439,2019-02-04 07:00:00,0.008,-10.8,87.8,0.632,0.0,0.078,0.0,911.6,v_aSW_directSW_diffuseLW_in,236.961,,,0.805,2.353,0,0.136,-12.634920177350393,-8.702402536450373,0.008926253043583523,0.11824802017661362,0.015209999999999996,-11.161554131324493,3.8927086018256545,1.1944575946967957,0.0,7.371883549675452,0.0,0.0,0.006086615374503123,345.70542843127544,0.3769961051595152,0.0,0.0,1.6129951621104117,0.0,0.01535967741976085,212.33284448095355,5.086362786262173,16.125106737008736,0.07017199750730405,2.265020844502704,0.0,2.04,1.3127056148734093,0.0,0.030980729240357448,509.0574801794453,2.0608313079250067
440,2019-02-04 07:15:00,0.049,-11.0,87.7,0.602,4.075,8.008,0.0,911.9,v_aSW_directSW_diffuseLW_in,233.384,,,0.805,2.313,0,0.128,-12.619560499930632,-8.849979627033685,0.029400908933935817,-325.03686186353895,1.5849226972616282,-14.797075418516016,3.273815546060875,0.9708100501527367,-322.1649675536139,7.066442865268445,0.0,0.0,0.004946971247214296,345.70542843127544,0.3769961051595152,1.9200000000000004,0.0,1.6129951621104117,0.0,-3.2861523706136744,214.37284448095355,5.092449401636676,16.125106737008736,0.07017199750730405,2.265020844502704,0.0,0.0,-280.84904066307536,-44.187821200463624,0.030980729240357448,511.1035667948198,2.063702576023258
