,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,DroneV,h_s,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice,thickness
2269,2019-02-23 08:15:00,0.292,-5.0,91.5,0.3,90.95,65.688,0.0,917.1,0,245.228,,,0.35,3.853,0,3.58,-1.0353382314815827,-1.0137291332247393,0.18931683088892085,1717.3099527558802,1.8727480400827483,0.0,0.011556282905457488,27.427397906340353,0.011556282905457488,-0.0280779916833366,70322.47600792722,0.4589669468909918,53.88913775007578,-50.12578716011592,-4.016589186385418,-3.458552837417682,0.6570752666936214,0.05513027662292527,792.88392095369,9.333542601982266,0.6456509707505668,1.6642802615723253,0.0,0.0,0.0,-2.9995858905266903,0.0,0.38794606032315093,70659.44245925349,5.635186619575607,2.990859162487362e-05
2270,2019-02-23 08:30:00,0.328,-5.0,90.2,0.4,120.481,74.872,0.0,917.0,0,245.825,,,0.35,3.798,0,0.0,-1.0634162231649193,-1.01385773059209,0.2046653450912114,1717.2983964729747,1.8727354378113137,0.0,0.015770366192356142,27.43895418924581,0.015770366192356142,0.05033688175809223,70376.17600792722,10.09727490657423,64.69468553725726,-49.40690239785414,-5.316944768987906,-4.719760659916358,0.0,0.12643653615901687,792.8954772365954,9.333500729836196,0.6456495224889992,1.6642765284204373,0.0,0.0,0.0,5.377514246657872,0.0,0.38794606032315093,70713.14245925349,5.622063710556758,-1.3502130939913862e-06
2271,2019-02-23 08:45:00,0.362,-4.9,90.5,0.5,150.012,84.057,0.0,917.1,0,246.422,,,0.35,3.84,0,0.0,-1.013079341406827,-1.014152658228129,0.21891797256661538,1717.2826261067823,1.8727182400292064,0.0,0.019513386757781633,27.454724555438165,0.019513386757781633,0.13618792864060253,70376.17600792722,20.389033416204413,75.98325988543102,-49.02843839000204,-6.563049761946296,-5.840008905564524,0.0,-0.002738317278277767,792.9112476027877,9.333443588553525,0.6456475460977498,1.664271433920321,0.0,0.0,0.0,14.549024510639889,0.0,0.38794606032315093,70713.14245925349,5.645608221524914,-1.8425864640780318e-06
2272,2019-02-23 09:00:00,0.395,-4.7,91.4,0.6,179.542,93.241,0.0,917.1,0,247.018,,,0.35,3.938,0,0.0,-0.8768914127662246,-1.0141462707713202,0.23250956705957504,1717.2631127200245,1.8726969604362318,0.0,0.0229768605866885,27.47423794219595,0.0229768605866885,0.22225481503627975,70376.17600792722,30.620210009703687,87.74105124785665,-49.024302180984165,-7.7463640060266,-6.876616991970401,0.0,-0.35017505114219444,792.9307609895455,9.333372884820125,0.6456451006027946,1.6642651302219327,0.0,0.0,0.0,23.743593017733286,0.0,0.38794606032315093,70713.14245925349,5.709754743551406,-2.2799294572024023e-06
2273,2019-02-23 09:15:00,0.425,-4.0,89.9,0.4,213.544,95.756,0.0,917.1,0,244.99,,,0.35,4.083,0,0.0,-0.6546365977299449,-1.0133294419456649,0.24464624442391392,1717.240135859438,1.8726719038816118,0.0,0.014981571523237393,27.497214802782636,0.014981571523237393,0.32070651422967794,70376.17600792722,38.7450285975569,96.19917945251919,-52.02011623515756,-4.518906025488873,-4.4837913291432905,0.0,-0.9151285943158515,792.9537378501323,9.33328963138264,0.6456422210278245,1.664257707605068,0.0,0.0,0.0,34.26123726841361,0.0,0.38794606032315093,70713.14245925349,5.815867752947513,-2.684619475657522e-06
2274,2019-02-23 09:30:00,0.454,-2.6,88.4,0.6,247.547,98.27,0.0,917.1,0,242.962,,,0.35,4.459,0,0.0,-0.3339300835002669,-1.0111947760222704,0.25616920053154285,1717.2251542879146,1.8726555662899833,0.0,0.019622932711316366,27.512196374305873,0.06437586867069173,0.3339300835002669,70376.17600792722,43.32632353429382,105.0945461045882,-55.448820722798814,-4.591499832081504,-5.872925089650946,0.0,-1.7279020154140692,792.9687194216555,9.33323534755572,0.6456403434485934,1.664252867810511,0.0,0.0,0.0,35.67391778537527,1.7794806592676078,0.38794606032315093,70713.14245925349,5.972154345844934,-1.7504644421898052e-06
2275,2019-02-23 09:45:00,0.48,-1.0,86.1,0.3,281.55,100.785,0.0,917.2,0,240.934,,,0.35,4.888,0,0.0,0.0,-1.0071641902656399,0.26631725882723356,1717.160778419244,1.872585363597867,0.0,0.008111066537620573,27.53181930701719,1.2478804392450877,0.0,70376.17600792722,51.72495381508253,114.24830574482493,-58.94053883563893,-1.0132080331820412,-2.4276124996978967,0.0,-2.5696050609214356,793.0330952903262,9.333002087952531,0.6456322753593569,1.6642320708749012,0.0,0.0,0.0,0.0,49.297341315384635,0.38794606032315093,70713.14245925349,6.138944749974217,-7.5217959798618014e-06
2276,2019-02-23 10:00:00,0.503,0.3,83.5,1.2,315.552,103.3,0.0,917.1,0,238.906,,,0.35,5.212,0,0.0,0.0,-1.0011701333736005,0.27514454313537784,1715.912897979999,1.8712245343293337,0.0,0.024029363512341907,27.53993037355481,1.3833281035101506,-6.651122439379206e-17,70376.17600792722,61.27181400041506,123.5795670690456,-60.968538835638924,1.2157170788023328,-7.195386869798465,0.0,-2.5549313117939425,794.2809757295713,9.328479940327156,0.6454758413317468,1.6638288343335128,0.0,0.0,0.0,-7.105427357601002e-15,54.0764271306166,0.38794606032315093,70713.14245925349,6.138942770924925,-0.00014580831073529677
2277,2019-02-23 10:15:00,0.524,0.8,82.1,1.6,338.258,102.489,0.0,917.1,0,241.215,,,0.35,5.313,0,0.0,-6.651122439379206e-17,-0.9952088611971897,0.2830772431224753,1714.5295698764887,1.8697159976842843,0.0,0.028532809217074823,27.56395973706715,1.622129473213235,1.9953367318137616e-16,70376.17600792722,71.98000181977831,128.85739236767947,-58.65953883563893,4.322549613519406,-8.54850008800166,0.0,-2.5404013257816396,795.6643038330815,9.32346566756919,0.6453023389497711,1.6633816010716742,0.0,0.0,0.0,2.1316282072803006e-14,63.43150173177663,0.38794606032315093,70713.14245925349,6.138942770924925,-0.00016171301805858115
2278,2019-02-23 10:30:00,0.542,1.4,78.9,0.9,360.965,101.678,0.0,917.1,0,243.524,,,0.35,5.332,0,0.0,1.3302244878758409e-16,-0.9892798972979733,0.28977747489706696,1712.9074404032756,1.8679470451507914,0.0,0.01567060567145978,27.592492546284227,1.8927117289933764,-1.330224487875841e-16,70376.17600792722,79.4587992263902,134.08039204704286,-56.35053883563893,4.255009775808165,-4.697915772727563,0.0,-2.526063760821904,797.2864333062947,9.317584072010021,0.6450987662512156,1.6628568562182637,0.0,0.0,0.0,-1.4210854715202004e-14,74.76088345366264,0.38794606032315093,70713.14245925349,6.138942770924925,-0.0001897312219045655
