When,h_ice,h_f,r_ice,ice,T_a,Discharge
2019-01-30 17:15:00,0.04,1.35,1.67602885415807,0.0,-8.8,2.836
2019-01-30 17:30:00,0.039999999999999994,1.35,1.6760288541580697,107.89987141547316,-9.3,3.026
2019-01-30 17:45:00,0.04037151199967624,1.35,1.6915954749361537,110.93433851280538,-9.7,2.999
2019-01-30 18:00:00,0.04152035369543536,1.35,1.6915954749361537,114.09116834806123,-10.0,2.963
2019-01-30 18:15:00,0.04261532335041467,1.35,1.6915954749361537,117.09996659093356,-10.1,2.956
2019-01-30 18:30:00,0.043697919163348684,1.35,1.6915954749361537,120.07476353154681,-10.4,3.036
2019-01-30 18:45:00,0.044807751501845856,1.35,1.6915954749361537,123.12440200761601,-10.7,3.037
2019-01-30 19:00:00,0.04593491687271226,1.35,1.6915954749361537,126.22166883310943,-11.0,2.953
2019-01-30 19:15:00,0.04703309037083787,1.35,1.6915954749361537,129.23927071504625,-10.9,3.0
2019-01-30 19:30:00,0.048131865812562985,1.35,1.6915954749361537,132.25852663993874,-11.0,3.139
2019-01-30 19:45:00,0.0492800470755054,1.35,1.6915954749361537,135.41354171339785,-11.2,3.023
2019-01-30 20:00:00,0.05040618537604974,1.35,1.6915954749361537,138.50798631695451,-11.2,3.16
2019-01-30 20:15:00,0.05154254777762915,1.35,1.6915954749361537,141.63052508466393,-11.1,2.994
2019-01-30 20:30:00,0.0526429987213609,1.35,1.6915954749361537,144.65438501613374,-11.2,3.181
2019-01-30 20:45:00,0.053781905790909024,1.35,1.6915954749361537,147.78391611689838,-11.5,3.118
2019-01-30 21:00:00,0.054954888422921656,1.35,1.6915954749361537,151.00708131245443,-11.6,2.865
2019-01-30 21:15:00,0.05603567301536064,1.35,1.6915954749361537,153.97690131419262,-11.5,2.813
2019-01-30 21:30:00,0.05706319288054432,1.35,1.6915954749361537,156.80035852218202,-11.6,2.857
2019-01-30 21:45:00,0.058109089305335294,1.35,1.6915954749361537,159.67431152245672,-11.3,2.708
2019-01-30 22:00:00,0.05912136229330758,1.35,1.6915954749361537,162.45587279556406,-11.1,2.653
2019-01-30 22:15:00,0.060093576749195174,1.35,1.6915954749361537,165.12735974798093,-10.9,2.609
2019-01-30 22:30:00,0.06105232127969681,1.35,1.6915954749361537,167.76183353966906,-10.9,2.571
2019-01-30 22:45:00,0.06199757619633705,1.35,1.6915954749361537,170.3592400699051,-10.6,2.524
2019-01-30 23:00:00,0.06292593245171633,1.35,1.6915954749361537,172.91021183176414,-10.9,2.495
2019-01-30 23:15:00,0.06384334369751674,1.35,1.6915954749361537,175.4311084902269,-10.5,2.432
2019-01-30 23:30:00,0.0647355986798711,1.35,1.6915954749361537,177.88287983465986,-10.0,2.202
2019-01-30 23:45:00,0.06556575509141062,1.35,1.6915954749361537,180.1640144222631,-9.8,1.987
2019-01-31 00:00:00,0.06629923111344402,1.35,1.6915954749361537,182.17948704860245,-9.4,1.991
2019-01-31 00:15:00,0.06701780079214885,1.35,1.6915954749361537,184.15399947169726,-9.1,1.728
2019-01-31 00:30:00,0.06768071821417836,1.35,1.6915954749361537,185.97558855912226,-9.0,1.685
2019-01-31 00:45:00,0.06829035240545506,1.35,1.6915954749361537,187.65076400820158,-8.8,1.705
2019-01-31 01:00:00,0.06892240053266857,1.35,1.6915954749361537,189.38752930203677,-8.5,1.383
2019-01-31 01:15:00,0.06947503023409304,1.35,1.6915954749361537,190.9060656989531,-8.4,1.513
2019-01-31 01:30:00,0.07002432604155273,1.35,1.6915954749361537,192.41544109834084,-8.1,1.572
2019-01-31 01:45:00,0.07061501306508103,1.35,1.6915954749361537,194.03855281691443,-7.8,1.812
2019-01-31 02:00:00,0.07127951872020506,1.35,1.6915954749361537,195.8645061101623,-7.4,1.628
2019-01-31 02:15:00,0.07192748557629103,1.35,1.6915954749361537,197.64501347780052,-7.3,1.512
2019-01-31 02:30:00,0.07246825697949821,1.35,1.6915954749361537,199.13096520291577,-7.3,1.399
2019-01-31 02:45:00,0.07297753260514774,1.35,1.6915954749361537,200.53037166192027,-7.1,1.281
2019-01-31 03:00:00,0.07344461133865372,1.35,1.6915954749361537,201.81382793512853,-7.0,1.22
2019-01-31 03:15:00,0.07388770170698132,1.35,1.6915954749361537,203.03136808849732,-6.8,1.369
2019-01-31 03:30:00,0.07439813531189206,1.35,1.6915954749361537,204.4339564858785,-6.6,1.412
2019-01-31 03:45:00,0.07493553413561635,1.35,1.6915954749361537,205.91064091196318,-6.6,1.514
2019-01-31 04:00:00,0.0754929543977526,1.35,1.6915954749361537,207.4423409893399,-6.6,1.565
2019-01-31 04:15:00,0.07607211192285561,1.35,1.6915954749361537,209.03377152437983,-6.6,1.499
2019-01-31 04:30:00,0.0766119031732501,1.35,1.6915954749361537,210.51702994923133,-6.5,1.482
2019-01-31 04:45:00,0.07714517575612105,1.35,1.6915954749361537,211.9823761376099,-6.5,1.416
2019-01-31 05:00:00,0.0776674201705921,1.35,1.6915954749361537,213.41741871569855,-6.4,1.298
2019-01-31 05:15:00,0.07814825161259933,1.35,1.6915954749361537,214.73866519157139,-6.1,1.613
2019-01-31 05:30:00,0.07872413714552563,1.35,1.6915954749361537,216.32110482511263,-5.5,1.8
2019-01-31 05:45:00,0.07940591985094458,1.35,1.6915954749361537,218.19453263816382,-5.0,1.744
2019-01-31 06:00:00,0.08008497079503658,1.35,1.6915954749361537,220.06045401608858,-4.6,1.79
2019-01-31 06:15:00,0.08073722075367311,1.35,1.6915954749361537,221.85273065182437,-4.6,1.637
