,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,Discharge,a,vp_a,cld,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dep,thickness,fountain_runoff,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
150,2019-02-06 00:00:00,0.0,-9.3,89.3,0.4,0.0,0.0,0.0,913.1,SW_directSW_diffuseLW_in,206.601,3.56,0.25,2.696,0.0,-12.118185554332472,-10.208151740188836,0.016489057945125785,234.83700570249152,0.2560926997846145,0.0,2.8781157029005846,0.0,0.23483491402593165,8308.206500604507,2.5087531282847295,0.0,-48.761235396986194,5.049984354794262,1.8499403391959732,41.281796968909724,3.0882668623709635,24.928963756132237,6.01643706354125,0.16097626816095242,1.232546641778817,0.0,0.014068882949256817,3.856550547860757e-06,213.6,0.0,2.5087531282847295,0.0,0.0,8570.850585766033,0.0,0.1306046057037085,2.159402111618422
151,2019-02-06 01:00:00,0.0,-9.4,90.7,0.3,0.0,0.0,0.0,913.0,SW_directSW_diffuseLW_in,209.526,3.56,0.25,2.717,0.0,-11.88335064030654,-10.343980500030804,0.016489057945125785,234.85107458544078,0.25610804207790705,0.0,2.8781157029005846,0.0,0.15651489499214744,8521.806500604507,1.672056448945861,0.0,-46.756413525166636,3.3371228222365734,1.3222948399908996,41.28014827992838,2.4889040319566376,24.928963756132237,6.016677354187164,0.16097948274666413,1.2325712548902334,0.0,0.010056515839042986,2.5500629576103738e-06,213.6,0.0,1.672056448945861,0.0,0.0,8784.464654648982,0.0,0.1306046057037085,2.205602881636456
152,2019-02-06 02:00:00,0.0,-10.0,89.2,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,217.536,3.56,0.25,2.548,0.0,-11.726835745314393,-10.453445780171903,0.016489057945125788,234.86113110127982,0.25611900883454725,0.0,2.8781157029005846,0.0,0.7621677388123187,8735.406500604508,8.142276062118942,0.0,-39.36108170278226,3.0930090155165924,1.0725496688273712,41.27896988874964,2.0588291918075927,24.928963756132237,6.016849112337588,0.16098178047174228,1.2325888478768343,0.0,0.008157349115926613,1.8227263977457643e-06,213.6,0.0,8.142276062118942,0.0,0.0,8998.074711164822,0.0,0.1306046057037085,2.23689381171759
153,2019-02-06 03:00:00,0.0,-10.3,92.1,0.3,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,215.728,3.56,0.25,2.569,0.0,-10.964668006502073,-10.543994509490023,0.016489057945125788,234.86928845039574,0.2561279045260586,0.0,2.8781157029005846,0.029150464239463953,10.964668006502073,8949.006500604508,-0.877673708029527,0.0,-44.17809733484171,0.8927885421010651,0.44947988911270165,41.278014097779135,0.6801410978192798,24.928963756132237,6.01698843226802,0.16098364422469746,1.2326031180700265,0.0,0.0034186288820160313,1.4784634524266641e-06,205.91721191390644,7.6827880860935505,117.13609654686199,0.4494798891126695,-118.46325014400419,9211.682868513937,1.0,0.1306046057037085,2.3951637925954676
154,2019-02-06 04:00:00,0.0,-9.9,90.4,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,221.532,3.58,0.25,2.603,0.0,0.0,-10.573907238244884,0.016489057945125785,242.52634470113185,0.2644780203938188,0.09471820206081817,2.8781157029005846,0.0,-1.1410588215179416,9154.923712518414,-90.86039283533898,0.0,-84.65568702165237,-17.732311446934613,-12.189988443217247,40.631547594213686,-16.913953517748435,24.9581142203717,6.147062601726633,0.16271439813253055,1.2458549777460897,0.0,0.0,0.0013877566762435553,209.58763220800756,5.212367791992454,-12.189988443217247,0.0,-78.67040439212174,9425.286287142819,1.0,0.1306046057037085,6.138855681091391
155,2019-02-06 05:00:00,0.0,-10.0,89.5,0.3,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,227.903,3.58,0.25,2.557,0.0,-1.1410588215179416,-9.837940956162123,0.01683098214806845,247.64399429106348,0.2700588814515414,0.060874115518131364,2.9728339049614028,0.0,0.40797778124098444,9364.511344726421,-66.20781270042042,0.0,-73.20037423383988,-11.89941610236272,-7.8315414073307466,40.617024082194426,-13.89350503908149,24.9581142203717,6.14926061941987,0.16614790253760903,1.2458549777460897,0.0,0.0,0.0009078907145268055,210.122906708376,4.677093291623994,4.358447035886499,0.0,-70.56625973630692,9640.086287142818,1.0,0.1306046057037085,5.585846205042501
156,2019-02-06 06:00:00,0.0,-10.7,89.5,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,210.528,3.61,0.25,2.418,0.0,-0.7330810402769572,-9.245682878288166,0.01713908702347503,252.26021346716936,0.27509292635460125,0.09018916824386426,3.033708020479534,0.0,-0.35267179204148685,9574.634251434798,-94.49967421971732,0.0,-92.38590496377324,-17.875264673775582,-11.599151795299555,40.94393146381527,-13.583284250684223,24.9581142203717,6.151281952228969,0.16924499009654428,1.2458549777460897,0.0,0.0,0.0008186423075258734,210.5843514243946,6.01564857560538,-3.7676103879688068,0.0,-90.73206383174852,9854.886287142817,1.0,0.13336054798142857,5.7781299273463285
157,2019-02-06 07:00:00,0.016,-10.0,90.6,0.4,0.033,0.269,0.0,912.8,SW_directSW_diffuseLW_in,221.323,3.62,0.25,2.588,0.0,-1.085752832318444,-8.677058160362748,0.023870633532591005,258.1856728745309,0.28155471414888866,0.08128510608716098,3.123897188723398,0.0,0.10761371251996085,9785.218602859193,-77.33567751731385,0.20234079817993167,-80.02533529225994,-16.00772359009187,-10.449509123763185,41.0396806429435,-12.095130952322277,24.9581142203717,6.153930278615814,0.17322046567762278,1.2458549777460897,0.0,0.0,0.0010504782327439774,211.9940853951698,5.205914604830181,1.149642671536368,0.0,-78.48532018885021,10071.486287142818,1.0,0.13584646136160247,5.611569516698488
158,2019-02-06 08:00:00,0.172,-9.7,89.8,0.4,28.0,27.545,0.0,912.9,SW_directSW_diffuseLW_in,223.117,3.62,0.25,2.627,0.0,-0.9781391197984831,-8.18213807664075,0.0853948227809017,263.31030237327394,0.2871431868847044,0.0817433652833014,3.2051822948105593,0.0,-0.005140699415602565,9997.212688254363,-52.8873198742582,22.452041278398937,-78.70840582784021,-15.687364544996724,-10.504427472655037,41.024087861869084,-11.463251169034253,24.9581142203717,6.1562693163027635,0.17665865300348937,1.2458549777460897,0.0,0.0,0.0009081144053963432,213.69430606975473,3.5056939302452714,-0.054918348891852986,0.0,-52.83240152536635,10288.686287142818,1.0,0.13903742311244016,5.661925972699305
159,2019-02-06 09:00:00,0.305,-5.1,85.8,0.5,114.978,71.908,0.0,912.7,SW_directSW_diffuseLW_in,221.772,3.84,0.25,3.586,0.0,-0.9832798192140857,-7.722028113748658,0.13616456609979913,266.73425293823595,0.2908770479151973,0.06991848317697484,3.2869256600938606,0.0,0.017473191766720388,10210.906994324117,0.18666698130346226,65.67294711076704,-80.030603327628,-9.265460031422876,-8.982554629841543,43.50604281230317,-10.713704952874329,24.9581142203717,6.157857223554214,0.17895583047548683,1.2458549777460897,0.0,0.0,0.000606513594297287,230.4,0.0,0.18666698130346226,0.0,0.0,10505.88628714282,0.0,0.14179712419104137,5.659507551117153
160,2019-02-06 10:00:00,0.408,0.1,73.8,0.2,221.272,91.54,0.0,912.2,SW_directSW_diffuseLW_in,217.736,3.86,0.25,4.54,0.0,-0.9658066274473653,-7.297413851121021,0.17354592076178102,266.66433445505896,0.29080080093245253,0.015335450040644214,3.3568441432708354,2.3650130047220133,0.9658066274473653,10441.306994324117,45.66008964169951,97.45563973410061,-84.14411409188506,0.9589943836674045,-1.9541220159751944,43.37634418426376,-10.032652552472014,24.9581142203717,6.208437764818152,0.17740557987303465,1.2511225519215643,0.0,0.0,-1.2382064081175299e-05,231.6,0.0,10.317760491351585,35.34232915034792,0.0,10736.286287142819,0.0,0.14179712419104137,5.667710023178651
161,2019-02-06 11:00:00,0.469,0.6,78.5,0.1,318.318,103.782,0.0,911.4,SW_directSW_diffuseLW_in,209.236,0.0,0.25,5.007,0.0,0.0,-6.896420436466914,0.19495234721872914,264.2839860002963,0.28820500109083563,0.007649872773887558,3.3721795933114795,1.0480773314635579,-0.0,10672.906994324117,15.756183100478642,124.37913094647857,-96.95168702165239,0.26969808226571584,-0.9806305564369937,0.0,-10.96032835017626,27.323127225093714,6.1714366437832515,0.17687613791090662,1.2473887529101348,0.0,0.0,-0.0004181083776544757,0.0,0.0,0.0,15.756183100478642,0.0,10967.88628714282,0.0,0.14179712419104137,6.1388299456110245
162,2019-02-06 12:00:00,0.482,-0.7,87.6,0.3,394.72,99.148,0.0,910.8,SW_directSW_diffuseLW_in,200.831,0.0,0.25,5.083,0.0,0.0,-6.457037626653949,0.19942328075122168,263.22825879605887,0.2870537173348515,0.021351307964021286,3.379829466085367,0.9339656969762113,-0.0,10672.906994324117,14.078212242689082,133.39826803359168,-105.35668702165239,-0.9433218637773194,-2.744318956843736,0.0,-10.275727948629148,28.37120455655727,6.154990448529777,0.17664030302716902,1.24572556767219,0.0,0.0,-0.00018655036459684768,0.0,0.0,0.0,14.078212242689082,0.0,10967.88628714282,0.0,0.14179712419104137,6.138818067016461
163,2019-02-06 13:00:00,0.444,-0.8,90.8,0.3,387.093,94.354,0.0,910.4,SW_directSW_diffuseLW_in,199.124,0.0,0.25,5.231,0.0,0.0,-6.044549416113974,0.1862624552161887,262.2729417911186,0.2860119321604347,0.018313769600378768,3.4011807740493882,0.3116645007927408,-0.0,10672.906994324117,4.709302663310471,124.84116943275009,-107.06368702165238,-1.0776086640101283,-2.3596116370945475,0.0,-9.630959446682562,29.305170253533483,6.140089491603065,0.17642635431716355,1.2442167309364236,0.0,0.0,-0.00016925861756059745,0.0,0.0,0.0,4.709302663310471,0.0,10967.88628714282,0.0,0.14179712419104137,6.138810147714025
164,2019-02-06 14:00:00,0.361,-0.9,90.6,0.2,325.914,86.583,0.0,909.8,SW_directSW_diffuseLW_in,200.628,0.0,0.25,5.181,0.0,0.0,-5.657474669705121,0.15660787711277924,261.9429635207255,0.28565208671834846,0.012870665427195994,3.419494543649767,0.0,-1.2943201149401982,10672.906994324117,-13.827286503911884,103.21777474600076,-105.5596870216524,-0.8076738487338652,-1.6596949966526315,0.0,-9.01800538287375,29.616834754326224,6.134938315403906,0.17635233308940282,1.2436947088701578,0.0,0.0,-5.8605895333990845e-05,0.0,0.0,-13.827286503911886,0.0,0.0,10967.88628714282,0.0,0.14179712419104137,6.138798268400651
165,2019-02-06 15:00:00,0.242,-1.1,89.6,0.2,220.524,72.405,0.0,909.7,SW_directSW_diffuseLW_in,201.518,0.0,0.25,5.049,0.0,-1.2943201149401982,-5.294882831339283,0.1122630263437301,261.9300928552983,0.2856380510962904,0.006262890936820277,3.4323652090769627,0.0,-3.093341978869545,10672.906994324117,-33.046327027362295,72.87126871606856,-98.90733027137239,0.17436669375052724,-0.8076372831348091,0.0,-6.376994882674183,29.616834754326224,6.134737352099901,0.17634944466282532,1.2436743387350513,0.0,0.0,-2.287817959440311e-06,0.0,0.0,-33.046327027362295,0.0,0.0,10967.88628714282,0.0,0.14179712419104137,5.515081775773545
