When,h_ice,h_f,r_ice,ice,T_a,Discharge
2019-01-30 21:00:00,0.04,1.35,1.67602885415807,0.0,-11.6,4.04
2019-01-30 21:15:00,0.039999999999999994,1.35,1.6760288541580697,107.89987141547316,-11.5,4.04
2019-01-30 21:30:00,0.04034086228375938,1.35,1.6903112297299434,110.68186900297151,-11.6,4.06
2019-01-30 21:45:00,0.04140075388417341,1.35,1.6903112297299434,113.58985799064376,-11.3,4.04
2019-01-30 22:00:00,0.04241711922606171,1.35,1.6903112297299434,116.37842544462526,-11.1,4.04
2019-01-30 22:15:00,0.04339393772938251,1.35,1.6903112297299434,119.05848956580688,-10.9,4.06
2019-01-30 22:30:00,0.04435770250658787,1.35,1.6903112297299434,121.70273861705398,-10.9,4.06
2019-01-30 22:45:00,0.04530780593321929,1.35,1.6903112297299434,124.3095054795469,-10.6,4.06
2019-01-30 23:00:00,0.046240951954207084,1.35,1.6903112297299434,126.8697468776886,-10.9,4.06
2019-01-30 23:15:00,0.047163081872720274,1.35,1.6903112297299434,129.39976376544578,-10.5,4.04
2019-01-30 23:30:00,0.04806029356713099,1.35,1.6903112297299434,131.86141335860978,-10.0,4.06
2019-01-30 23:45:00,0.048895306363781775,1.35,1.6903112297299434,134.1524099249354,-9.8,4.02
2019-01-31 00:00:00,0.04963265062009928,1.35,1.6903112297299434,136.1754365973395,-9.4,4.02
2019-01-31 00:15:00,0.05035586129101653,1.35,1.6903112297299434,138.15968542615647,-9.1,4.02
2019-01-31 00:30:00,0.051023621225431075,1.35,1.6903112297299434,139.99179593153994,-9.0,4.02
2019-01-31 00:45:00,0.05163704816292805,1.35,1.6903112297299434,141.67483481805047,-8.8,4.02
2019-01-31 01:00:00,0.052274426529637215,1.35,1.6903112297299434,143.4235884364835,-8.5,4.02
2019-01-31 01:15:00,0.05283159820908848,1.35,1.6903112297299434,144.95228166082285,-8.4,4.04
2019-01-31 01:30:00,0.05338432813108275,1.35,1.6903112297299434,146.4687881844036,-8.1,4.02
2019-01-31 01:45:00,0.05397968287977204,1.35,1.6903112297299434,148.10224301343567,-7.8,4.02
2019-01-31 02:00:00,0.05464899001178048,1.35,1.6903112297299434,149.93859851289497,-7.4,4.04
2019-01-31 02:15:00,0.05530154625218327,1.35,1.6903112297299434,151.72899515363338,-7.3,4.04
2019-01-31 02:30:00,0.05584515365255566,1.35,1.6903112297299434,153.22047252101936,-7.3,4.04
2019-01-31 02:45:00,0.05635846946607435,1.35,1.6903112297299434,154.6288398788957,-7.1,4.04
2019-01-31 03:00:00,0.05682934898178169,1.35,1.6903112297299434,155.92077619168697,-7.0,4.03
2019-01-31 03:15:00,0.05727646682900335,1.35,1.6903112297299434,157.14751841268813,-6.8,4.02
2019-01-31 03:30:00,0.057791306853232555,1.35,1.6903112297299434,158.56006769630034,-6.6,4.02
2019-01-31 03:45:00,0.058332809602196826,1.35,1.6903112297299434,160.04577060230244,-6.6,4.02
2019-01-31 04:00:00,0.058893884296442024,1.35,1.6903112297299434,161.58517239724944,-6.6,4.02
2019-01-31 04:15:00,0.05947670049934886,1.35,1.6903112297299434,163.18422563932435,-6.6,4.04
2019-01-31 04:30:00,0.06001986596315099,1.35,1.6903112297299434,164.67449048018491,-6.5,4.04
2019-01-31 04:45:00,0.060556906497689494,1.35,1.6903112297299434,166.14795055833028,-6.5,4.02
2019-01-31 05:00:00,0.06108305269528103,1.35,1.6903112297299434,167.59152021007966,-6.4,4.04
2019-01-31 05:15:00,0.06156736036419712,1.35,1.6903112297299434,168.92029889584623,-6.1,4.04
2019-01-31 05:30:00,0.0621472957823189,1.35,1.6903112297299434,170.5114482254574,-5.5,4.04
2019-01-31 05:45:00,0.06283439117014361,1.35,1.6903112297299434,172.3966087649825,-5.0,4.04
2019-01-31 06:00:00,0.06351752135632475,1.35,1.6903112297299434,174.2708901139292,-4.6,4.04
2019-01-31 06:15:00,0.06417253613907527,1.35,1.6903112297299434,176.06803217473706,-4.6,4.04
2019-01-31 06:30:00,0.06475498433092254,1.35,1.6903112297299434,177.6660757172275,-4.5,4.02
2019-01-31 06:45:00,0.0653525227685376,1.35,1.6903112297299434,179.3055218602262,-4.1,4.02
2019-01-31 07:00:00,0.06594959384717547,1.35,1.6903112297299434,180.9436857260954,-3.9,4.02
2019-01-31 07:15:00,0.06648706227539103,1.35,1.6903112297299434,182.41831980175164,-3.8,4.02
2019-01-31 07:30:00,0.06702298754860563,1.35,1.6903112297299434,183.88871997485847,-3.6,4.13
2019-01-31 07:45:00,0.06754916514189152,1.35,1.6903112297299434,185.3323757659201,-3.5,4.13
2019-01-31 08:00:00,0.06805245892758496,1.35,1.6903112297299434,186.71324602264136,-3.4,4.13
2019-01-31 08:15:00,0.06852363708083,1.35,1.6903112297299434,188.0060016972151,-3.1,4.13
2019-01-31 08:30:00,0.06893805232146348,1.35,1.6903112297299434,189.14301887483492,-3.1,4.13
2019-01-31 08:45:00,0.06931589437917128,1.35,1.6903112297299434,190.17969143876928,-3.0,4.13
2019-01-31 09:00:00,0.06969753367934252,1.35,1.6903112297299434,191.2267823693205,-2.7,4.13
2019-01-31 09:15:00,0.07002860578046512,1.35,1.6903112297299434,192.13513377413764,-2.5,4.13
2019-01-31 09:30:00,0.07033337900344809,1.35,1.6903112297299434,192.97132983024912,-2.4,4.15
2019-01-31 09:45:00,0.07063425541544047,1.35,1.6903112297299434,193.79683433691977,-1.9,4.15
2019-01-31 10:00:00,0.07094044047925625,1.35,1.6903112297299434,194.63690401330766,-2.1,4.12
2019-01-31 10:15:00,0.07120981032620824,1.35,1.6903112297299434,195.37596501562277,-1.6,0.0
2019-01-31 10:30:00,0.0710293761912903,1.35,1.6924303176825921,195.3698518972507,-1.0,0.0
2019-01-31 10:45:00,0.07102877678096595,1.35,1.6924160354199556,195.36490581475667,-1.6,0.0
2019-01-31 11:00:00,0.07102822685569855,1.35,1.692402932247087,195.36036813561574,-1.7,0.0
2019-01-31 11:15:00,0.07102784540355199,1.35,1.692393843314983,195.35722064475735,-1.1,0.0
2019-01-31 11:30:00,0.07102708685033507,1.35,1.6923757691246868,195.35096166570233,-0.7,0.0
2019-01-31 11:45:00,0.07102701263818988,1.35,1.692374000857933,195.35034933316453,-0.7,0.0
2019-01-31 12:00:00,0.07102680049844409,1.35,1.6923689461642752,195.34859895194478,-1.0,0.0
2019-01-31 12:15:00,0.07102678703840615,1.35,1.6923686254494172,195.34848789249799,-1.2,0.0
2019-01-31 12:30:00,0.0710267060147327,1.35,1.6923666948830975,195.34781936300251,-1.0,0.0
2019-01-31 12:45:00,0.0710267060147327,1.35,1.6923666948830975,195.34781936300251,-1.2,0.0
2019-01-31 13:00:00,0.07102669737092282,1.35,1.6923664889254122,195.34774804267943,-1.2,0.0
2019-01-31 13:15:00,0.07102669737092282,1.35,1.6923664889254122,195.34774804267943,-1.2,0.0
2019-01-31 13:30:00,0.07102669737092282,1.35,1.6923664889254122,195.34774804267943,-1.2,0.0
2019-01-31 13:45:00,0.07102664910203224,1.35,1.69236533881347,195.34734977499917,-1.2,0.0
2019-01-31 14:00:00,0.07102659449214888,1.35,1.6923640376134987,195.3468991883002,-1.2,0.0
2019-01-31 14:15:00,0.07102638806784017,1.35,1.6923591191026361,195.34519598550483,-1.3,0.0
2019-01-31 14:30:00,0.07102637605330638,1.35,1.6923588328300776,195.3450968541344,-1.1,0.0
2019-01-31 14:45:00,0.07102636472007474,1.35,1.692358562791034,195.34500334418775,-1.2,0.0
2019-01-31 15:00:00,0.07102625600684151,1.35,1.692355972460361,195.34410635806918,-1.5,0.0
2019-01-31 15:15:00,0.07102623268052824,1.35,1.6923554166599033,195.3439138944685,-1.5,0.0
2019-01-31 15:30:00,0.07102618051133865,1.35,1.692354173614802,195.343483450991,-1.5,0.0
2019-01-31 15:45:00,0.07102582332053722,1.35,1.6923456627623361,195.3405363175254,-1.4,0.0
2019-01-31 16:00:00,0.07102568848653588,1.35,1.692342450047204,195.3394238279447,-1.7,0.0
2019-01-31 16:15:00,0.07102562185644277,1.35,1.6923408624394323,195.33887407733755,-2.0,0.0
2019-01-31 16:30:00,0.07102554498370608,1.35,1.692339030778264,195.3382398181567,-2.1,0.0
2019-01-31 16:45:00,0.07102545739885693,1.35,1.6923369438775757,195.33751717748535,-2.2,0.0
2019-01-31 17:00:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.2,0.0
2019-01-31 17:15:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.2,0.0
2019-01-31 17:30:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.1,0.0
2019-01-31 17:45:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.2,0.0
2019-01-31 18:00:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.1,0.0
2019-01-31 18:15:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.2,0.0
2019-01-31 18:30:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.2,0.0
2019-01-31 18:45:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.2,0.0
2019-01-31 19:00:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.2,0.0
2019-01-31 19:15:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.3,0.0
2019-01-31 19:30:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.3,0.0
2019-01-31 19:45:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.4,0.0
2019-01-31 20:00:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.5,0.0
2019-01-31 20:15:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-2.8,0.0
2019-01-31 20:30:00,0.0710253779406132,1.35,1.6923350506110442,195.33686158894335,-3.2,0.0
2019-01-31 20:45:00,0.07102529321803479,1.35,1.6923330319102197,195.33616256741152,-3.4,0.0
2019-01-31 21:00:00,0.07102520403385613,1.35,1.692330906902006,195.33542673630586,-3.4,0.0
