,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,SW_global,alb,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
1663,2020-03-13 00:00:00,0.0,5.133,95.9,0.75,0.0,0.0,1.2,8.433,797.172,312.872,0.0,0.762,0.0,0.0,-1.2488557382086094,0.009841915630553031,24200.411880195097,26.39085265015823,0.0,196.47455151715445,69.09200808391995,-0.0,0.0,37.09662401229258,0.0,6.704130193201081,15.400085559045635,15.339492463815734,0.0,-0.3470842037698677,4304.346441956231,172.79747532029393,0.45905978469848213,7.409310202992066,0.0,0.0,3.350509850277852,-0.00028270516920037345,0.0,0.0,0.0,37.09662401229258,,28701.232873668494,0.0,0.061957155541024884,6.112911778902558
1664,2020-03-13 01:00:00,0.0,5.367,96.483,2.217,0.0,0.0,1.0,8.633,797.303,313.995,0.0,0.761,0.0,0.0,-1.2446011889671222,0.009841915630553033,24134.670381961456,26.31916072187727,0.0,196.47455151715445,193.9779471554186,-0.0,0.0,104.3389645649133,0.0,7.8271301932010715,47.605733006490944,49.25231692476063,0.0,-0.3462155595393517,4373.43845004015,172.4843920966689,0.4586437222601366,7.40259487794668,0.0,0.0,10.73838532262336,-0.0004148899059322044,0.0,0.0,0.0,104.3389645649133,,28704.583383518773,0.0,0.061957155541024884,6.112911778902558
1665,2020-03-13 02:00:00,0.0,5.267,96.817,3.267,0.0,0.0,0.4,8.6,796.784,317.966,0.0,0.759,0.0,0.0,-1.2403534376540624,0.009841915630553033,23951.430820128662,26.119335681710645,0.0,196.47455151715445,280.93327038030986,-0.0,0.0,151.881173737169,0.0,11.798130193201075,68.80050521379259,71.62844993176324,0.0,-0.34591160158791084,4567.416397195569,171.6102390335305,0.457480039928885,7.383812828947011,0.0,0.0,15.537862181112422,-0.0011585108527073812,0.0,0.0,0.0,151.881173737169,,28715.321768841397,0.0,0.061957155541024884,6.112911778902558
1666,2020-03-13 03:00:00,0.0,4.75,97.0,2.833,0.0,0.0,0.4,8.3,796.739,317.511,0.0,0.758,0.0,0.0,-1.2360986202004065,0.009841915630553031,23686.035411929468,25.829918660773682,0.0,196.47455151715445,219.254421620419,-0.0,0.0,119.4194836639461,0.0,11.343130193201091,53.80155527882445,54.62080594049326,0.0,-0.3460077485727047,4848.349667575879,170.34019392629364,0.4557840476528911,7.356439198553814,0.0,0.0,11.760824169498127,-0.001686478747229145,0.0,0.0,0.0,119.4194836639461,,28730.85963102251,0.0,0.061957155541024884,6.112911778902558
1667,2020-03-13 04:00:00,0.0,4.3,96.0,2.483,0.0,0.0,0.6,8.0,796.781,312.467,0.0,0.757,0.0,0.0,-1.2318267833481722,0.009841915630553031,23478.541814478547,25.603644290598197,0.0,196.47455151715445,164.18077986884583,-0.0,0.0,89.94906335704269,0.0,6.2991301932010515,42.689661825188345,41.30609610866004,0.0,-0.3458247700067494,5067.6040891962975,169.3439302373947,0.45444922767416246,7.334894956132214,0.0,0.0,8.841914314639945,-0.0013283674566755168,0.0,0.0,1.4210854715202004e-14,89.94906335704268,,28742.62045519201,0.0,0.061957155541024884,6.112911778902558
1668,2020-03-13 05:00:00,0.0,3.967,96.533,1.817,0.0,0.0,0.6,7.833,796.619,307.002,0.0,0.755,0.0,0.0,-1.2275446648487718,0.009841915630553031,23323.20294892434,25.43424530962305,0.0,196.47455151715445,103.31675479785041,-0.0,0.0,56.8547874657688,0.0,0.8341301932010765,28.81418619398285,27.551857081722822,0.0,-0.3453860031379466,5231.7848690651435,168.5961612841728,0.4534447659525741,7.318682757350375,0.0,0.0,5.871662368266514,-0.001000325082438289,0.0,0.0,1.4210854715202004e-14,56.85478746576879,,28751.462369506648,0.0,0.061957155541024884,6.112911778902558
1669,2020-03-13 06:00:00,0.0,3.767,96.617,3.183,0.0,0.734,0.2,7.7,796.862,299.14,0.734,0.754,0.0,0.0,-1.2232585056804102,0.009841915630553031,23225.757856494754,25.327980214279993,0.0,196.47455151715445,154.5524589144395,-0.0,0.0,85.28730695620187,0.180564,-7.027869806798947,47.9461727567541,44.53310071276487,0.0,-0.3446607065181483,5335.101623862994,168.12623355004766,0.4528123821520833,7.308475965334689,0.0,0.0,9.464135171387488,-0.0006302936824519158,0.0,0.0,0.0,85.28730695620187,,28757.334031874914,0.0,0.061957155541024884,6.112911778902558
1670,2020-03-13 07:00:00,0.036,3.133,97.083,5.217,0.464,27.551,0.6,7.417,797.249,305.869,28.015,0.753,0.0,0.0,-1.2189753739252773,0.02779720939605677,23080.6695327517,25.169759577700873,0.0,196.47455151715445,237.35877410737888,-0.0,0.0,131.5309933279053,6.808282782574463,-0.29886980679890485,65.3903684922067,59.97538393111635,0.0,-0.3441720711933377,5489.654082777433,167.4253272218549,0.45186752503065913,7.293225795872043,0.0,0.0,12.692778724622444,-0.0009410823833867732,0.0,0.0,2.842170943040401e-14,131.53099332790526,,28766.7981670463,0.0,0.061957155541024884,6.112911778902558
1671,2020-03-13 08:00:00,0.212,2.433,97.083,4.683,7.973,89.404,1.0,7.083,797.686,299.898,97.377,0.751,0.0,0.0,-1.2146893711369195,0.11462799647636568,22856.003537368946,24.924758492223496,0.0,196.47455151715445,182.02989127326677,-0.0,0.0,101.5307493435115,22.48916432496061,-6.2698698067989085,45.60755668543507,40.04798014536836,0.0,-0.34408200545363476,5727.012856884812,166.33708419038155,0.4503965905988024,7.26948464089144,0.0,0.0,8.420390197451376,-0.001463345418179928,0.0,0.0,2.842170943040401e-14,101.53074934351147,,28779.490945770925,0.0,0.061957155541024884,6.112911778902558
1672,2020-03-13 09:00:00,0.377,1.95,96.267,2.667,38.002,172.784,0.2,6.8,797.773,300.126,210.786,0.75,0.0,0.0,-1.2103904961013072,0.19286488184497244,22682.39403629313,24.735435154081934,0.0,196.47455151715445,134.88199601904407,-0.0,0.0,75.61648204575269,45.028312809968156,-6.041869806798957,20.819750987778267,16.154024859682547,0.0,-0.3437368048773218,5909.042748158079,165.493706058769,0.4492533177223869,7.251032004284221,0.0,0.0,3.3792844067625216,-0.001138190795294164,0.0,0.0,0.0,75.61648204575269,,28787.911335968376,0.0,0.061957155541024884,6.112911778902558
1673,2020-03-13 10:00:00,0.522,1.933,94.867,2.167,130.41,221.437,0.0,6.667,797.746,281.525,351.847,0.749,0.0,0.0,-1.2060850049894358,0.25736146266431514,22550.891324680848,24.59202979790714,0.0,196.47455151715445,117.93421175654396,-0.0,0.0,66.37212852517416,64.0048765948594,-24.642869806798956,16.768490554240756,10.584809764545481,0.0,-0.34317858167252496,6043.924744177123,164.8534457742451,0.44838344234442107,7.236992054090093,0.0,0.0,2.205685570639296,-0.0008665305744247893,0.0,0.0,1.4210854715202004e-14,66.37212852517415,,28791.290620375137,0.0,0.061957155541024884,6.112911778902558
1674,2020-03-13 11:00:00,0.634,2.217,92.75,0.833,157.813,303.978,0.0,6.667,798.057,281.256,461.791,0.747,0.0,0.0,-1.2017781667294898,0.30354850318188514,22435.162798494945,24.465826388762206,0.0,196.47455151715445,133.2268789329769,-0.0,0.0,75.23630330720293,89.02612068295865,-24.91186980679896,7.3957662385643355,4.0688262731270814,0.0,-0.34254008064818164,6161.858955933667,164.28895658523496,0.447615109452411,7.2245910184824895,0.0,0.0,0.8449675570853575,-0.0007655491127420022,0.0,0.0,-1.4210854715202004e-14,75.23630330720295,,28793.496305945777,0.0,0.061957155541024884,6.112911778902558
1675,2020-03-13 12:00:00,0.699,2.2,91.85,0.5,91.129,354.519,0.0,6.567,798.126,288.237,445.648,0.746,0.0,0.0,-1.1974719626105468,0.32864437896859056,22302.780887119054,24.321462254219252,0.0,196.47455151715445,151.31536979866883,-0.0,0.0,85.7890996483066,97.6548805372013,-17.93086980679891,4.405576165015863,2.0014994206087886,0.0,-0.34198666772043723,6295.085834866644,163.64204556400512,0.446732966278855,7.21035306378859,0.0,0.0,0.4140119570860027,-0.0008787208680582027,0.0,0.0,0.0,85.7890996483066,,28794.34127350286,0.0,0.061957155541024884,6.112911778902558
