,When,T_a,RH,v_a,Discharge,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in
8730,2019-03-02 00:30:00,1.40899,94.08599,0.23252,0.0,0.0,0.0,0.0,908.60003,1,303.82972
8731,2019-03-02 00:35:00,1.3937,94.12589,0.2344,0.0,0.0,0.0,0.0,908.5824,1,303.68532
8732,2019-03-02 00:40:00,1.3784,94.16579,0.23628,0.0,0.0,0.0,0.0,908.56478,1,303.54092
8733,2019-03-02 00:45:00,1.3631,94.20569,0.23815,0.0,0.0,0.0,0.0,908.54716,1,303.39652
8734,2019-03-02 00:50:00,1.34781,94.24559,0.24003,0.0,0.0,0.0,0.0,908.52954,1,303.25213
8735,2019-03-02 00:55:00,1.33251,94.28549,0.24191,0.0,0.0,0.0,0.0,908.51191,1,303.10773
8736,2019-03-02 01:00:00,1.31721,94.32539,0.24379,0.0,0.0,0.0,0.0,908.49429,1,302.96333
8737,2019-03-02 01:05:00,1.2943,94.32032,0.24537,0.0,0.0,0.0,0.0,908.46975,1,301.36197
8738,2019-03-02 01:10:00,1.27139,94.31525,0.24694,0.0,0.0,0.0,0.0,908.4452,1,299.76061
8739,2019-03-02 01:15:00,1.24848,94.31018,0.24852,0.0,0.0,0.0,0.0,908.42066,1,298.15925
8740,2019-03-02 01:20:00,1.22556,94.30512,0.2501,0.0,0.0,0.0,0.0,908.39611,1,296.55789
8741,2019-03-02 01:25:00,1.20265,94.30005,0.25168,0.0,0.0,0.0,0.0,908.37156,1,294.95653
8742,2019-03-02 01:30:00,1.17974,94.29498,0.25325,0.0,0.0,0.0,0.0,908.34702,1,293.35517
8743,2019-03-02 01:35:00,1.15683,94.28991,0.25483,0.0,0.0,0.0,0.0,908.32247,1,291.75381
8744,2019-03-02 01:40:00,1.13392,94.28485,0.25641,0.0,0.0,0.0,0.0,908.29793,1,290.15245
8745,2019-03-02 01:45:00,1.11101,94.27978,0.25799,0.0,0.0,0.0,0.0,908.27338,1,288.55109
8746,2019-03-02 01:50:00,1.0881,94.27471,0.25956,0.0,0.0,0.0,0.0,908.24884,1,286.94973
8747,2019-03-02 01:55:00,1.06519,94.26964,0.26114,0.0,0.0,0.0,0.0,908.22429,1,285.34837
8748,2019-03-02 02:00:00,1.04227,94.26457,0.26272,0.0,0.0,0.0,0.0,908.19975,1,283.74701
8749,2019-03-02 02:05:00,1.04068,94.27442,0.26956,0.0,0.0,0.0,0.0,908.16518,1,284.53321
8750,2019-03-02 02:10:00,1.03909,94.28426,0.27641,0.0,0.0,0.0,0.0,908.13062,1,285.31941
8751,2019-03-02 02:15:00,1.0375,94.29411,0.28326,0.0,0.0,0.0,0.0,908.09606,1,286.1056
8752,2019-03-02 02:20:00,1.03591,94.30395,0.2901,0.0,0.0,0.0,0.0,908.06149,1,286.8918
8753,2019-03-02 02:25:00,1.03431,94.3138,0.29695,0.0,0.0,0.0,0.0,908.02693,1,287.678
8754,2019-03-02 02:30:00,1.03272,94.32364,0.30379,0.0,0.0,0.0,0.0,907.99237,1,288.4642
8755,2019-03-02 02:35:00,1.03113,94.33349,0.31064,0.0,0.0,0.0,0.0,907.9578,1,289.2504
8756,2019-03-02 02:40:00,1.02954,94.34333,0.31749,0.0,0.0,0.0,0.0,907.92324,1,290.0366
8757,2019-03-02 02:45:00,1.02795,94.35318,0.32433,0.0,0.0,0.0,0.0,907.88868,1,290.8228
8758,2019-03-02 02:50:00,1.02635,94.36302,0.33118,0.0,0.0,0.0,0.0,907.85411,1,291.60899
8759,2019-03-02 02:55:00,1.02476,94.37287,0.33802,0.0,0.0,0.0,0.0,907.81955,1,292.39519
8760,2019-03-02 03:00:00,1.02317,94.38271,0.34487,0.0,0.0,0.0,0.0,907.78498,1,293.18139
8761,2019-03-02 03:05:00,0.99334,94.4128,0.34362,0.0,0.0,0.0,0.0,907.75908,1,291.78534
8762,2019-03-02 03:10:00,0.9635,94.44288,0.34236,0.0,0.0,0.0,0.0,907.73317,1,290.38929
8763,2019-03-02 03:15:00,0.93367,94.47297,0.34111,0.0,0.0,0.0,0.0,907.70726,1,288.99324
8764,2019-03-02 03:20:00,0.90384,94.50305,0.33985,0.0,0.0,0.0,0.0,907.68135,1,287.59718
8765,2019-03-02 03:25:00,0.874,94.53314,0.3386,0.0,0.0,0.0,0.0,907.65544,1,286.20113
8766,2019-03-02 03:30:00,0.84417,94.56322,0.33734,0.0,0.0,0.0,0.0,907.62953,1,284.80508
8767,2019-03-02 03:35:00,0.81434,94.59331,0.33609,0.0,0.0,0.0,0.0,907.60362,1,283.40903
8768,2019-03-02 03:40:00,0.7845,94.62339,0.33483,0.0,0.0,0.0,0.0,907.57771,1,282.01298
8769,2019-03-02 03:45:00,0.75467,94.65348,0.33358,0.0,0.0,0.0,0.0,907.5518,1,280.61692
8770,2019-03-02 03:50:00,0.72483,94.68356,0.33232,0.0,0.0,0.0,0.0,907.52589,1,279.22087
8771,2019-03-02 03:55:00,0.695,94.71365,0.33107,0.0,0.0,0.0,0.0,907.49998,1,277.82482
8772,2019-03-02 04:00:00,0.66517,94.74373,0.32981,0.0,0.0,0.0,0.0,907.47407,1,276.42877
8773,2019-03-02 04:05:00,0.65075,94.72174,0.33065,0.0,0.0,0.0,0.0,907.46516,1,275.17777
8774,2019-03-02 04:10:00,0.63634,94.69974,0.33148,0.0,0.0,0.0,0.0,907.45624,1,273.92678
8775,2019-03-02 04:15:00,0.62192,94.67775,0.33231,0.0,0.0,0.0,0.0,907.44733,1,272.67578
8776,2019-03-02 04:20:00,0.60751,94.65575,0.33314,0.0,0.0,0.0,0.0,907.43841,1,271.42479
8777,2019-03-02 04:25:00,0.59309,94.63376,0.33397,0.0,0.0,0.0,0.0,907.42949,1,270.17379
8778,2019-03-02 04:30:00,0.57868,94.61176,0.3348,0.0,0.0,0.0,0.0,907.42058,1,268.92279
8779,2019-03-02 04:35:00,0.56426,94.58977,0.33563,0.0,0.0,0.0,0.0,907.41166,1,267.6718
8780,2019-03-02 04:40:00,0.54985,94.56777,0.33646,0.0,0.0,0.0,0.0,907.40275,1,266.4208
8781,2019-03-02 04:45:00,0.53543,94.54578,0.33729,0.0,0.0,0.0,0.0,907.39383,1,265.16981
8782,2019-03-02 04:50:00,0.52102,94.52379,0.33812,0.0,0.0,0.0,0.0,907.38491,1,263.91881
8783,2019-03-02 04:55:00,0.5066,94.50179,0.33895,0.0,0.0,0.0,0.0,907.376,1,262.66782
8784,2019-03-02 05:00:00,0.49219,94.4798,0.33978,0.0,0.0,0.0,0.0,907.36708,1,261.41682
8785,2019-03-02 05:05:00,0.4628,94.50079,0.34131,0.0,0.0,0.0,0.0,907.33792,1,261.00734
8786,2019-03-02 05:10:00,0.43342,94.52178,0.34284,0.0,0.0,0.0,0.0,907.30876,1,260.59786
8787,2019-03-02 05:15:00,0.40404,94.54278,0.34437,0.0,0.0,0.0,0.0,907.2796,1,260.18837
8788,2019-03-02 05:20:00,0.37465,94.56377,0.3459,0.0,0.0,0.0,0.0,907.25044,1,259.77889
8789,2019-03-02 05:25:00,0.34527,94.58476,0.34743,0.0,0.0,0.0,0.0,907.22128,1,259.36941
8790,2019-03-02 05:30:00,0.31589,94.60576,0.34896,0.0,0.0,0.0,0.0,907.19212,1,258.95993
8791,2019-03-02 05:35:00,0.2865,94.62675,0.35049,0.0,0.0,0.0,0.0,907.16296,1,258.55045
8792,2019-03-02 05:40:00,0.25712,94.64774,0.35201,0.0,0.0,0.0,0.0,907.13379,1,258.14097
8793,2019-03-02 05:45:00,0.22774,94.66874,0.35354,0.0,0.0,0.0,0.0,907.10463,1,257.73149
8794,2019-03-02 05:50:00,0.19835,94.68973,0.35507,0.0,0.0,0.0,0.0,907.07547,1,257.322
8795,2019-03-02 05:55:00,0.16897,94.71073,0.3566,0.0,0.0,0.0,0.0,907.04631,1,256.91252
8796,2019-03-02 06:00:00,0.13959,94.73172,0.35813,0.0,0.0,0.0,0.0,907.01715,1,256.50304
8797,2019-03-02 06:05:00,0.15817,94.74541,0.36523,0.0,0.26944,1.37144,0.0,907.00771,1,256.8819
8798,2019-03-02 06:10:00,0.17676,94.7591,0.37233,0.0,0.53888,2.74288,0.0,906.99827,1,257.26076
8799,2019-03-02 06:15:00,0.19534,94.77279,0.37943,0.0,0.80832,4.11431,0.0,906.98883,1,257.63963
8800,2019-03-02 06:20:00,0.21393,94.78648,0.38653,0.0,1.07775,5.48575,0.0,906.97939,1,258.01849
8801,2019-03-02 06:25:00,0.23251,94.80017,0.39363,0.0,1.34719,6.85719,0.0,906.96995,1,258.39735
8802,2019-03-02 06:30:00,0.2511,94.81386,0.40073,0.0,1.61663,8.22862,0.0,906.96051,1,258.77621
8803,2019-03-02 06:35:00,0.26969,94.82755,0.40782,0.0,1.88607,9.60006,0.0,906.95107,1,259.15508
8804,2019-03-02 06:40:00,0.28827,94.84124,0.41492,0.0,2.15551,10.9715,0.0,906.94163,1,259.53394
8805,2019-03-02 06:45:00,0.30686,94.85493,0.42202,0.0,2.42494,12.34294,0.0,906.93219,1,259.9128
8806,2019-03-02 06:50:00,0.32544,94.86862,0.42912,0.0,2.69438,13.71437,0.0,906.92274,1,260.29167
8807,2019-03-02 06:55:00,0.34403,94.88232,0.43622,0.0,2.96382,15.08581,0.0,906.9133,1,260.67053
8808,2019-03-02 07:00:00,0.36261,94.89601,0.44332,0.0,3.23326,16.45725,0.0,906.90386,1,261.04939
8809,2019-03-02 07:05:00,0.42126,94.80384,0.44189,0.0,5.68916,21.10456,0.0,906.87953,1,262.17261
8810,2019-03-02 07:10:00,0.4799,94.71167,0.44046,0.0,8.14507,25.75186,0.0,906.85519,1,263.29584
8811,2019-03-02 07:15:00,0.53855,94.6195,0.43903,0.0,10.60097,30.39917,0.0,906.83086,1,264.41906
8812,2019-03-02 07:20:00,0.5972,94.52733,0.43759,0.0,13.05688,35.04648,0.0,906.80652,1,265.54228
8813,2019-03-02 07:25:00,0.65584,94.43516,0.43616,0.0,15.51278,39.69378,0.0,906.78219,1,266.6655
8814,2019-03-02 07:30:00,0.71449,94.34299,0.43473,0.0,17.96868,44.34109,0.0,906.75785,1,267.78872
8815,2019-03-02 07:35:00,0.77313,94.25082,0.4333,0.0,20.42459,48.9884,0.0,906.73351,1,268.91195
8816,2019-03-02 07:40:00,0.83178,94.15865,0.43187,0.0,22.88049,53.6357,0.0,906.70918,1,270.03517
8817,2019-03-02 07:45:00,0.89042,94.06649,0.43044,0.0,25.3364,58.28301,0.0,906.68484,1,271.15839
8818,2019-03-02 07:50:00,0.94907,93.97432,0.429,0.0,27.7923,62.93032,0.0,906.66051,1,272.28162
8819,2019-03-02 07:55:00,1.00772,93.88215,0.42757,0.0,30.24821,67.57762,0.0,906.63617,1,273.40484
8820,2019-03-02 08:00:00,1.06636,93.78998,0.42614,0.0,32.70411,72.22493,0.0,906.61184,1,274.52806
8821,2019-03-02 08:05:00,1.13292,93.30206,0.41924,0.0,34.45557,77.44678,0.0,906.58603,1,275.56651
8822,2019-03-02 08:10:00,1.19947,92.81414,0.41235,0.0,36.20703,82.66862,0.0,906.56023,1,276.60497
8823,2019-03-02 08:15:00,1.26603,92.32621,0.40545,0.0,37.95849,87.89046,0.0,906.53442,1,277.64342
8824,2019-03-02 08:20:00,1.33258,91.83829,0.39856,0.0,39.70995,93.11231,0.0,906.50862,1,278.68188
8825,2019-03-02 08:25:00,1.39913,91.35037,0.39166,0.0,41.46141,98.33416,0.0,906.48281,1,279.72033
8826,2019-03-02 08:30:00,1.46569,90.86245,0.38477,0.0,43.21287,103.556,0.0,906.45701,1,280.75878
8827,2019-03-02 08:35:00,1.53224,90.37453,0.37787,0.0,44.96433,108.77784,0.0,906.43121,1,281.79724
8828,2019-03-02 08:40:00,1.5988,89.88661,0.37098,0.0,46.71579,113.99969,0.0,906.4054,1,282.83569
8829,2019-03-02 08:45:00,1.66535,89.39869,0.36408,0.0,48.46725,119.22153,0.0,906.3796,1,283.87415
8830,2019-03-02 08:50:00,1.73191,88.91076,0.35719,0.0,50.21871,124.44338,0.0,906.35379,1,284.9126
8831,2019-03-02 08:55:00,1.79846,88.42284,0.35029,0.0,51.97017,129.66522,0.0,906.32799,1,285.95106
8832,2019-03-02 09:00:00,1.86502,87.93492,0.3434,0.0,53.72163,134.88707,0.0,906.30218,1,286.98951
8833,2019-03-02 09:05:00,1.91318,87.87277,0.35954,0.0,56.2866,141.69573,0.0,906.32862,1,286.33588
8834,2019-03-02 09:10:00,1.96133,87.81062,0.37567,0.0,58.85156,148.50439,0.0,906.35505,1,285.68225
8835,2019-03-02 09:15:00,2.00949,87.74848,0.39181,0.0,61.41653,155.31305,0.0,906.38148,1,285.02862
8836,2019-03-02 09:20:00,2.05765,87.68633,0.40794,0.0,63.9815,162.12171,0.0,906.40792,1,284.37499
8837,2019-03-02 09:25:00,2.10581,87.62418,0.42408,0.0,66.54646,168.93037,0.0,906.43435,1,283.72136
8838,2019-03-02 09:30:00,2.15397,87.56203,0.44022,0.0,69.11143,175.73903,0.0,906.46079,1,283.06773
8839,2019-03-02 09:35:00,2.20213,87.49988,0.45635,0.0,71.6764,182.54769,0.0,906.48722,1,282.4141
8840,2019-03-02 09:40:00,2.25029,87.43774,0.47249,0.0,74.24136,189.35635,0.0,906.51365,1,281.76047
8841,2019-03-02 09:45:00,2.29845,87.37559,0.48862,0.0,76.80633,196.16501,0.0,906.54009,1,281.10684
8842,2019-03-02 09:50:00,2.34661,87.31344,0.50476,0.0,79.3713,202.97367,0.0,906.56652,1,280.45321
8843,2019-03-02 09:55:00,2.39477,87.25129,0.5209,0.0,81.93626,209.78233,0.0,906.59295,1,279.79958
8844,2019-03-02 10:00:00,2.44292,87.18914,0.53703,0.0,84.50123,216.59099,0.0,906.61939,1,279.14595
8845,2019-03-02 10:05:00,2.47655,87.07014,0.54552,0.0,85.96007,219.76104,0.0,906.64955,1,279.8215
8846,2019-03-02 10:10:00,2.51017,86.95114,0.554,0.0,87.41892,222.93108,0.0,906.6797,1,280.49706
8847,2019-03-02 10:15:00,2.54379,86.83214,0.56249,0.0,88.87776,226.10112,0.0,906.70986,1,281.17261
8848,2019-03-02 10:20:00,2.57742,86.71314,0.57097,0.0,90.33661,229.27117,0.0,906.74002,1,281.84816
8849,2019-03-02 10:25:00,2.61104,86.59414,0.57946,0.0,91.79545,232.44122,0.0,906.77018,1,282.52372
8850,2019-03-02 10:30:00,2.64466,86.47513,0.58794,0.0,93.2543,235.61126,0.0,906.80033,1,283.19927
8851,2019-03-02 10:35:00,2.67828,86.35613,0.59643,0.0,94.71314,238.7813,0.0,906.83049,1,283.87482
8852,2019-03-02 10:40:00,2.71191,86.23713,0.60491,0.0,96.17198,241.95135,0.0,906.86065,1,284.55038
8853,2019-03-02 10:45:00,2.74553,86.11813,0.6134,0.0,97.63083,245.1214,0.0,906.89081,1,285.22593
8854,2019-03-02 10:50:00,2.77915,85.99913,0.62188,0.0,99.08967,248.29144,0.0,906.92097,1,285.90148
8855,2019-03-02 10:55:00,2.81278,85.88013,0.63037,0.0,100.54852,251.46148,0.0,906.95112,1,286.57704
8856,2019-03-02 11:00:00,2.8464,85.76113,0.63885,0.0,102.00736,254.63153,0.0,906.98128,1,287.25259
8857,2019-03-02 11:05:00,2.88409,85.58027,0.63763,0.0,105.44599,253.09165,0.0,906.96376,1,287.3
8858,2019-03-02 11:10:00,2.92178,85.39942,0.63641,0.0,108.88463,251.55176,0.0,906.94624,1,287.34742
8859,2019-03-02 11:15:00,2.95947,85.21856,0.63519,0.0,112.32326,250.01188,0.0,906.92873,1,287.39483
8860,2019-03-02 11:20:00,2.99716,85.03771,0.63396,0.0,115.7619,248.47199,0.0,906.91121,1,287.44224
8861,2019-03-02 11:25:00,3.03485,84.85685,0.63274,0.0,119.20053,246.93211,0.0,906.89369,1,287.48966
8862,2019-03-02 11:30:00,3.07254,84.676,0.63152,0.0,122.63916,245.39222,0.0,906.87617,1,287.53707
8863,2019-03-02 11:35:00,3.11023,84.49514,0.6303,0.0,126.0778,243.85234,0.0,906.85865,1,287.58448
8864,2019-03-02 11:40:00,3.14792,84.31429,0.62908,0.0,129.51643,242.31246,0.0,906.84113,1,287.6319
8865,2019-03-02 11:45:00,3.18561,84.13343,0.62785,0.0,132.95507,240.77257,0.0,906.82362,1,287.67931
8866,2019-03-02 11:50:00,3.2233,83.95258,0.62663,0.0,136.3937,239.23269,0.0,906.8061,1,287.72672
8867,2019-03-02 11:55:00,3.26099,83.77172,0.62541,0.0,139.83234,237.6928,0.0,906.78858,1,287.77414
8868,2019-03-02 12:00:00,3.29868,83.59086,0.62419,0.0,143.27097,236.15292,0.0,906.77106,1,287.82155
8869,2019-03-02 12:05:00,3.30536,83.55253,0.62042,0.0,135.70356,235.14813,0.0,906.73571,1,288.22605
8870,2019-03-02 12:10:00,3.31204,83.5142,0.61665,0.0,128.13614,234.14334,0.0,906.70036,1,288.63055
8871,2019-03-02 12:15:00,3.31872,83.47587,0.61287,0.0,120.56873,233.13855,0.0,906.66501,1,289.03505
8872,2019-03-02 12:20:00,3.3254,83.43754,0.6091,0.0,113.00132,232.13376,0.0,906.62967,1,289.43955
8873,2019-03-02 12:25:00,3.33208,83.39921,0.60533,0.0,105.4339,231.12897,0.0,906.59432,1,289.84405
8874,2019-03-02 12:30:00,3.33876,83.36088,0.60156,0.0,97.86649,230.12417,0.0,906.55897,1,290.24856
8875,2019-03-02 12:35:00,3.34544,83.32255,0.59779,0.0,90.29908,229.11938,0.0,906.52362,1,290.65306
8876,2019-03-02 12:40:00,3.35212,83.28422,0.59402,0.0,82.73166,228.11459,0.0,906.48827,1,291.05756
8877,2019-03-02 12:45:00,3.35879,83.24588,0.59025,0.0,75.16425,227.1098,0.0,906.45292,1,291.46206
8878,2019-03-02 12:50:00,3.36547,83.20755,0.58648,0.0,67.59684,226.10501,0.0,906.41757,1,291.86656
8879,2019-03-02 12:55:00,3.37215,83.16922,0.58271,0.0,60.02942,225.10022,0.0,906.38222,1,292.27106
8880,2019-03-02 13:00:00,3.37883,83.13089,0.57893,0.0,52.46201,224.09543,0.0,906.34687,1,292.67556
8881,2019-03-02 13:05:00,3.40386,83.04442,0.57866,0.0,52.49041,223.68972,0.0,906.33901,1,292.8598
8882,2019-03-02 13:10:00,3.42888,82.95794,0.57839,0.0,52.51881,223.28401,0.0,906.33114,1,293.04403
8883,2019-03-02 13:15:00,3.4539,82.87146,0.57812,0.0,52.54721,222.87829,0.0,906.32327,1,293.22827
8884,2019-03-02 13:20:00,3.47893,82.78499,0.57785,0.0,52.57561,222.47258,0.0,906.3154,1,293.4125
8885,2019-03-02 13:25:00,3.50395,82.69851,0.57758,0.0,52.60401,222.06687,0.0,906.30753,1,293.59674
8886,2019-03-02 13:30:00,3.52897,82.61204,0.57731,0.0,52.6324,221.66116,0.0,906.29967,1,293.78098
8887,2019-03-02 13:35:00,3.55399,82.52556,0.57704,0.0,52.6608,221.25545,0.0,906.2918,1,293.96521
8888,2019-03-02 13:40:00,3.57902,82.43909,0.57677,0.0,52.6892,220.84974,0.0,906.28393,1,294.14945
8889,2019-03-02 13:45:00,3.60404,82.35261,0.5765,0.0,52.7176,220.44402,0.0,906.27606,1,294.33368
8890,2019-03-02 13:50:00,3.62906,82.26613,0.57623,0.0,52.746,220.03831,0.0,906.26819,1,294.51792
8891,2019-03-02 13:55:00,3.65409,82.17966,0.57596,0.0,52.7744,219.6326,0.0,906.26033,1,294.70215
8892,2019-03-02 14:00:00,3.67911,82.09318,0.57569,0.0,52.8028,219.22689,0.0,906.25246,1,294.88639
8893,2019-03-02 14:05:00,3.68588,82.08113,0.57666,0.0,51.50158,215.16357,0.0,906.25183,1,294.99738
8894,2019-03-02 14:10:00,3.69264,82.06908,0.57762,0.0,50.20035,211.10025,0.0,906.2512,1,295.10838
8895,2019-03-02 14:15:00,3.69941,82.05703,0.57859,0.0,48.89913,207.03692,0.0,906.25057,1,295.21938
8896,2019-03-02 14:20:00,3.70617,82.04498,0.57955,0.0,47.59791,202.9736,0.0,906.24994,1,295.33037
8897,2019-03-02 14:25:00,3.71294,82.03293,0.58051,0.0,46.29668,198.91028,0.0,906.24931,1,295.44137
8898,2019-03-02 14:30:00,3.71971,82.02088,0.58148,0.0,44.99546,194.84696,0.0,906.24868,1,295.55236
8899,2019-03-02 14:35:00,3.72647,82.00883,0.58244,0.0,43.69424,190.78364,0.0,906.24805,1,295.66335
8900,2019-03-02 14:40:00,3.73324,81.99678,0.58341,0.0,42.39301,186.72032,0.0,906.24742,1,295.77435
8901,2019-03-02 14:45:00,3.74001,81.98472,0.58437,0.0,41.09179,182.657,0.0,906.24679,1,295.88534
8902,2019-03-02 14:50:00,3.74677,81.97267,0.58533,0.0,39.79057,178.59367,0.0,906.24616,1,295.99634
8903,2019-03-02 14:55:00,3.75354,81.96062,0.5863,0.0,38.48934,174.53035,0.0,906.24554,1,296.10733
8904,2019-03-02 15:00:00,4.3,78.5,1.0,0.0,37.18812,170.46703,0.0,906.4,0,296.21833
8905,2019-03-02 15:05:00,4.1,78.2,0.6,0.0,34.34011,165.03238,0.0,906.4,0,296.58724
8906,2019-03-02 15:10:00,4.1,78.3,0.4,0.0,31.49211,159.59773,0.0,906.4,0,296.95615
8907,2019-03-02 15:15:00,4.2,77.7,0.5,0.0,28.6441,154.16308,0.0,906.3,0,297.32507
8908,2019-03-02 15:20:00,4.1,79.4,0.5,0.0,25.79609,148.72843,0.0,906.3,0,297.69398
8909,2019-03-02 15:25:00,4.2,79.6,0.6,0.0,22.94809,143.29378,0.0,906.3,0,298.06289
8910,2019-03-02 15:30:00,4.2,78.5,0.5,0.0,20.10008,137.85913,0.0,906.3,0,298.4318
8911,2019-03-02 15:35:00,4.4,77.7,0.6,0.0,17.25207,132.42449,0.0,906.3,0,298.80072
8912,2019-03-02 15:40:00,4.4,80.8,0.5,0.0,14.40407,126.98984,0.0,906.3,0,299.16963
8913,2019-03-02 15:45:00,4.4,78.0,0.5,0.0,11.55606,121.55519,0.0,906.4,0,299.53854
8914,2019-03-02 15:50:00,4.3,77.4,0.6,0.0,8.70805,116.12054,0.0,906.4,0,299.90746
8915,2019-03-02 15:55:00,4.5,77.8,0.5,0.0,5.86005,110.68589,0.0,906.4,0,300.27637
8916,2019-03-02 16:00:00,4.4,78.5,0.5,0.0,3.01204,105.25124,0.0,906.4,0,300.64528
8917,2019-03-02 16:05:00,4.5,75.1,0.6,0.0,3.19716,99.74796,0.0,906.4,0,299.5507
8918,2019-03-02 16:10:00,4.5,75.5,0.7,0.0,3.38227,94.24467,0.0,906.4,0,298.45613
8919,2019-03-02 16:15:00,4.5,74.9,0.7,0.0,3.56739,88.74139,0.0,906.4,0,297.36155
8920,2019-03-02 16:20:00,4.6,76.7,0.6,0.0,3.75251,83.23811,0.0,906.4,0,296.26697
8921,2019-03-02 16:25:00,4.9,71.5,1.0,0.0,3.93762,77.73482,0.0,906.4,0,295.17239
8922,2019-03-02 16:30:00,4.9,73.4,0.6,0.0,4.12274,72.23154,0.0,906.5,0,294.07782
8923,2019-03-02 16:35:00,4.7,75.9,0.5,0.0,4.30786,66.72826,0.0,906.5,0,292.98324
8924,2019-03-02 16:40:00,4.6,76.7,0.5,0.0,4.49297,61.22497,0.0,906.6,0,291.88866
8925,2019-03-02 16:45:00,4.8,75.9,0.6,0.0,4.67809,55.72169,0.0,906.5,0,290.79408
8926,2019-03-02 16:50:00,4.7,76.4,0.7,0.0,4.86321,50.21841,0.0,906.5,0,289.69951
8927,2019-03-02 16:55:00,4.6,76.9,0.5,0.0,5.04832,44.71512,0.0,906.5,0,288.60493
8928,2019-03-02 17:00:00,4.5,77.8,0.6,0.0,5.23344,39.21184,0.0,906.5,0,287.51035
8929,2019-03-02 17:05:00,4.5,76.9,0.6,0.0,4.79809,36.02792,0.0,906.5,0,287.30671
8930,2019-03-02 17:10:00,4.3,76.8,0.5,0.0,4.36274,32.844,0.0,906.5,0,287.10308
8931,2019-03-02 17:15:00,4.3,77.7,0.5,0.0,3.92739,29.66008,0.0,906.5,0,286.89944
8932,2019-03-02 17:20:00,4.3,77.1,0.4,0.0,3.49204,26.47616,0.0,906.6,0,286.6958
8933,2019-03-02 17:25:00,4.3,76.8,0.4,0.0,3.05669,23.29224,0.0,906.6,0,286.49216
8934,2019-03-02 17:30:00,4.2,79.8,0.3,0.0,2.62134,20.10832,0.0,906.7,0,286.28853
8935,2019-03-02 17:35:00,4.2,79.0,0.4,0.0,2.18599,16.9244,0.0,906.7,0,286.08489
8936,2019-03-02 17:40:00,4.2,79.2,0.4,0.0,1.75064,13.74048,0.0,906.7,0,285.88125
8937,2019-03-02 17:45:00,4.0,79.0,0.5,0.0,1.31529,10.55656,0.0,906.7,0,285.67761
8938,2019-03-02 17:50:00,3.9,79.5,0.6,0.0,0.87994,7.37264,0.0,906.7,0,285.47398
8939,2019-03-02 17:55:00,3.9,80.6,0.6,0.0,0.44459,4.18872,0.0,906.7,0,285.27034
8940,2019-03-02 18:00:00,3.8,80.2,0.5,0.0,0.00924,1.0048,0.0,906.7,0,285.0667
8941,2019-03-02 18:05:00,3.6,82.6,0.6,0.0,0.00847,0.92107,0.0,906.7,0,285.20321
8942,2019-03-02 18:10:00,3.5,81.3,0.6,0.0,0.0077,0.83733,0.0,906.8,0,285.33972
8943,2019-03-02 18:15:00,3.4,85.0,0.6,0.0,0.00693,0.7536,0.0,906.8,0,285.47622
8944,2019-03-02 18:20:00,3.5,83.0,0.4,0.0,0.00616,0.66987,0.0,906.8,0,285.61273
8945,2019-03-02 18:25:00,3.5,83.1,0.3,0.0,0.00539,0.58613,0.0,906.9,0,285.74924
8946,2019-03-02 18:30:00,3.4,84.0,0.3,0.0,0.00462,0.5024,0.0,906.9,0,285.88575
8947,2019-03-02 18:35:00,3.2,86.0,0.3,0.0,0.00385,0.41867,0.0,907.0,0,286.02225
8948,2019-03-02 18:40:00,3.1,85.4,0.3,0.0,0.00308,0.33493,0.0,907.1,0,286.15876
8949,2019-03-02 18:45:00,2.9,85.8,0.4,0.0,0.00231,0.2512,0.0,907.2,0,286.29527
8950,2019-03-02 18:50:00,2.8,86.5,0.4,0.0,0.00154,0.16747,0.0,907.2,0,286.43178
8951,2019-03-02 18:55:00,2.6,87.9,0.3,0.0,0.00077,0.08373,0.0,907.3,0,286.56828
8952,2019-03-02 19:00:00,2.5,87.8,0.5,0.0,0.0,0.0,0.0,907.4,0,286.70479
8953,2019-03-02 19:05:00,2.4,88.9,0.4,0.0,0.0,0.0,0.0,907.4,0,287.94402
8954,2019-03-02 19:10:00,2.5,89.1,0.4,0.0,0.0,0.0,0.0,907.5,0,289.18325
8955,2019-03-02 19:15:00,2.5,87.8,0.3,0.0,0.0,0.0,0.0,907.6,0,290.42248
8956,2019-03-02 19:20:00,2.4,89.7,0.5,0.0,0.0,0.0,0.0,907.7,0,291.66171
8957,2019-03-02 19:25:00,2.4,88.3,0.4,0.0,0.0,0.0,0.0,907.8,0,292.90094
8958,2019-03-02 19:30:00,2.5,88.4,0.6,0.0,0.0,0.0,0.0,907.8,0,294.14018
8959,2019-03-02 19:35:00,2.4,89.9,0.8,0.0,0.0,0.0,0.0,907.9,0,295.37941
8960,2019-03-02 19:40:00,2.5,89.4,0.7,0.0,0.0,0.0,0.0,907.9,0,296.61864
8961,2019-03-02 19:45:00,2.8,87.6,0.7,0.0,0.0,0.0,0.0,908.0,0,297.85787
8962,2019-03-02 19:50:00,2.9,86.5,0.6,0.0,0.0,0.0,0.0,908.1,0,299.0971
8963,2019-03-02 19:55:00,3.0,86.8,0.4,0.0,0.0,0.0,0.0,908.2,0,300.33633
8964,2019-03-02 20:00:00,2.7,89.0,0.2,0.0,0.0,0.0,0.0,908.3,0,301.57556
