,level_0,index,When,T_a,RH,v_a,SW_direct,SW_diffuse,LW_in,p_a,Prec
3877,12433,12433,2019-02-13 04:05:00,-6.896951666666666,81.20839916666667,1.704485,0.0,0.0,224.313535,905.6895266666667,0.0
3878,12434,12434,2019-02-13 04:10:00,-6.925393333333333,81.15471833333334,1.70024,0.0,0.0,223.81247000000002,905.7259333333333,0.0
3879,12435,12435,2019-02-13 04:15:00,-6.953835,81.10103749999999,1.6959950000000001,0.0,0.0,223.311405,905.76234,0.0
3880,12436,12436,2019-02-13 04:20:00,-6.9822766666666665,81.04735666666666,1.69175,0.0,0.0,222.81034,905.7987466666666,0.0
3881,12437,12437,2019-02-13 04:25:00,-7.010718333333333,80.99367583333333,1.687505,0.0,0.0,222.309275,905.8351533333333,0.0
3882,12438,12438,2019-02-13 04:30:00,-7.03916,80.939995,1.6832600000000002,0.0,0.0,221.80821,905.87156,0.0
3883,12439,12439,2019-02-13 04:35:00,-7.067601666666667,80.88631416666666,1.6790150000000001,0.0,0.0,221.307145,905.9079666666667,0.0
3884,12440,12440,2019-02-13 04:40:00,-7.096043333333333,80.83263333333333,1.67477,0.0,0.0,220.80608,905.9443733333334,0.0
3885,12441,12441,2019-02-13 04:45:00,-7.124485,80.7789525,1.670525,0.0,0.0,220.305015,905.98078,0.0
3886,12442,12442,2019-02-13 04:50:00,-7.152926666666667,80.72527166666666,1.66628,0.0,0.0,219.80395,906.0171866666667,0.0
3887,12443,12443,2019-02-13 04:55:00,-7.181368333333333,80.67159083333333,1.6620350000000002,0.0,0.0,219.302885,906.0535933333333,0.0
3888,12444,12444,2019-02-13 05:00:00,-7.20981,80.61791,1.65779,0.0,0.0,218.80182,906.09,0.0
3889,12445,12445,2019-02-13 05:05:00,-7.222363333333333,80.51741333333332,1.6649883333333335,0.0,0.0,219.37366333333333,906.1211458333333,0.0
3890,12446,12446,2019-02-13 05:10:00,-7.234916666666667,80.41691666666667,1.6721866666666667,0.0,0.0,219.94550666666666,906.1522916666667,0.0
3891,12447,12447,2019-02-13 05:15:00,-7.24747,80.31642,1.6793850000000001,0.0,0.0,220.51735,906.1834375000001,0.0
3892,12448,12448,2019-02-13 05:20:00,-7.260023333333334,80.21592333333334,1.6865833333333333,0.0,0.0,221.08919333333333,906.2145833333334,0.0
3893,12449,12449,2019-02-13 05:25:00,-7.272576666666667,80.11542666666666,1.6937816666666667,0.0,0.0,221.66103666666666,906.2457291666667,0.0
3894,12450,12450,2019-02-13 05:30:00,-7.2851300000000005,80.01492999999999,1.70098,0.0,0.0,222.23288,906.276875,0.0
3895,12451,12451,2019-02-13 05:35:00,-7.2976833333333335,79.91443333333333,1.7081783333333334,0.0,0.0,222.80472333333333,906.3080208333333,0.0
3896,12452,12452,2019-02-13 05:40:00,-7.3102366666666665,79.81393666666666,1.7153766666666668,0.0,0.0,223.37656666666666,906.3391666666666,0.0
3897,12453,12453,2019-02-13 05:45:00,-7.32279,79.71344,1.722575,0.0,0.0,223.94841,906.3703125,0.0
3898,12454,12454,2019-02-13 05:50:00,-7.335343333333333,79.61294333333333,1.7297733333333334,0.0,0.0,224.52025333333333,906.4014583333334,0.0
3899,12455,12455,2019-02-13 05:55:00,-7.347896666666667,79.51244666666668,1.7369716666666666,0.0,0.0,225.09209666666666,906.4326041666667,0.0
3900,12456,12456,2019-02-13 06:00:00,-7.36045,79.41195,1.74417,0.0,0.0,225.66394,906.46375,0.0
3901,12457,12457,2019-02-13 06:05:00,-7.348690833333333,79.355815,1.7462133333333334,0.060325,0.16634000000000002,225.85208666666665,906.4908858333333,0.0
3902,12458,12458,2019-02-13 06:10:00,-7.336931666666667,79.29968000000001,1.7482566666666668,0.12065,0.33268000000000003,226.04023333333333,906.5180216666666,0.0
3903,12459,12459,2019-02-13 06:15:00,-7.3251725,79.24354500000001,1.7503,0.180975,0.49902,226.22838,906.5451575,0.0
3904,12460,12460,2019-02-13 06:20:00,-7.313413333333333,79.18741,1.7523433333333334,0.2413,0.6653600000000001,226.41652666666667,906.5722933333334,0.0
3905,12461,12461,2019-02-13 06:25:00,-7.301654166666666,79.131275,1.7543866666666668,0.301625,0.8317000000000001,226.60467333333332,906.5994291666667,0.0
3906,12462,12462,2019-02-13 06:30:00,-7.289895,79.07514,1.75643,0.36195,0.99804,226.79282,906.626565,0.0
3907,12463,12463,2019-02-13 06:35:00,-7.278135833333334,79.019005,1.7584733333333333,0.42227499999999996,1.1643800000000002,226.98096666666666,906.6537008333333,0.0
3908,12464,12464,2019-02-13 06:40:00,-7.266376666666667,78.96287000000001,1.7605166666666667,0.4826,1.3307200000000001,227.1691133333333,906.6808366666667,0.0
3909,12465,12465,2019-02-13 06:45:00,-7.2546175,78.906735,1.7625600000000001,0.542925,1.49706,227.35726,906.7079725000001,0.0
3910,12466,12466,2019-02-13 06:50:00,-7.242858333333333,78.8506,1.7646033333333335,0.60325,1.6634000000000002,227.54540666666665,906.7351083333334,0.0
3911,12467,12467,2019-02-13 06:55:00,-7.231099166666667,78.794465,1.7666466666666667,0.6635749999999999,1.8297400000000001,227.73355333333333,906.7622441666667,0.0
3912,12468,12468,2019-02-13 07:00:00,-7.21934,78.73833,1.76869,0.7239,1.99608,227.9217,906.78938,0.0
3913,12469,12469,2019-02-13 07:05:00,-7.06545,78.45438250000001,1.7261658333333334,4.351484166666667,4.886946666666667,227.800065,906.81365,0.0
3914,12470,12470,2019-02-13 07:10:00,-6.91156,78.170435,1.6836416666666667,7.979068333333334,7.777813333333334,227.67843,906.83792,0.0
3915,12471,12471,2019-02-13 07:15:00,-6.75767,77.8864875,1.6411175,11.606652500000001,10.668680000000002,227.556795,906.86219,0.0
3916,12472,12472,2019-02-13 07:20:00,-6.6037799999999995,77.60254,1.5985933333333333,15.234236666666668,13.55954666666667,227.43516,906.88646,0.0
3917,12473,12473,2019-02-13 07:25:00,-6.44989,77.31859250000001,1.5560691666666666,18.861820833333333,16.450413333333337,227.313525,906.9107300000001,0.0
3918,12474,12474,2019-02-13 07:30:00,-6.295999999999999,77.03464500000001,1.5135450000000001,22.489405,19.34128,227.19189,906.935,0.0
3919,12475,12475,2019-02-13 07:35:00,-6.14211,76.7506975,1.4710208333333334,26.11698916666667,22.23214666666667,227.07025499999997,906.95927,0.0
3920,12476,12476,2019-02-13 07:40:00,-5.98822,76.46675,1.4284966666666667,29.744573333333335,25.123013333333336,226.94861999999998,906.98354,0.0
3921,12477,12477,2019-02-13 07:45:00,-5.83433,76.18280250000001,1.3859725,33.3721575,28.013880000000004,226.82698499999998,907.00781,0.0
3922,12478,12478,2019-02-13 07:50:00,-5.68044,75.898855,1.3434483333333334,36.999741666666665,30.90474666666667,226.70534999999998,907.03208,0.0
3923,12479,12479,2019-02-13 07:55:00,-5.52655,75.6149075,1.3009241666666667,40.62732583333334,33.79561333333334,226.58371499999998,907.05635,0.0
3924,12480,12480,2019-02-13 08:00:00,-5.37266,75.33096,1.2584,44.25491,36.68648,226.46208,907.08062,0.0
3925,12481,12481,2019-02-13 08:05:00,-5.14919,74.77496083333334,1.2469124999999999,53.63899916666667,38.93461083333334,226.39301916666665,907.0740583333333,0.0
3926,12482,12482,2019-02-13 08:10:00,-4.92572,74.21896166666667,1.235425,63.023088333333334,41.18274166666667,226.32395833333334,907.0674966666667,0.0
3927,12483,12483,2019-02-13 08:15:00,-4.702249999999999,73.6629625,1.2239375,72.4071775,43.43087250000001,226.2548975,907.060935,0.0
3928,12484,12484,2019-02-13 08:20:00,-4.4787799999999995,73.10696333333334,1.21245,81.79126666666667,45.679003333333334,226.18583666666666,907.0543733333333,0.0
3929,12485,12485,2019-02-13 08:25:00,-4.25531,72.55096416666667,1.2009625,91.17535583333334,47.92713416666667,226.11677583333332,907.0478116666667,0.0
3930,12486,12486,2019-02-13 08:30:00,-4.03184,71.99496500000001,1.1894749999999998,100.55944500000001,50.175265,226.04771499999998,907.04125,0.0
3931,12487,12487,2019-02-13 08:35:00,-3.80837,71.43896583333333,1.1779875,109.94353416666667,52.42339583333334,225.97865416666667,907.0346883333333,0.0
3932,12488,12488,2019-02-13 08:40:00,-3.5849,70.88296666666666,1.1664999999999999,119.32762333333335,54.671526666666665,225.90959333333333,907.0281266666667,0.0
3933,12489,12489,2019-02-13 08:45:00,-3.36143,70.3269675,1.1550125,128.7117125,56.9196575,225.8405325,907.021565,0.0
3934,12490,12490,2019-02-13 08:50:00,-3.13796,69.77096833333333,1.143525,138.0958016666667,59.167788333333334,225.77147166666668,907.0150033333333,0.0
3935,12491,12491,2019-02-13 08:55:00,-2.9144900000000002,69.21496916666666,1.1320375,147.47989083333334,61.41591916666667,225.70241083333335,907.0084416666667,0.0
3936,12492,12492,2019-02-13 09:00:00,-2.69102,68.65897,1.12055,156.86398,63.66405,225.63335,907.00188,0.0
3937,12493,12493,2019-02-13 09:05:00,-2.4500125,67.63873083333333,1.1537374999999999,167.74864666666667,65.25665416666666,225.52667,907.0596400000001,0.0
3938,12494,12494,2019-02-13 09:10:00,-2.209005,66.61849166666667,1.186925,178.63331333333332,66.84925833333334,225.41999,907.1174000000001,0.0
3939,12495,12495,2019-02-13 09:15:00,-1.9679975,65.5982525,1.2201125,189.51798,68.4418625,225.31331,907.17516,0.0
3940,12496,12496,2019-02-13 09:20:00,-1.7269899999999998,64.57801333333333,1.2532999999999999,200.40264666666667,70.03446666666667,225.20663000000002,907.23292,0.0
