,time,man,auto,man_field,auto_field
514,2020-12-14 01:00:00,7.5,0.0,0,0
515,2020-12-14 02:00:00,7.5,0.0,0,0
516,2020-12-14 03:00:00,7.5,0.0,0,0
517,2020-12-14 04:00:00,7.5,0.0,0,0
518,2020-12-14 05:00:00,7.5,0.0,0,0
519,2020-12-14 06:00:00,7.5,0.0,0,0
520,2020-12-14 07:00:00,7.5,0.0,0,0
521,2020-12-14 08:00:00,7.5,0.0,0,0
522,2020-12-14 09:00:00,7.5,0.0,0,0
523,2020-12-14 10:00:00,7.5,0.0,0,0
524,2020-12-14 11:00:00,7.5,0.0,0,0
525,2020-12-14 12:00:00,7.5,0.0,0,0
526,2020-12-14 13:00:00,7.5,0.0,0,0
527,2020-12-14 14:00:00,7.5,0.0,0,0
528,2020-12-14 15:00:00,7.5,0.0,0,0
529,2020-12-14 16:00:00,7.5,0.0,0,0
530,2020-12-14 17:00:00,7.5,0.0,0,0
531,2020-12-14 18:00:00,7.5,0.0,0,0
532,2020-12-14 19:00:00,7.5,0.0,0,0
533,2020-12-14 20:00:00,7.5,0.0,0,0
534,2020-12-14 21:00:00,7.5,0.0,0,0
535,2020-12-14 22:00:00,7.5,0.0,0,0
536,2020-12-14 23:00:00,7.5,0.0,0,0
537,2020-12-15 00:00:00,7.5,0.0,0,0
538,2020-12-15 01:00:00,7.5,0.0,0,0
539,2020-12-15 02:00:00,7.5,0.0,0,0
540,2020-12-15 03:00:00,7.5,0.0,0,0
541,2020-12-15 04:00:00,7.5,0.0,0,0
542,2020-12-15 05:00:00,7.5,0.0,0,0
543,2020-12-15 06:00:00,7.5,0.0,0,0
544,2020-12-15 07:00:00,7.5,0.0,0,0
545,2020-12-15 08:00:00,7.5,0.0,0,0
546,2020-12-15 09:00:00,7.5,0.0,0,0
547,2020-12-15 10:00:00,7.5,0.0,0,0
548,2020-12-15 11:00:00,7.5,0.0,0,0
549,2020-12-15 12:00:00,7.5,0.0,0,0
550,2020-12-15 13:00:00,7.5,0.0,0,0
551,2020-12-15 14:00:00,7.5,0.0,0,0
552,2020-12-15 15:00:00,7.5,0.0,0,0
553,2020-12-15 16:00:00,7.5,0.0,0,0
554,2020-12-15 17:00:00,7.5,0.0,0,0
555,2020-12-15 18:00:00,7.5,0.0,0,0
556,2020-12-15 19:00:00,7.5,0.0,0,0
557,2020-12-15 20:00:00,7.5,0.0,0,0
558,2020-12-15 21:00:00,7.5,0.0,0,0
559,2020-12-15 22:00:00,7.5,0.0,0,0
560,2020-12-15 23:00:00,7.5,0.0,0,0
561,2020-12-16 00:00:00,7.5,0.0,0,0
562,2020-12-16 01:00:00,7.5,0.0,0,0
563,2020-12-16 02:00:00,7.5,0.0,0,0
564,2020-12-16 03:00:00,7.5,0.0,0,0
565,2020-12-16 04:00:00,7.5,0.0,0,0
566,2020-12-16 05:00:00,7.5,0.0,0,0
567,2020-12-16 06:00:00,7.5,0.0,0,0
568,2020-12-16 07:00:00,7.5,0.0,0,0
569,2020-12-16 08:00:00,7.5,0.0,0,0
570,2020-12-16 09:00:00,7.5,0.0,0,0
571,2020-12-16 10:00:00,7.5,0.0,0,0
572,2020-12-16 11:00:00,7.5,0.0,0,0
573,2020-12-16 12:00:00,7.5,0.0,0,0
574,2020-12-16 13:00:00,7.5,0.0,0,0
575,2020-12-16 14:00:00,7.5,0.0,0,0
576,2020-12-16 15:00:00,7.5,0.0,0,0
577,2020-12-16 16:00:00,7.5,0.0,0,0
578,2020-12-16 17:00:00,7.5,0.0,0,0
579,2020-12-16 18:00:00,7.5,0.0,0,0
580,2020-12-16 19:00:00,7.5,0.0,0,0
581,2020-12-16 20:00:00,7.5,0.0,0,0
582,2020-12-16 21:00:00,7.5,0.0,0,0
583,2020-12-16 22:00:00,7.5,0.0,0,0
584,2020-12-16 23:00:00,7.5,0.0,0,0
585,2020-12-17 00:00:00,7.5,0.0,0,0
586,2020-12-17 01:00:00,7.5,0.0,0,0
587,2020-12-17 02:00:00,7.5,0.0,0,0
588,2020-12-17 03:00:00,7.5,0.0,0,0
589,2020-12-17 04:00:00,7.5,0.0,0,0
590,2020-12-17 05:00:00,7.5,0.0,0,0
591,2020-12-17 06:00:00,7.5,0.0,0,0
592,2020-12-17 07:00:00,7.5,0.0,0,0
593,2020-12-17 08:00:00,7.5,0.0,0,0
594,2020-12-17 09:00:00,7.5,0.0,0,0
595,2020-12-17 10:00:00,7.5,0.0,0,0
596,2020-12-17 11:00:00,7.5,0.0,0,0
597,2020-12-17 12:00:00,7.5,0.0,0,0
598,2020-12-17 13:00:00,7.5,0.0,0,0
599,2020-12-17 14:00:00,7.5,0.0,0,0
600,2020-12-17 15:00:00,7.5,0.0,0,0
601,2020-12-17 16:00:00,7.5,0.0,0,0
602,2020-12-17 17:00:00,7.5,0.0,0,0
603,2020-12-17 18:00:00,7.5,0.0,0,0
604,2020-12-17 19:00:00,7.5,0.0,0,0
605,2020-12-17 20:00:00,7.5,0.0,0,0
606,2020-12-17 21:00:00,7.5,0.0,0,0
607,2020-12-17 22:00:00,7.5,0.0,0,0
608,2020-12-17 23:00:00,7.5,0.0,0,0
609,2020-12-18 00:00:00,7.5,0.0,0,0
610,2020-12-18 01:00:00,7.5,0.0,0,0
611,2020-12-18 02:00:00,7.5,0.0,0,0
612,2020-12-18 03:00:00,7.5,0.0,0,0
613,2020-12-18 04:00:00,7.5,0.0,0,0
614,2020-12-18 05:00:00,7.5,0.0,0,0
615,2020-12-18 06:00:00,7.5,0.0,0,0
616,2020-12-18 07:00:00,7.5,0.0,0,0
617,2020-12-18 08:00:00,7.5,0.0,0,0
618,2020-12-18 09:00:00,7.5,0.0,0,0
619,2020-12-18 10:00:00,7.5,0.0,0,0
620,2020-12-18 11:00:00,7.5,0.0,0,0
621,2020-12-18 12:00:00,7.5,0.0,0,0
622,2020-12-18 13:00:00,7.5,0.0,0,0
623,2020-12-18 14:00:00,7.5,0.0,0,0
624,2020-12-18 15:00:00,7.5,0.0,0,0
625,2020-12-18 16:00:00,7.5,0.0,0,0
626,2020-12-18 17:00:00,7.5,0.0,0,0
627,2020-12-18 18:00:00,7.5,0.0,0,0
628,2020-12-18 19:00:00,7.5,0.0,0,0
629,2020-12-18 20:00:00,7.5,0.0,0,0
630,2020-12-18 21:00:00,7.5,0.0,0,0
631,2020-12-18 22:00:00,7.5,0.0,0,0
632,2020-12-18 23:00:00,7.5,0.0,0,0
633,2020-12-19 00:00:00,7.5,0.0,0,0
634,2020-12-19 01:00:00,7.5,0.0,0,0
635,2020-12-19 02:00:00,7.5,0.0,0,0
636,2020-12-19 03:00:00,7.5,0.0,0,0
637,2020-12-19 04:00:00,7.5,0.0,0,0
638,2020-12-19 05:00:00,7.5,0.0,0,0
639,2020-12-19 06:00:00,7.5,0.0,0,0
640,2020-12-19 07:00:00,7.5,0.0,0,0
641,2020-12-19 08:00:00,7.5,0.0,0,0
642,2020-12-19 09:00:00,7.5,0.0,0,0
643,2020-12-19 10:00:00,7.5,0.0,0,0
644,2020-12-19 11:00:00,7.5,0.0,0,0
645,2020-12-19 12:00:00,7.5,0.0,0,0
646,2020-12-19 13:00:00,7.5,0.0,0,0
647,2020-12-19 14:00:00,7.5,0.0,0,0
648,2020-12-19 15:00:00,7.5,0.0,0,0
649,2020-12-19 16:00:00,7.5,0.0,0,0
650,2020-12-19 17:00:00,7.5,0.0,0,0
651,2020-12-19 18:00:00,7.5,0.0,0,0
652,2020-12-19 19:00:00,7.5,0.0,0,0
653,2020-12-19 20:00:00,7.5,0.0,0,0
654,2020-12-19 21:00:00,7.5,0.0,0,0
655,2020-12-19 22:00:00,7.5,0.0,0,0
656,2020-12-19 23:00:00,7.5,0.0,0,0
657,2020-12-20 00:00:00,7.5,0.0,0,0
658,2020-12-20 01:00:00,7.5,0.0,0,0
659,2020-12-20 02:00:00,7.5,0.0,0,0
660,2020-12-20 03:00:00,7.5,0.0,0,0
661,2020-12-20 04:00:00,7.5,0.0,0,0
662,2020-12-20 05:00:00,7.5,0.0,0,0
663,2020-12-20 06:00:00,7.5,0.0,0,0
664,2020-12-20 07:00:00,7.5,0.0,0,0
665,2020-12-20 08:00:00,7.5,0.0,0,0
666,2020-12-20 09:00:00,7.5,0.0,0,0
667,2020-12-20 10:00:00,7.5,0.0,0,0
668,2020-12-20 11:00:00,7.5,0.0,0,0
669,2020-12-20 12:00:00,7.5,0.0,0,0
670,2020-12-20 13:00:00,7.5,0.0,0,0
671,2020-12-20 14:00:00,7.5,0.0,0,0
672,2020-12-20 15:00:00,7.5,0.0,0,0
673,2020-12-20 16:00:00,7.5,0.0,0,0
674,2020-12-20 17:00:00,7.5,0.0,0,0
675,2020-12-20 18:00:00,7.5,0.0,0,0
676,2020-12-20 19:00:00,7.5,0.0,0,0
677,2020-12-20 20:00:00,7.5,0.0,0,0
678,2020-12-20 21:00:00,7.5,0.0,0,0
679,2020-12-20 22:00:00,7.5,0.0,0,0
680,2020-12-20 23:00:00,7.5,0.0,0,0
681,2020-12-21 00:00:00,7.5,0.0,0,0
682,2020-12-21 01:00:00,7.5,0.0,0,0
683,2020-12-21 02:00:00,7.5,0.0,0,0
684,2020-12-21 03:00:00,7.5,0.0,0,0
685,2020-12-21 04:00:00,7.5,0.0,0,0
686,2020-12-21 05:00:00,7.5,0.0,0,0
687,2020-12-21 06:00:00,7.5,0.0,0,0
688,2020-12-21 07:00:00,7.5,0.0,0,0
689,2020-12-21 08:00:00,7.5,0.0,0,0
690,2020-12-21 09:00:00,7.5,0.0,0,0
691,2020-12-21 10:00:00,7.5,0.0,0,0
692,2020-12-21 11:00:00,7.5,0.0,0,0
693,2020-12-21 12:00:00,7.5,0.0,0,0
694,2020-12-21 13:00:00,7.5,0.0,0,0
695,2020-12-21 14:00:00,7.5,0.0,0,0
696,2020-12-21 15:00:00,7.5,0.0,0,0
697,2020-12-21 16:00:00,7.5,0.0,0,0
698,2020-12-21 17:00:00,7.5,0.0,0,0
699,2020-12-21 18:00:00,7.5,0.0,0,0
700,2020-12-21 19:00:00,7.5,0.0,0,0
701,2020-12-21 20:00:00,7.5,0.0,0,0
702,2020-12-21 21:00:00,7.5,0.0,0,0
703,2020-12-21 22:00:00,7.5,0.0,0,0
704,2020-12-21 23:00:00,7.5,0.0,0,0
705,2020-12-22 00:00:00,7.5,0.0,0,0
706,2020-12-22 01:00:00,7.5,0.0,0,0
707,2020-12-22 02:00:00,7.5,0.0,0,0
708,2020-12-22 03:00:00,7.5,0.0,0,0
709,2020-12-22 04:00:00,7.5,0.0,0,0
710,2020-12-22 05:00:00,7.5,0.0,0,0
711,2020-12-22 06:00:00,7.5,0.0,0,0
712,2020-12-22 07:00:00,7.5,0.0,0,0
713,2020-12-22 08:00:00,7.5,0.0,0,0
714,2020-12-22 09:00:00,7.5,0.0,0,0
715,2020-12-22 10:00:00,7.5,0.0,0,0
716,2020-12-22 11:00:00,7.5,0.0,0,0
717,2020-12-22 12:00:00,7.5,0.0,0,0
718,2020-12-22 13:00:00,7.5,0.0,0,0
719,2020-12-22 14:00:00,7.5,0.0,0,0
720,2020-12-22 15:00:00,7.5,0.0,0,0
721,2020-12-22 16:00:00,7.5,0.0,0,0
722,2020-12-22 17:00:00,7.5,0.0,0,0
723,2020-12-22 18:00:00,7.5,0.0,0,0
724,2020-12-22 19:00:00,7.5,0.0,0,0
725,2020-12-22 20:00:00,7.5,0.0,0,0
726,2020-12-22 21:00:00,7.5,0.0,0,0
727,2020-12-22 22:00:00,7.5,0.0,0,0
728,2020-12-22 23:00:00,7.5,0.0,0,0
729,2020-12-23 00:00:00,7.5,0.0,0,0
730,2020-12-23 01:00:00,7.5,0.0,0,0
731,2020-12-23 02:00:00,7.5,0.0,0,0
732,2020-12-23 03:00:00,7.5,0.0,0,0
733,2020-12-23 04:00:00,7.5,0.0,0,0
734,2020-12-23 05:00:00,7.5,0.0,0,0
735,2020-12-23 06:00:00,7.5,0.0,0,0
736,2020-12-23 07:00:00,7.5,0.0,0,0
737,2020-12-23 08:00:00,7.5,0.0,0,0
738,2020-12-23 09:00:00,7.5,0.0,0,0
739,2020-12-23 10:00:00,7.5,0.0,0,0
740,2020-12-23 11:00:00,7.5,0.0,0,0
741,2020-12-23 12:00:00,7.5,0.0,0,0
742,2020-12-23 13:00:00,7.5,0.0,0,0
743,2020-12-23 14:00:00,7.5,0.0,0,0
744,2020-12-23 15:00:00,7.5,0.0,0,0
745,2020-12-23 16:00:00,7.5,0.0,0,0
746,2020-12-23 17:00:00,7.5,0.0,0,0
747,2020-12-23 18:00:00,7.5,0.0,0,0
748,2020-12-23 19:00:00,7.5,0.0,0,0
749,2020-12-23 20:00:00,7.5,0.0,0,0
750,2020-12-23 21:00:00,7.5,0.0,0,0
751,2020-12-23 22:00:00,7.5,0.0,0,0
752,2020-12-23 23:00:00,7.5,0.0,0,0
753,2020-12-24 00:00:00,7.5,0.0,0,0
754,2020-12-24 01:00:00,7.5,0.0,0,0
755,2020-12-24 02:00:00,7.5,0.0,0,0
756,2020-12-24 03:00:00,7.5,0.0,0,0
757,2020-12-24 04:00:00,7.5,0.0,0,0
758,2020-12-24 05:00:00,7.5,0.0,0,0
759,2020-12-24 06:00:00,7.5,0.0,0,0
760,2020-12-24 07:00:00,7.5,0.0,0,0
761,2020-12-24 08:00:00,7.5,0.0,0,0
762,2020-12-24 09:00:00,7.5,0.0,0,0
763,2020-12-24 10:00:00,7.5,0.0,0,0
764,2020-12-24 11:00:00,7.5,0.0,0,0
765,2020-12-24 12:00:00,7.5,0.0,0,0
766,2020-12-24 13:00:00,7.5,0.0,0,0
767,2020-12-24 14:00:00,7.5,0.0,0,0
768,2020-12-24 15:00:00,7.5,0.0,0,0
769,2020-12-24 16:00:00,7.5,0.0,0,0
770,2020-12-24 17:00:00,7.5,0.0,0,0
771,2020-12-24 18:00:00,7.5,0.0,0,0
772,2020-12-24 19:00:00,7.5,0.0,0,0
773,2020-12-24 20:00:00,7.5,0.0,0,0
774,2020-12-24 21:00:00,7.5,0.0,0,0
775,2020-12-24 22:00:00,7.5,0.0,0,0
776,2020-12-24 23:00:00,7.5,0.0,0,0
777,2020-12-25 00:00:00,7.5,0.0,0,0
778,2020-12-25 01:00:00,7.5,0.0,0,0
779,2020-12-25 02:00:00,7.5,0.0,0,0
780,2020-12-25 03:00:00,7.5,0.0,0,0
781,2020-12-25 04:00:00,7.5,0.0,0,0
782,2020-12-25 05:00:00,7.5,0.0,0,0
783,2020-12-25 06:00:00,7.5,0.0,0,0
784,2020-12-25 07:00:00,7.5,0.0,0,0
785,2020-12-25 08:00:00,7.5,0.0,0,0
786,2020-12-25 09:00:00,7.5,0.0,0,0
787,2020-12-25 10:00:00,7.5,0.0,0,0
788,2020-12-25 11:00:00,7.5,0.0,0,0
789,2020-12-25 12:00:00,7.5,0.0,0,0
790,2020-12-25 13:00:00,7.5,0.0,0,0
791,2020-12-25 14:00:00,7.5,0.0,0,0
792,2020-12-25 15:00:00,7.5,0.0,0,0
793,2020-12-25 16:00:00,7.5,0.0,0,0
794,2020-12-25 17:00:00,7.5,0.0,0,0
795,2020-12-25 18:00:00,7.5,0.0,0,0
796,2020-12-25 19:00:00,7.5,0.0,0,0
797,2020-12-25 20:00:00,7.5,0.0,0,0
798,2020-12-25 21:00:00,7.5,0.0,0,0
799,2020-12-25 22:00:00,7.5,0.0,0,0
800,2020-12-25 23:00:00,7.5,0.0,0,0
801,2020-12-26 00:00:00,7.5,0.0,0,0
802,2020-12-26 01:00:00,7.5,0.0,0,0
803,2020-12-26 02:00:00,7.5,0.0,0,0
804,2020-12-26 03:00:00,7.5,0.0,0,0
805,2020-12-26 04:00:00,7.5,0.0,0,0
806,2020-12-26 05:00:00,7.5,0.0,0,0
807,2020-12-26 06:00:00,7.5,0.0,0,0
808,2020-12-26 07:00:00,7.5,0.0,0,0
809,2020-12-26 08:00:00,7.5,0.0,0,0
810,2020-12-26 09:00:00,7.5,0.0,0,0
811,2020-12-26 10:00:00,7.5,0.0,0,0
812,2020-12-26 11:00:00,7.5,0.0,0,0
813,2020-12-26 12:00:00,7.5,0.0,0,0
814,2020-12-26 13:00:00,7.5,0.0,0,0
815,2020-12-26 14:00:00,7.5,0.0,0,0
816,2020-12-26 15:00:00,7.5,0.0,0,0
817,2020-12-26 16:00:00,7.5,0.0,0,0
818,2020-12-26 17:00:00,7.5,0.08486011515248783,0,0
819,2020-12-26 18:00:00,7.5,0.5978073253350625,0,0
820,2020-12-26 19:00:00,7.5,1.1222139440886345,0,0
821,2020-12-26 20:00:00,7.5,1.1006819775670489,0,0
822,2020-12-26 21:00:00,7.5,1.228811728942548,0,0
823,2020-12-26 22:00:00,7.5,1.2644906269559455,0,0
824,2020-12-26 23:00:00,7.5,1.1887655586277603,0,0
825,2020-12-27 00:00:00,7.5,0.9050256629029938,0,0
826,2020-12-27 01:00:00,7.5,1.2625961032621182,0,0
827,2020-12-27 02:00:00,7.5,1.5322815147108346,0,0
828,2020-12-27 03:00:00,7.5,1.3544568821270586,0,0
829,2020-12-27 04:00:00,7.5,0.815749086379041,0,0
830,2020-12-27 05:00:00,7.5,0.8281647619160459,0,0
831,2020-12-27 06:00:00,7.5,0.6216066983605201,0,0
832,2020-12-27 07:00:00,7.5,0.37233138848864783,0,0
833,2020-12-27 08:00:00,7.5,0.0,0,0
834,2020-12-27 09:00:00,7.5,0.0,0,0
835,2020-12-27 10:00:00,7.5,0.0,0,0
836,2020-12-27 11:00:00,7.5,0.0,0,0
837,2020-12-27 12:00:00,7.5,0.0,0,0
838,2020-12-27 13:00:00,7.5,0.0,0,0
839,2020-12-27 14:00:00,7.5,0.0,0,0
840,2020-12-27 15:00:00,7.5,0.0,0,0
841,2020-12-27 16:00:00,7.5,0.0,0,0
842,2020-12-27 17:00:00,7.5,1.7200160931836859,0,0
843,2020-12-27 18:00:00,7.5,1.5045292168944724,0,0
844,2020-12-27 19:00:00,7.5,1.5622825138070113,0,0
845,2020-12-27 20:00:00,7.5,2.509288882698471,0,0
846,2020-12-27 21:00:00,7.5,3.1901242650452577,0,0
847,2020-12-27 22:00:00,7.5,3.4283685655527365,0,0
848,2020-12-27 23:00:00,7.5,3.3088827307446116,0,0
849,2020-12-28 00:00:00,7.5,3.54836068047583,0,0
850,2020-12-28 01:00:00,7.5,2.5992229864369927,0,0
851,2020-12-28 02:00:00,7.5,1.644999368719115,0,0
852,2020-12-28 03:00:00,7.5,1.3269504335420634,0,0
853,2020-12-28 04:00:00,7.5,1.3345587123195584,0,0
854,2020-12-28 05:00:00,7.5,1.3641893323532372,0,0
855,2020-12-28 06:00:00,7.5,1.1705193424839788,0,0
856,2020-12-28 07:00:00,7.5,1.3692812125666676,0,0
857,2020-12-28 08:00:00,7.5,0.28818606957342313,0,0
858,2020-12-28 09:00:00,7.5,0.0,0,0
859,2020-12-28 10:00:00,7.5,0.0,0,0
860,2020-12-28 11:00:00,7.5,0.0,0,0
861,2020-12-28 12:00:00,7.5,0.0,0,0
862,2020-12-28 13:00:00,7.5,0.0,0,0
863,2020-12-28 14:00:00,7.5,0.0,0,0
864,2020-12-28 15:00:00,7.5,0.0,0,0
865,2020-12-28 16:00:00,7.5,0.0,0,0
866,2020-12-28 17:00:00,7.5,0.0,0,0
867,2020-12-28 18:00:00,7.5,0.0,0,0
868,2020-12-28 19:00:00,7.5,0.0,0,0
869,2020-12-28 20:00:00,7.5,0.0,0,0
870,2020-12-28 21:00:00,7.5,0.0,0,0
871,2020-12-28 22:00:00,7.5,0.0,0,0
872,2020-12-28 23:00:00,7.5,0.0,0,0
873,2020-12-29 00:00:00,7.5,0.0,0,0
874,2020-12-29 01:00:00,7.5,0.0,0,0
875,2020-12-29 02:00:00,7.5,0.0,0,0
876,2020-12-29 03:00:00,7.5,0.0,0,0
877,2020-12-29 04:00:00,7.5,0.0,0,0
878,2020-12-29 05:00:00,7.5,0.0,0,0
879,2020-12-29 06:00:00,7.5,0.0,0,0
880,2020-12-29 07:00:00,7.5,0.0,0,0
881,2020-12-29 08:00:00,7.5,0.0,0,0
882,2020-12-29 09:00:00,7.5,0.0,0,0
883,2020-12-29 10:00:00,7.5,0.0,0,0
884,2020-12-29 11:00:00,7.5,0.0,0,0
885,2020-12-29 12:00:00,7.5,0.0,0,0
886,2020-12-29 13:00:00,7.5,0.0,0,0
887,2020-12-29 14:00:00,7.5,0.0,0,0
888,2020-12-29 15:00:00,7.5,0.0,0,0
889,2020-12-29 16:00:00,7.5,0.0,0,0
890,2020-12-29 17:00:00,7.5,0.0,0,0
891,2020-12-29 18:00:00,7.5,0.0,0,0
892,2020-12-29 19:00:00,7.5,0.0,0,0
893,2020-12-29 20:00:00,7.5,0.0,0,0
894,2020-12-29 21:00:00,7.5,0.0,0,0
895,2020-12-29 22:00:00,7.5,0.0,0,0
896,2020-12-29 23:00:00,7.5,0.0,0,0
897,2020-12-30 00:00:00,7.5,0.0,0,0
898,2020-12-30 01:00:00,7.5,0.0,0,0
899,2020-12-30 02:00:00,7.5,0.0,0,0
900,2020-12-30 03:00:00,7.5,0.0,0,0
901,2020-12-30 04:00:00,7.5,0.0,0,0
902,2020-12-30 05:00:00,7.5,0.0,0,0
903,2020-12-30 06:00:00,7.5,0.0,0,0
904,2020-12-30 07:00:00,7.5,0.0,0,0
905,2020-12-30 08:00:00,7.5,0.0,0,0
906,2020-12-30 09:00:00,7.5,0.0,0,0
907,2020-12-30 10:00:00,7.5,0.0,0,0
908,2020-12-30 11:00:00,7.5,0.0,0,0
909,2020-12-30 12:00:00,7.5,0.0,0,0
910,2020-12-30 13:00:00,7.5,0.0,0,0
911,2020-12-30 14:00:00,7.5,0.0,0,0
912,2020-12-30 15:00:00,7.5,0.0,0,0
913,2020-12-30 16:00:00,7.5,0.0,0,0
914,2020-12-30 17:00:00,7.5,0.0,0,0
915,2020-12-30 18:00:00,7.5,0.0,0,0
916,2020-12-30 19:00:00,7.5,0.0,0,0
917,2020-12-30 20:00:00,7.5,0.0,0,0
918,2020-12-30 21:00:00,7.5,0.0,0,0
919,2020-12-30 22:00:00,7.5,0.0,0,0
920,2020-12-30 23:00:00,7.5,0.0,0,0
921,2020-12-31 00:00:00,7.5,0.0,0,0
922,2020-12-31 01:00:00,7.5,0.0,0,0
923,2020-12-31 02:00:00,7.5,0.5382292776222457,0,0
924,2020-12-31 03:00:00,7.5,1.053170629030317,0,0
925,2020-12-31 04:00:00,7.5,3.25476049308937e-05,0,0
926,2020-12-31 05:00:00,7.5,0.0,0,0
927,2020-12-31 06:00:00,7.5,0.0,0,0
928,2020-12-31 07:00:00,7.5,0.0,0,0
929,2020-12-31 08:00:00,7.5,0.0,0,0
930,2020-12-31 09:00:00,7.5,0.0,0,0
931,2020-12-31 10:00:00,7.5,0.0,0,0
932,2020-12-31 11:00:00,7.5,0.0,0,0
933,2020-12-31 12:00:00,7.5,0.0,0,0
934,2020-12-31 13:00:00,7.5,0.0,0,0
935,2020-12-31 14:00:00,7.5,0.0,0,0
936,2020-12-31 15:00:00,7.5,0.0,0,0
937,2020-12-31 16:00:00,7.5,0.0,0,0
938,2020-12-31 17:00:00,7.5,0.6285062223060541,0,0
939,2020-12-31 18:00:00,7.5,0.36586203117686,0,0
940,2020-12-31 19:00:00,7.5,0.3184293093414088,0,0
941,2020-12-31 20:00:00,7.5,0.6850135817368607,0,0
942,2020-12-31 21:00:00,7.5,0.6835335793812232,0,0
943,2020-12-31 22:00:00,7.5,1.081561909835482,0,0
944,2020-12-31 23:00:00,7.5,0.953287466953848,0,0
945,2021-01-01 00:00:00,7.5,0.3181501606915049,0,0
946,2021-01-01 01:00:00,7.5,0.4546199420686638,0,0
947,2021-01-01 02:00:00,7.5,0.11422773024324018,0,0
948,2021-01-01 03:00:00,7.5,0.14101052623640975,0,0
949,2021-01-01 04:00:00,7.5,0.0,0,0
950,2021-01-01 05:00:00,7.5,0.0,0,0
951,2021-01-01 06:00:00,7.5,0.0,0,0
952,2021-01-01 07:00:00,7.5,0.0,0,0
953,2021-01-01 08:00:00,7.5,0.0,0,0
954,2021-01-01 09:00:00,7.5,0.0,0,0
955,2021-01-01 10:00:00,7.5,0.0,0,0
956,2021-01-01 11:00:00,7.5,0.0,0,0
957,2021-01-01 12:00:00,7.5,0.0,0,0
958,2021-01-01 13:00:00,7.5,0.0,0,0
959,2021-01-01 14:00:00,7.5,0.0,0,0
960,2021-01-01 15:00:00,7.5,0.0,0,0
961,2021-01-01 16:00:00,7.5,0.0,0,0
962,2021-01-01 17:00:00,7.5,0.0,0,0
963,2021-01-01 18:00:00,7.5,0.0,0,0
964,2021-01-01 19:00:00,7.5,0.0,0,0
965,2021-01-01 20:00:00,7.5,0.0,0,0
966,2021-01-01 21:00:00,7.5,0.0,0,0
967,2021-01-01 22:00:00,7.5,0.0,0,0
968,2021-01-01 23:00:00,7.5,0.0,0,0
969,2021-01-02 00:00:00,7.5,0.0,0,0
970,2021-01-02 01:00:00,7.5,0.0,0,0
971,2021-01-02 02:00:00,7.5,0.0,0,0
972,2021-01-02 03:00:00,7.5,0.0,0,0
973,2021-01-02 04:00:00,7.5,0.0,0,0
974,2021-01-02 05:00:00,7.5,0.0,0,0
975,2021-01-02 06:00:00,7.5,0.0,0,0
976,2021-01-02 07:00:00,7.5,0.0,0,0
977,2021-01-02 08:00:00,7.5,0.0,0,0
978,2021-01-02 09:00:00,7.5,0.0,0,0
979,2021-01-02 10:00:00,7.5,0.0,0,0
980,2021-01-02 11:00:00,7.5,0.0,0,0
981,2021-01-02 12:00:00,7.5,0.0,0,0
982,2021-01-02 13:00:00,7.5,0.0,0,0
983,2021-01-02 14:00:00,7.5,0.0,0,0
984,2021-01-02 15:00:00,7.5,0.0,0,0
985,2021-01-02 16:00:00,7.5,0.0,0,0
986,2021-01-02 17:00:00,7.5,0.0,0,0
987,2021-01-02 18:00:00,7.5,0.0,0,0
988,2021-01-02 19:00:00,7.5,0.0,0,0
989,2021-01-02 20:00:00,7.5,0.0,0,0
990,2021-01-02 21:00:00,7.5,0.0,0,0
991,2021-01-02 22:00:00,7.5,0.0,0,0
992,2021-01-02 23:00:00,7.5,0.0,0,0
993,2021-01-03 00:00:00,7.5,0.0,0,0
994,2021-01-03 01:00:00,7.5,0.0,0,0
995,2021-01-03 02:00:00,7.5,0.0,0,0
996,2021-01-03 03:00:00,7.5,0.0,0,0
997,2021-01-03 04:00:00,7.5,0.0,0,0
998,2021-01-03 05:00:00,7.5,0.0,0,0
999,2021-01-03 06:00:00,7.5,0.0,0,0
1000,2021-01-03 07:00:00,7.5,0.0,0,0
1001,2021-01-03 08:00:00,7.5,0.0,0,0
1002,2021-01-03 09:00:00,7.5,0.0,0,0
1003,2021-01-03 10:00:00,7.5,0.0,0,0
1004,2021-01-03 11:00:00,7.5,0.0,0,0
1005,2021-01-03 12:00:00,7.5,0.0,0,0
1006,2021-01-03 13:00:00,7.5,0.0,0,0
1007,2021-01-03 14:00:00,7.5,0.0,0,0
1008,2021-01-03 15:00:00,7.5,0.0,0,0
1009,2021-01-03 16:00:00,7.5,0.0,0,0
1010,2021-01-03 17:00:00,7.5,0.0,0,0
1011,2021-01-03 18:00:00,7.5,0.0,0,0
1012,2021-01-03 19:00:00,7.5,0.0,0,0
1013,2021-01-03 20:00:00,7.5,0.0,0,0
1014,2021-01-03 21:00:00,7.5,0.0,0,0
1015,2021-01-03 22:00:00,7.5,0.0,0,0
1016,2021-01-03 23:00:00,7.5,0.0,0,0
1017,2021-01-04 00:00:00,7.5,0.0,0,0
1018,2021-01-04 01:00:00,7.5,0.0,0,0
1019,2021-01-04 02:00:00,7.5,0.0,0,0
1020,2021-01-04 03:00:00,7.5,0.0,0,0
1021,2021-01-04 04:00:00,7.5,0.0,0,0
