,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,missing_type,LW_in,SW_global,alb,Discharge
0,2020-11-22 15:00:00,0.101,2.517,87.467,1.083,63.099,65.906,0.0,6.4,805.094,pressSW_directSW_diffuseLW_in,230.579,129.005,0.25,7.5
1,2020-11-22 16:00:00,0.0,2.083,88.483,1.083,5.239,14.596,0.0,6.267,805.101,pressSW_directSW_diffuseLW_in,233.677,19.835,0.25,7.5
2,2020-11-22 17:00:00,0.0,1.733,89.617,1.717,0.0,0.0,0.0,6.2,805.3,pressSW_directSW_diffuseLW_in,237.41,0.0,0.25,7.5
3,2020-11-22 18:00:00,0.0,1.717,90.083,2.0,0.0,0.0,0.0,6.2,805.414,pressSW_directSW_diffuseLW_in,245.0,0.0,0.25,7.5
4,2020-11-22 19:00:00,0.0,1.45,89.3,1.1,0.0,0.0,0.0,6.067,805.399,pressSW_directSW_diffuseLW_in,236.233,0.0,0.25,7.5
5,2020-11-22 20:00:00,0.0,1.15,90.567,1.467,0.0,0.0,0.0,6.017,805.474,pressSW_directSW_diffuseLW_in,243.682,0.0,0.25,7.5
6,2020-11-22 21:00:00,0.0,1.45,90.917,1.45,0.0,0.0,0.0,6.167,805.517,pressSW_directSW_diffuseLW_in,242.952,0.0,0.25,7.5
7,2020-11-22 22:00:00,0.0,2.05,88.6,1.017,0.0,0.0,0.0,6.267,805.198,pressSW_directSW_diffuseLW_in,233.736,0.0,0.25,7.5
8,2020-11-22 23:00:00,0.0,1.883,86.583,0.85,0.0,0.0,0.0,6.05,805.072,pressSW_directSW_diffuseLW_in,229.935,0.0,0.25,7.5
9,2020-11-23 00:00:00,0.0,0.9,88.7,0.583,0.0,0.0,0.0,5.767,805.126,pressSW_directSW_diffuseLW_in,231.513,0.0,0.25,7.5
10,2020-11-23 01:00:00,0.0,0.067,91.267,1.167,0.0,0.0,0.0,5.6,804.777,pressSW_directSW_diffuseLW_in,229.877,0.0,0.25,7.5
11,2020-11-23 02:00:00,0.0,-0.25,92.6,1.0,0.0,0.0,0.0,5.583,805.022,pressSW_directSW_diffuseLW_in,227.068,0.0,0.25,7.5
12,2020-11-23 03:00:00,0.0,-0.183,93.033,1.617,0.0,0.0,0.0,5.617,804.644,pressSW_directSW_diffuseLW_in,225.261,0.0,0.25,7.5
13,2020-11-23 04:00:00,0.0,0.183,93.0,1.517,0.0,0.0,0.0,5.767,804.584,pressSW_directSW_diffuseLW_in,224.263,0.0,0.25,7.5
14,2020-11-23 05:00:00,0.0,0.5,92.183,1.35,0.0,0.0,0.0,5.8,804.533,pressSW_directSW_diffuseLW_in,224.314,0.0,0.25,7.5
15,2020-11-23 06:00:00,0.0,0.133,90.933,0.667,0.0,0.0,0.0,5.617,804.679,pressSW_directSW_diffuseLW_in,220.106,0.0,0.25,7.5
16,2020-11-23 07:00:00,0.035,-0.367,91.7,1.167,0.478,1.468,0.0,5.45,805.061,pressSW_directSW_diffuseLW_in,217.379,1.946,0.25,7.5
17,2020-11-23 08:00:00,0.174,0.117,93.083,1.167,44.816,33.452,0.0,5.75,805.085,pressSW_directSW_diffuseLW_in,219.285,78.268,0.25,7.5
18,2020-11-23 09:00:00,0.287,1.467,92.367,0.933,144.734,63.352,0.0,6.25,805.278,pressSW_directSW_diffuseLW_in,221.099,208.086,0.25,7.5
19,2020-11-23 10:00:00,0.364,2.967,85.583,0.583,231.728,82.936,0.0,6.467,805.135,pressSW_directSW_diffuseLW_in,222.923,314.664,0.25,7.5
20,2020-11-23 11:00:00,0.398,3.783,80.433,0.25,278.844,96.242,0.0,6.45,804.989,pressSW_directSW_diffuseLW_in,223.788,375.086,0.25,7.5
21,2020-11-23 12:00:00,0.385,4.15,80.117,0.0,304.77,85.846,0.0,6.617,804.837,pressSW_directSW_diffuseLW_in,226.011,390.616,0.25,7.5
22,2020-11-23 13:00:00,0.326,3.967,79.583,0.167,263.342,83.647,0.0,6.467,804.533,pressSW_directSW_diffuseLW_in,223.848,346.989,0.25,7.5
23,2020-11-23 14:00:00,0.228,3.3,84.217,1.417,184.884,71.991,0.0,6.517,804.506,pressSW_directSW_diffuseLW_in,223.249,256.875,0.25,7.5
24,2020-11-23 15:00:00,0.099,2.717,84.483,1.183,87.946,47.681,0.0,6.267,804.252,pressSW_directSW_diffuseLW_in,220.542,135.627,0.25,7.5
25,2020-11-23 16:00:00,0.0,1.717,85.2,1.533,10.148,10.54,0.0,5.9,804.37,pressSW_directSW_diffuseLW_in,220.963,20.688,0.25,7.5
26,2020-11-23 17:00:00,0.0,1.133,85.3,1.7,0.0,0.0,0.0,5.65,804.41,pressSW_directSW_diffuseLW_in,217.192,0.0,0.25,7.5
27,2020-11-23 18:00:00,0.0,0.9,86.483,1.8,0.0,0.0,0.0,5.617,804.583,pressSW_directSW_diffuseLW_in,216.734,0.0,0.25,7.5
28,2020-11-23 19:00:00,0.0,0.867,86.233,2.0,0.0,0.0,0.0,5.6,804.511,pressSW_directSW_diffuseLW_in,225.249,0.0,0.25,7.5
29,2020-11-23 20:00:00,0.0,0.767,86.233,1.8,0.0,0.0,0.0,5.567,804.513,pressSW_directSW_diffuseLW_in,228.499,0.0,0.25,7.5
30,2020-11-23 21:00:00,0.0,0.7,85.6,1.9,0.0,0.0,0.0,5.5,804.501,pressSW_directSW_diffuseLW_in,223.683,0.0,0.25,7.5
31,2020-11-23 22:00:00,0.0,0.467,86.1,1.517,0.0,0.0,0.0,5.433,804.277,pressSW_directSW_diffuseLW_in,240.543,0.0,0.25,7.5
32,2020-11-23 23:00:00,0.0,0.2,87.35,2.0,0.0,0.0,0.0,5.4,804.182,pressSW_directSW_diffuseLW_in,218.154,0.0,0.25,7.5
33,2020-11-24 00:00:00,0.0,0.133,87.35,1.9,0.0,0.0,0.0,5.4,804.112,pressSW_directSW_diffuseLW_in,216.509,0.0,0.25,7.5
34,2020-11-24 01:00:00,0.0,0.0,88.2,1.8,0.0,0.0,0.0,5.4,803.81,pressSW_directSW_diffuseLW_in,216.472,0.0,0.25,7.5
35,2020-11-24 02:00:00,0.0,0.183,86.617,1.817,0.0,0.0,0.0,5.367,803.668,pressSW_directSW_diffuseLW_in,214.461,0.0,0.25,7.5
36,2020-11-24 03:00:00,0.0,0.183,85.0,1.5,0.0,0.0,0.0,5.25,803.136,pressSW_directSW_diffuseLW_in,212.38,0.0,0.25,7.5
37,2020-11-24 04:00:00,0.0,-0.183,86.567,1.517,0.0,0.0,0.0,5.2,803.139,pressSW_directSW_diffuseLW_in,212.33,0.0,0.25,7.5
38,2020-11-24 05:00:00,0.0,-0.733,87.25,0.75,0.0,0.0,0.0,5.05,803.115,pressSW_directSW_diffuseLW_in,211.023,0.0,0.25,7.5
39,2020-11-24 06:00:00,0.0,-1.45,88.933,0.583,0.0,0.0,0.0,4.9,802.979,pressSW_directSW_diffuseLW_in,209.532,0.0,0.25,7.5
40,2020-11-24 07:00:00,0.031,-1.533,90.8,1.167,0.377,1.211,0.0,4.967,803.168,pressSW_directSW_diffuseLW_in,206.079,1.588,0.25,7.5
41,2020-11-24 08:00:00,0.171,-0.917,90.983,1.25,47.592,30.259,0.0,5.2,803.4,pressSW_directSW_diffuseLW_in,207.118,77.851,0.25,7.5
42,2020-11-24 09:00:00,0.283,0.85,87.667,1.083,153.869,55.999,0.0,5.7,803.341,pressSW_directSW_diffuseLW_in,205.193,209.868,0.25,7.5
43,2020-11-24 10:00:00,0.36,2.85,76.0,0.25,248.632,70.153,0.0,5.717,803.284,pressSW_directSW_diffuseLW_in,207.598,318.785,0.25,7.5
44,2020-11-24 11:00:00,0.394,2.767,74.917,0.25,307.321,78.072,0.0,5.583,802.552,pressSW_directSW_diffuseLW_in,210.983,385.393,0.25,7.5
45,2020-11-24 12:00:00,0.381,1.75,78.983,0.083,316.678,79.283,0.0,5.45,802.285,pressSW_directSW_diffuseLW_in,213.316,395.961,0.25,7.5
46,2020-11-24 13:00:00,0.323,1.083,83.7,0.75,279.974,75.676,0.0,5.55,801.788,pressSW_directSW_diffuseLW_in,214.037,355.65,0.25,7.5
47,2020-11-24 14:00:00,0.225,1.367,84.417,1.467,198.721,65.788,0.0,5.717,801.638,pressSW_directSW_diffuseLW_in,214.215,264.509,0.25,7.5
48,2020-11-24 15:00:00,0.097,1.683,82.6,2.1,91.931,46.078,0.0,5.7,801.304,pressSW_directSW_diffuseLW_in,212.83,138.009,0.25,7.5
49,2020-11-24 16:00:00,0.0,1.883,80.367,1.55,10.382,10.314,0.0,5.617,801.233,pressSW_directSW_diffuseLW_in,210.986,20.696,0.25,7.5
50,2020-11-24 17:00:00,0.0,1.533,79.533,0.583,0.0,0.0,0.0,5.433,801.395,pressSW_directSW_diffuseLW_in,209.782,0.0,0.25,7.5
51,2020-11-24 18:00:00,0.0,0.317,84.6,0.917,0.0,0.0,0.0,5.3,801.41,pressSW_directSW_diffuseLW_in,208.897,0.0,0.25,7.5
52,2020-11-24 19:00:00,0.0,-0.5,87.483,0.417,0.0,0.0,0.0,5.167,801.471,pressSW_directSW_diffuseLW_in,208.635,0.0,0.25,7.5
53,2020-11-24 20:00:00,0.0,-0.7,88.683,1.0,0.0,0.0,0.0,5.167,801.392,pressSW_directSW_diffuseLW_in,208.177,0.0,0.25,7.5
54,2020-11-24 21:00:00,0.0,-0.483,88.1,0.833,0.0,0.0,0.0,5.2,801.235,pressSW_directSW_diffuseLW_in,208.248,0.0,0.25,7.5
55,2020-11-24 22:00:00,0.0,-0.35,87.717,1.6,0.0,0.0,0.0,5.217,801.015,pressSW_directSW_diffuseLW_in,208.409,0.0,0.25,7.5
56,2020-11-24 23:00:00,0.0,-0.017,86.033,1.8,0.0,0.0,0.0,5.233,800.829,pressSW_directSW_diffuseLW_in,207.658,0.0,0.25,7.5
57,2020-11-25 00:00:00,0.0,0.367,83.9,1.517,0.0,0.0,0.0,5.25,800.406,pressSW_directSW_diffuseLW_in,209.671,0.0,0.25,7.5
58,2020-11-25 01:00:00,0.0,0.2,84.4,1.333,0.0,0.0,0.0,5.217,799.929,pressSW_directSW_diffuseLW_in,210.174,0.0,0.25,7.5
59,2020-11-25 02:00:00,0.0,-0.1,85.1,1.517,0.0,0.0,0.0,5.2,800.052,pressSW_directSW_diffuseLW_in,209.302,0.0,0.25,7.5
60,2020-11-25 03:00:00,0.0,-0.15,85.4,1.533,0.0,0.0,0.0,5.167,799.608,pressSW_directSW_diffuseLW_in,211.548,0.0,0.25,7.5
61,2020-11-25 04:00:00,0.0,-0.3,86.317,1.817,0.0,0.0,0.0,5.167,799.612,pressSW_directSW_diffuseLW_in,212.774,0.0,0.25,7.5
62,2020-11-25 05:00:00,0.0,-0.033,85.2,1.7,0.0,0.0,0.0,5.2,799.492,pressSW_directSW_diffuseLW_in,211.515,0.0,0.25,7.5
63,2020-11-25 06:00:00,0.0,-0.117,84.783,1.417,0.0,0.0,0.0,5.117,799.527,pressSW_directSW_diffuseLW_in,212.655,0.0,0.25,7.5
64,2020-11-25 07:00:00,0.028,-0.3,85.1,1.0,0.229,0.961,0.0,5.1,799.75,pressSW_directSW_diffuseLW_in,214.355,1.19,0.25,7.5
65,2020-11-25 08:00:00,0.167,-0.35,85.7,0.5,41.953,29.882,0.0,5.1,800.169,pressSW_directSW_diffuseLW_in,213.743,71.835,0.25,7.5
66,2020-11-25 09:00:00,0.28,0.8,84.417,0.833,138.381,60.42,0.0,5.45,800.134,pressSW_directSW_diffuseLW_in,215.764,198.801,0.25,7.5
67,2020-11-25 10:00:00,0.357,2.55,75.55,0.917,234.642,75.336,0.0,5.533,800.059,pressSW_directSW_diffuseLW_in,217.085,309.978,0.25,7.5
68,2020-11-25 11:00:00,0.391,2.733,73.6,0.667,297.887,77.321,0.0,5.467,799.808,pressSW_directSW_diffuseLW_in,216.663,375.208,0.25,7.5
69,2020-11-25 12:00:00,0.378,2.317,75.483,0.333,304.831,81.169,0.0,5.45,799.568,pressSW_directSW_diffuseLW_in,219.983,386.0,0.25,7.5
70,2020-11-25 13:00:00,0.32,1.067,81.733,0.417,266.723,79.077,0.0,5.4,799.39,pressSW_directSW_diffuseLW_in,221.459,345.8,0.25,7.5
71,2020-11-25 14:00:00,0.223,0.483,84.833,0.417,177.052,74.36,0.0,5.383,799.416,pressSW_directSW_diffuseLW_in,223.387,251.412,0.25,7.5
72,2020-11-25 15:00:00,0.095,0.3,86.5,0.75,76.562,50.616,0.0,5.4,799.372,pressSW_directSW_diffuseLW_in,221.827,127.178,0.25,7.5
73,2020-11-25 16:00:00,0.0,0.033,86.35,0.917,7.863,10.817,0.0,5.283,799.492,pressSW_directSW_diffuseLW_in,220.842,18.68,0.25,7.5
74,2020-11-25 17:00:00,0.0,-0.3,86.883,1.083,0.0,0.0,0.0,5.2,799.736,pressSW_directSW_diffuseLW_in,224.37,0.0,0.25,7.5
75,2020-11-25 18:00:00,0.0,-0.267,86.9,1.267,0.0,0.0,0.0,5.217,800.084,pressSW_directSW_diffuseLW_in,224.04,0.0,0.25,7.5
76,2020-11-25 19:00:00,0.0,0.25,84.8,1.45,0.0,0.0,0.0,5.267,800.241,pressSW_directSW_diffuseLW_in,222.18,0.0,0.25,7.5
77,2020-11-25 20:00:00,0.0,0.367,83.7,1.167,0.0,0.0,0.0,5.217,800.458,pressSW_directSW_diffuseLW_in,219.932,0.0,0.25,7.5
78,2020-11-25 21:00:00,0.0,-0.1,84.667,0.917,0.0,0.0,0.0,5.15,800.434,pressSW_directSW_diffuseLW_in,215.456,0.0,0.25,7.5
79,2020-11-25 22:00:00,0.0,-0.7,86.183,0.583,0.0,0.0,0.0,5.0,800.194,pressSW_directSW_diffuseLW_in,215.638,0.0,0.25,7.5
80,2020-11-25 23:00:00,0.0,-1.083,88.967,1.083,0.0,0.0,0.0,5.0,800.586,pressSW_directSW_diffuseLW_in,214.536,0.0,0.25,7.5
81,2020-11-26 00:00:00,0.0,-0.983,89.75,1.617,0.0,0.0,0.0,5.083,800.442,pressSW_directSW_diffuseLW_in,216.069,0.0,0.25,7.5
82,2020-11-26 01:00:00,0.0,-0.617,88.9,1.617,0.0,0.0,0.0,5.183,800.528,pressSW_directSW_diffuseLW_in,215.012,0.0,0.25,7.5
83,2020-11-26 02:00:00,0.0,-0.283,87.85,2.0,0.0,0.0,0.0,5.25,800.591,pressSW_directSW_diffuseLW_in,216.438,0.0,0.25,7.5
84,2020-11-26 03:00:00,0.0,-0.033,86.033,2.1,0.0,0.0,0.0,5.233,800.683,pressSW_directSW_diffuseLW_in,215.46,0.0,0.25,7.5
85,2020-11-26 04:00:00,0.0,0.067,84.25,1.8,0.0,0.0,0.0,5.183,800.574,pressSW_directSW_diffuseLW_in,214.719,0.0,0.25,7.5
86,2020-11-26 05:00:00,0.0,-0.05,84.033,2.1,0.0,0.0,0.0,5.1,800.634,pressSW_directSW_diffuseLW_in,211.313,0.0,0.25,7.5
87,2020-11-26 06:00:00,0.0,-0.067,84.267,2.1,0.0,0.0,0.0,5.1,800.622,pressSW_directSW_diffuseLW_in,210.423,0.0,0.25,7.5
88,2020-11-26 07:00:00,0.024,0.117,83.1,2.1,0.174,0.757,0.0,5.133,800.716,pressSW_directSW_diffuseLW_in,201.846,0.931,0.25,7.5
89,2020-11-26 08:00:00,0.164,0.367,82.783,1.8,43.697,28.553,0.0,5.2,801.043,pressSW_directSW_diffuseLW_in,203.289,72.25,0.25,7.5
90,2020-11-26 09:00:00,0.276,1.167,84.067,1.55,148.408,54.357,0.0,5.583,801.069,pressSW_directSW_diffuseLW_in,204.283,202.765,0.25,7.5
91,2020-11-26 10:00:00,0.353,2.533,77.867,0.0,244.893,68.435,0.0,5.717,800.981,pressSW_directSW_diffuseLW_in,206.902,313.328,0.25,7.5
92,2020-11-26 11:00:00,0.388,2.4,77.717,0.083,304.183,73.536,0.0,5.617,800.688,pressSW_directSW_diffuseLW_in,209.959,377.719,0.25,7.5
93,2020-11-26 12:00:00,0.375,2.25,77.8,0.0,311.696,77.491,0.0,5.6,800.384,pressSW_directSW_diffuseLW_in,212.745,389.187,0.25,7.5
94,2020-11-26 13:00:00,0.317,2.0,79.783,1.1,272.0,74.551,0.0,5.633,799.866,pressSW_directSW_diffuseLW_in,214.063,346.551,0.25,7.5
95,2020-11-26 14:00:00,0.22,1.867,82.017,1.267,191.645,64.995,0.0,5.75,799.587,pressSW_directSW_diffuseLW_in,213.815,256.64,0.25,7.5
96,2020-11-26 15:00:00,0.093,1.317,83.0,1.717,86.919,45.031,0.0,5.6,799.662,pressSW_directSW_diffuseLW_in,211.903,131.95,0.25,7.5
97,2020-11-26 16:00:00,0.0,1.167,82.25,1.7,9.181,9.541,0.0,5.467,799.782,pressSW_directSW_diffuseLW_in,210.092,18.722,0.25,7.5
98,2020-11-26 17:00:00,0.0,0.867,82.9,2.1,0.0,0.0,0.0,5.4,799.699,pressSW_directSW_diffuseLW_in,209.468,0.0,0.25,7.5
99,2020-11-26 18:00:00,0.0,0.75,82.7,2.0,0.0,0.0,0.0,5.367,799.914,pressSW_directSW_diffuseLW_in,209.456,0.0,0.25,7.5
100,2020-11-26 19:00:00,0.0,0.8,81.5,1.9,0.0,0.0,0.0,5.25,799.974,pressSW_directSW_diffuseLW_in,206.05,0.0,0.25,7.5
101,2020-11-26 20:00:00,0.0,0.733,81.8,1.9,0.0,0.0,0.0,5.25,799.892,pressSW_directSW_diffuseLW_in,204.74,0.0,0.25,7.5
102,2020-11-26 21:00:00,0.0,0.7,81.1,2.0,0.0,0.0,0.0,5.2,800.031,pressSW_directSW_diffuseLW_in,204.026,0.0,0.25,7.5
103,2020-11-26 22:00:00,0.0,0.5,81.45,1.9,0.0,0.0,0.0,5.183,799.709,pressSW_directSW_diffuseLW_in,202.343,0.0,0.25,7.5
104,2020-11-26 23:00:00,0.0,0.717,80.7,2.1,0.0,0.0,0.0,5.2,799.678,pressSW_directSW_diffuseLW_in,204.794,0.0,0.25,7.5
105,2020-11-27 00:00:00,0.0,0.733,80.0,1.9,0.0,0.0,0.0,5.183,799.491,pressSW_directSW_diffuseLW_in,201.671,0.0,0.25,7.5
106,2020-11-27 01:00:00,0.0,0.65,79.7,2.1,0.0,0.0,0.0,5.083,799.223,pressSW_directSW_diffuseLW_in,204.51,0.0,0.25,7.5
107,2020-11-27 02:00:00,0.0,0.567,78.983,1.717,0.0,0.0,0.0,5.0,799.146,pressSW_directSW_diffuseLW_in,202.163,0.0,0.25,7.5
108,2020-11-27 03:00:00,0.0,0.333,79.8,1.7,0.0,0.0,0.0,5.0,798.891,pressSW_directSW_diffuseLW_in,203.519,0.0,0.25,7.5
109,2020-11-27 04:00:00,0.0,0.117,80.1,1.7,0.0,0.0,0.0,4.933,798.769,pressSW_directSW_diffuseLW_in,202.479,0.0,0.25,7.5
110,2020-11-27 05:00:00,0.0,0.083,79.5,1.517,0.0,0.0,0.0,4.9,798.559,pressSW_directSW_diffuseLW_in,205.097,0.0,0.25,7.5
111,2020-11-27 06:00:00,0.0,-0.05,80.0,1.167,0.0,0.0,0.0,4.867,798.524,pressSW_directSW_diffuseLW_in,207.896,0.0,0.25,7.5
112,2020-11-27 07:00:00,0.021,-0.083,80.9,1.817,0.105,0.564,0.0,4.917,798.646,pressSW_directSW_diffuseLW_in,207.353,0.669,0.25,7.5
113,2020-11-27 08:00:00,0.16,0.4,79.25,1.817,36.511,29.136,0.0,4.967,798.856,pressSW_directSW_diffuseLW_in,211.249,65.647,0.25,7.5
114,2020-11-27 09:00:00,0.273,1.45,77.483,1.367,124.396,63.96,0.0,5.25,798.799,pressSW_directSW_diffuseLW_in,215.963,188.356,0.25,7.5
115,2020-11-27 10:00:00,0.35,2.7,71.15,0.333,218.89,80.272,0.0,5.267,798.614,pressSW_directSW_diffuseLW_in,214.277,299.162,0.25,7.5
116,2020-11-27 11:00:00,0.384,2.683,69.917,0.083,293.478,76.178,0.0,5.183,798.101,pressSW_directSW_diffuseLW_in,211.892,369.656,0.25,7.5
117,2020-11-27 12:00:00,0.372,2.1,74.133,0.0,306.16,78.266,0.0,5.267,797.807,pressSW_directSW_diffuseLW_in,212.596,384.426,0.25,7.5
118,2020-11-27 13:00:00,0.315,1.417,77.95,0.333,268.346,75.315,0.0,5.283,797.419,pressSW_directSW_diffuseLW_in,212.79,343.661,0.25,7.5
119,2020-11-27 14:00:00,0.218,0.867,81.4,1.25,189.717,64.146,0.0,5.283,797.246,pressSW_directSW_diffuseLW_in,212.904,253.863,0.25,7.5
120,2020-11-27 15:00:00,0.091,0.883,81.4,1.8,84.294,44.528,0.0,5.3,797.289,pressSW_directSW_diffuseLW_in,212.005,128.822,0.25,7.5
121,2020-11-27 16:00:00,0.0,0.733,80.9,1.717,8.343,9.293,0.0,5.2,797.302,pressSW_directSW_diffuseLW_in,211.722,17.636,0.25,7.5
122,2020-11-27 17:00:00,0.0,0.25,82.117,1.25,0.0,0.0,0.0,5.117,797.433,pressSW_directSW_diffuseLW_in,212.052,0.0,0.25,7.5
123,2020-11-27 18:00:00,0.0,-0.383,84.3,1.25,0.0,0.0,0.0,5.0,797.741,pressSW_directSW_diffuseLW_in,212.458,0.0,0.25,7.5
124,2020-11-27 19:00:00,0.0,-0.533,85.0,1.35,0.0,0.0,0.0,5.0,797.754,pressSW_directSW_diffuseLW_in,215.223,0.0,0.25,7.5
125,2020-11-27 20:00:00,0.0,-0.517,84.5,1.083,0.0,0.0,0.0,4.983,797.677,pressSW_directSW_diffuseLW_in,215.505,0.0,0.25,7.5
126,2020-11-27 21:00:00,0.0,0.2,81.8,1.0,0.0,0.0,0.0,5.083,797.782,pressSW_directSW_diffuseLW_in,215.921,0.0,0.25,7.5
127,2020-11-27 22:00:00,0.0,0.483,79.55,0.75,0.0,0.0,0.0,5.033,797.471,pressSW_directSW_diffuseLW_in,221.307,0.0,0.25,7.5
128,2020-11-27 23:00:00,0.0,0.2,80.217,1.0,0.0,0.0,0.0,4.967,797.246,pressSW_directSW_diffuseLW_in,223.075,0.0,0.25,7.5
129,2020-11-28 00:00:00,0.0,-0.183,81.0,0.583,0.0,0.0,0.0,4.883,796.817,pressSW_directSW_diffuseLW_in,223.354,0.0,0.25,7.5
130,2020-11-28 01:00:00,0.0,-0.5,82.2,0.75,0.0,0.0,0.0,4.85,796.706,pressSW_directSW_diffuseLW_in,225.065,0.0,0.25,7.5
131,2020-11-28 02:00:00,0.0,-0.767,83.517,1.167,0.0,0.0,0.0,4.817,796.639,pressSW_directSW_diffuseLW_in,229.645,0.0,0.25,7.5
132,2020-11-28 03:00:00,0.0,-1.033,84.783,1.617,0.0,0.0,0.0,4.8,796.651,pressSW_directSW_diffuseLW_in,217.532,0.0,0.25,7.5
133,2020-11-28 04:00:00,0.0,-0.867,83.917,1.45,0.0,0.0,0.0,4.817,796.202,pressSW_directSW_diffuseLW_in,221.005,0.0,0.25,7.5
134,2020-11-28 05:00:00,0.0,-1.367,84.917,0.75,0.0,0.0,0.0,4.7,796.009,pressSW_directSW_diffuseLW_in,217.859,0.0,0.25,7.5
135,2020-11-28 06:00:00,0.0,-1.7,87.033,1.167,0.0,0.0,0.0,4.683,795.959,pressSW_directSW_diffuseLW_in,210.893,0.0,0.25,7.5
136,2020-11-28 07:00:00,0.018,-1.533,87.4,1.267,0.053,0.373,0.0,4.783,796.158,pressSW_directSW_diffuseLW_in,217.902,0.426,0.25,7.5
137,2020-11-28 08:00:00,0.157,-0.85,85.633,1.717,30.145,28.3,0.0,4.933,796.193,pressSW_directSW_diffuseLW_in,228.724,58.445,0.25,7.5
138,2020-11-28 09:00:00,0.269,0.6,82.533,1.8,68.003,84.633,0.0,5.25,796.2,pressSW_directSW_diffuseLW_in,239.03,152.636,0.25,7.5
139,2020-11-28 10:00:00,0.347,2.333,73.283,0.167,195.663,82.701,0.0,5.283,795.42,pressSW_directSW_diffuseLW_in,232.749,278.364,0.25,7.5
140,2020-11-28 11:00:00,0.381,2.267,72.533,0.25,245.503,91.125,0.0,5.2,795.347,pressSW_directSW_diffuseLW_in,230.426,336.628,0.25,7.5
141,2020-11-28 12:00:00,0.369,1.567,75.8,0.167,253.749,92.805,0.0,5.183,794.811,pressSW_directSW_diffuseLW_in,237.279,346.554,0.25,7.5
142,2020-11-28 13:00:00,0.312,0.75,79.617,0.583,250.389,79.279,0.0,5.15,794.554,pressSW_directSW_diffuseLW_in,223.97,329.668,0.25,7.5
143,2020-11-28 14:00:00,0.216,0.317,82.867,0.75,172.067,69.821,0.0,5.183,794.121,pressSW_directSW_diffuseLW_in,222.146,241.888,0.25,7.5
144,2020-11-28 15:00:00,0.089,-0.033,83.817,0.917,80.067,44.638,0.0,5.117,794.274,pressSW_directSW_diffuseLW_in,219.887,124.705,0.25,7.5
145,2020-11-28 16:00:00,0.0,-0.6,84.5,1.0,7.656,8.943,0.0,4.933,793.97,pressSW_directSW_diffuseLW_in,219.806,16.599,0.25,7.5
146,2020-11-28 17:00:00,0.0,-0.85,85.3,1.183,0.0,0.0,0.0,4.9,794.119,pressSW_directSW_diffuseLW_in,219.374,0.0,0.25,7.5
147,2020-11-28 18:00:00,0.0,-1.333,85.367,0.333,0.0,0.0,0.0,4.733,794.399,pressSW_directSW_diffuseLW_in,216.196,0.0,0.25,7.5
148,2020-11-28 19:00:00,0.0,-1.933,87.017,0.583,0.0,0.0,0.0,4.6,794.473,pressSW_directSW_diffuseLW_in,214.261,0.0,0.25,7.5
149,2020-11-28 20:00:00,0.0,-2.25,88.2,0.5,0.0,0.0,0.0,4.55,794.718,pressSW_directSW_diffuseLW_in,217.422,0.0,0.25,7.5
150,2020-11-28 21:00:00,0.0,-2.75,89.167,0.333,0.0,0.0,0.0,4.433,794.769,pressSW_directSW_diffuseLW_in,212.712,0.0,0.25,7.5
151,2020-11-28 22:00:00,0.0,-3.35,90.467,0.083,0.0,0.0,0.0,4.3,794.738,pressSW_directSW_diffuseLW_in,210.553,0.0,0.25,7.5
152,2020-11-28 23:00:00,0.0,-3.733,91.45,0.25,0.0,0.0,0.0,4.233,794.842,pressSW_directSW_diffuseLW_in,209.612,0.0,0.25,7.5
153,2020-11-29 00:00:00,0.0,-4.267,92.933,0.0,0.0,0.0,0.0,4.133,794.701,pressSW_directSW_diffuseLW_in,210.888,0.0,0.25,7.5
154,2020-11-29 01:00:00,0.0,-4.783,93.983,0.0,0.0,0.0,0.0,4.017,794.528,pressSW_directSW_diffuseLW_in,209.726,0.0,0.25,7.5
155,2020-11-29 02:00:00,0.0,-4.683,95.1,0.25,0.0,0.0,0.0,4.117,794.648,pressSW_directSW_diffuseLW_in,209.68,0.0,0.25,7.5
156,2020-11-29 03:00:00,0.0,-4.6,95.2,0.167,0.0,0.0,0.0,4.15,794.494,pressSW_directSW_diffuseLW_in,205.897,0.0,0.25,7.5
157,2020-11-29 04:00:00,0.0,-4.383,95.817,0.5,0.0,0.0,0.0,4.233,794.37,pressSW_directSW_diffuseLW_in,211.586,0.0,0.25,7.5
158,2020-11-29 05:00:00,0.0,-4.317,95.95,0.417,0.0,0.0,0.0,4.233,794.471,pressSW_directSW_diffuseLW_in,204.59,0.0,0.25,7.5
159,2020-11-29 06:00:00,0.0,-4.333,96.067,0.083,0.0,0.0,0.0,4.25,794.659,pressSW_directSW_diffuseLW_in,209.127,0.0,0.25,7.5
160,2020-11-29 07:00:00,0.014,-4.667,95.95,0.0,0.01,0.292,0.0,4.15,795.074,pressSW_directSW_diffuseLW_in,222.579,0.302,0.25,7.5
161,2020-11-29 08:00:00,0.154,-4.45,95.833,0.333,21.34,32.469,0.0,4.217,795.28,pressSW_directSW_diffuseLW_in,220.572,53.809,0.25,7.5
162,2020-11-29 09:00:00,0.266,-3.883,96.067,0.25,77.588,80.054,0.0,4.4,795.643,pressSW_directSW_diffuseLW_in,211.348,157.642,0.25,7.5
