time,cam_temp,cam_temp_full,mean,std
2020-12-24 19:00:00,-0.592,0.303,-0.326,0.819
2020-12-24 20:00:00,-1.027,-0.219,-0.764,0.682
2020-12-24 21:00:00,-0.919,0.121,-0.585,0.769
2020-12-24 22:00:00,-1.453,-0.579,-1.172,0.723
2020-12-24 23:00:00,-0.704,0.115,-0.477,0.715
2020-12-25 00:00:00,-1.504,-1.176,-1.417,0.386
2020-12-25 01:00:00,-2.295,-2.385,-2.433,0.39
2020-12-25 02:00:00,-3.536,-3.615,-3.687,0.33
2020-12-25 03:00:00,-3.068,-3.065,-3.176,0.331
2020-12-25 04:00:00,-3.618,-3.69,-3.772,0.375
2020-12-25 05:00:00,-3.987,-4.024,-4.151,0.425
2020-12-25 06:00:00,-3.87,-4.016,-4.141,0.461
2020-12-25 07:00:00,-4.11,-4.024,-4.333,0.592
2020-12-25 08:00:00,-3.916,-3.96,-4.104,0.42
2020-12-25 09:00:00,-4.5,-4.565,-4.775,0.544
2020-12-25 10:00:00,-4.461,-4.31,-4.516,0.578
2020-12-25 11:00:00,-4.316,-4.54,-4.788,0.815
2020-12-25 12:00:00,-4.248,-4.549,-4.647,0.705
2020-12-25 13:00:00,-4.709,-4.761,-4.892,0.6
2020-12-25 14:00:00,-4.198,-4.486,-4.626,0.534
2020-12-25 15:00:00,-4.053,-4.554,-4.575,0.688
2020-12-25 16:00:00,-4.346,-4.612,-4.721,0.489
2020-12-25 17:00:00,-4.256,-4.783,-4.797,0.557
2020-12-25 18:00:00,-3.953,-4.808,-4.838,0.529
2020-12-25 19:00:00,-3.965,-4.675,-4.631,0.604
2020-12-25 20:00:00,-4.362,-5.37,-5.361,0.565
2020-12-25 21:00:00,-4.965,-5.699,-5.685,0.587
2020-12-25 22:00:00,-3.952,-5.788,-5.752,0.81
2020-12-25 23:00:00,-4.066,-6.659,-6.677,0.799
2020-12-26 00:00:00,-4.173,-6.886,-6.865,0.948
2020-12-26 01:00:00,-3.266,-6.941,-6.876,0.991
2020-12-26 02:00:00,-5.041,-7.27,-7.315,0.824
2020-12-26 03:00:00,-4.451,-7.394,-7.434,0.941
2020-12-26 04:00:00,-5.78,-7.41,-7.398,0.827
2020-12-26 05:00:00,-5.661,-7.375,-7.489,0.944
2020-12-26 06:00:00,-6.245,-7.712,-7.77,0.884
2020-12-26 07:00:00,-5.756,-7.685,-7.892,0.951
2020-12-26 08:00:00,-4.947,-7.93,-8.007,0.996
2020-12-26 09:00:00,-4.258,-8.865,-9.319,1.282
2020-12-26 10:00:00,-4.699,-7.515,-7.94,1.125
2020-12-26 11:00:00,-3.587,-5.823,-6.41,1.348
2020-12-26 12:00:00,-5.966,-7.344,-10.385,3.589
2020-12-26 13:00:00,-3.999,-9.062,-12.254,4.288
2020-12-26 14:00:00,-4.296,-6.817,-8.059,2.042
2020-12-26 15:00:00,-4.466,-7.332,-8.778,2.142
2020-12-26 16:00:00,-6.515,-10.508,-14.055,4.147
2020-12-26 17:00:00,-5.515,-9.423,-9.982,1.607
2020-12-26 18:00:00,-5.413,-12.672,-17.023,5.185
2020-12-26 19:00:00,-8.223,-14.217,-19.478,5.846
2020-12-26 20:00:00,-10.117,-14.932,-20.29,5.699
2020-12-26 21:00:00,-9.397,-15.093,-20.47,5.783
2020-12-26 22:00:00,-9.002,-14.905,-19.636,5.095
2020-12-26 23:00:00,-8.736,-14.443,-19.754,5.629
2020-12-27 00:00:00,-10.017,-14.631,-20.076,5.689
2020-12-27 01:00:00,-8.484,-15.127,-19.932,5.354
2020-12-27 02:00:00,-8.045,-15.162,-20.184,5.447
2020-12-27 03:00:00,-9.069,-14.91,-19.591,5.103
2020-12-27 04:00:00,-8.795,-14.747,-19.52,5.186
2020-12-27 05:00:00,-6.653,-13.14,-15.858,3.462
2020-12-27 06:00:00,-7.171,-13.364,-17.09,4.354
2020-12-27 07:00:00,-5.447,-13.143,-16.419,4.003
2020-12-27 08:00:00,-5.28,-12.35,-15.082,3.472
2020-12-27 09:00:00,-4.758,-10.246,-13.571,3.986
2020-12-27 10:00:00,-4.217,-8.665,-11.411,3.168
2020-12-27 11:00:00,-2.873,-5.402,-7.319,2.282
2020-12-27 12:00:00,-2.716,-3.843,-5.855,2.13
2020-12-27 13:00:00,-2.559,-3.955,-5.651,1.929
2020-12-27 14:00:00,-1.871,-2.126,-3.914,1.92
2020-12-27 15:00:00,-2.468,-1.886,-2.863,1.275
2020-12-27 16:00:00,-3.655,-2.658,-3.71,1.342
2020-12-27 17:00:00,-4.903,-4.113,-5.12,1.43
2020-12-27 18:00:00,-5.418,-3.579,-4.969,1.653
2020-12-27 19:00:00,-6.141,-3.917,-5.34,1.708
2020-12-27 20:00:00,-6.264,-4.135,-5.448,1.549
2020-12-27 21:00:00,-6.713,-4.826,-5.983,1.366
2020-12-27 22:00:00,-7.426,-5.647,-6.637,1.202
2020-12-27 23:00:00,-7.35,-5.148,-6.336,1.46
2020-12-28 00:00:00,-7.584,-5.48,-6.501,1.264
2020-12-28 01:00:00,-8.659,-6.149,-7.369,1.529
2020-12-28 02:00:00,-7.301,-4.732,-5.944,1.482
2020-12-28 03:00:00,-6.173,-3.835,-4.887,1.324
2020-12-28 04:00:00,-5.644,-3.162,-4.322,1.444
2020-12-28 05:00:00,-5.812,-3.657,-4.727,1.306
2020-12-28 06:00:00,-5.857,-3.606,-4.722,1.411
2020-12-28 07:00:00,-6.144,-4.296,-5.177,1.166
2020-12-28 08:00:00,-7.28,-4.39,-5.887,1.86
2020-12-28 09:00:00,-5.642,-2.804,-4.2,1.721
2020-12-28 10:00:00,-5.696,-2.891,-4.209,1.632
2020-12-28 11:00:00,-5.236,-2.679,-3.92,1.536
2020-12-28 12:00:00,-5.128,-2.547,-3.864,1.661
2020-12-28 13:00:00,-2.627,-1.626,-2.57,1.323
2020-12-28 14:00:00,-2.056,-1.477,-2.392,1.391
2020-12-28 15:00:00,-2.147,-2.042,-2.616,0.948
2020-12-28 16:00:00,-1.809,-2.449,-2.649,0.54
2020-12-28 17:00:00,-3.543,-3.996,-4.116,0.41
2020-12-28 18:00:00,-3.919,-6.305,-7.692,2.183
2020-12-28 19:00:00,-5.454,-4.943,-5.788,1.43
2020-12-28 20:00:00,-3.443,-4.742,-4.974,1.315
2020-12-28 21:00:00,-2.827,-2.91,-3.699,1.405
2020-12-28 22:00:00,-3.836,-3.184,-4.141,1.371
2020-12-28 23:00:00,-3.528,-3.568,-4.507,1.386
2020-12-29 00:00:00,-4.055,-3.682,-4.543,1.314
2020-12-29 01:00:00,-5.477,-4.3,-5.398,1.639
2020-12-29 02:00:00,-4.254,-3.962,-4.884,1.807
2020-12-29 03:00:00,-4.082,-3.363,-5.077,2.413
2020-12-29 04:00:00,-4.008,-3.878,-5.584,2.465
2020-12-29 05:00:00,-5.438,-3.541,-5.169,2.106
2020-12-29 06:00:00,-4.705,-2.988,-4.49,1.926
2020-12-29 07:00:00,-4.286,-5.073,-6.217,1.642
2020-12-29 08:00:00,-3.065,-3.959,-6.03,2.416
2020-12-29 09:00:00,-2.749,-3.345,-4.87,2.06
2020-12-29 10:00:00,-2.778,-3.06,-5.131,2.629
2020-12-29 11:00:00,-1.896,-1.258,-3.149,2.514
2020-12-29 12:00:00,-3.164,-2.917,-5.502,3.103
2020-12-29 13:00:00,-3.675,-1.688,-3.661,2.499
2020-12-29 14:00:00,-3.618,-1.422,-3.264,2.315
2020-12-29 15:00:00,-2.861,-1.025,-2.555,1.896
2020-12-29 16:00:00,-1.946,-2.342,-2.902,0.952
2020-12-29 17:00:00,-1.967,-2.636,-2.775,0.525
2020-12-29 18:00:00,-3.225,-4.669,-5.863,1.892
2020-12-29 19:00:00,-4.306,-7.025,-9.544,3.354
2020-12-29 20:00:00,-3.605,-6.655,-9.463,3.512
2020-12-29 21:00:00,-5.129,-8.326,-12.153,4.243
2020-12-29 22:00:00,-4.256,-8.033,-11.629,4.12
2020-12-29 23:00:00,-4.752,-8.509,-11.936,3.935
2020-12-30 00:00:00,-4.661,-8.706,-12.359,4.321
2020-12-30 01:00:00,-4.386,-8.235,-12.004,4.278
2020-12-30 02:00:00,-5.701,-9.915,-13.765,4.442
2020-12-30 03:00:00,-5.672,-9.715,-12.925,3.642
2020-12-30 04:00:00,-4.688,-8.217,-10.072,2.861
2020-12-30 05:00:00,-4.831,-9.809,-12.871,3.95
2020-12-30 06:00:00,-4.978,-9.935,-13.614,4.368
2020-12-30 07:00:00,-5.706,-10.492,-14.6,4.618
2020-12-30 08:00:00,-5.457,-10.479,-14.414,4.528
2020-12-30 09:00:00,-4.99,-9.396,-13.278,4.337
2020-12-30 10:00:00,-4.831,-9.809,-12.871,3.95
2020-12-30 11:00:00,0.427,-1.628,-3.993,3.219
2020-12-30 12:00:00,-2.573,-3.812,-5.791,2.624
2020-12-30 13:00:00,-3.432,-3.765,-5.219,2.004
2020-12-30 14:00:00,-3.664,-4.302,-5.807,2.293
2020-12-30 15:00:00,-4.139,-4.939,-6.369,2.004
2020-12-30 16:00:00,-3.658,-5.01,-6.042,1.639
2020-12-30 17:00:00,-5.211,-7.614,-9.203,2.376
2020-12-30 18:00:00,-2.991,-5.181,-6.312,1.82
2020-12-30 19:00:00,-2.812,-5.648,-7.582,2.915
2020-12-30 20:00:00,-2.698,-5.454,-6.466,1.812
2020-12-30 21:00:00,-2.894,-5.956,-7.076,1.976
2020-12-30 22:00:00,-3.032,-5.873,-6.842,1.692
2020-12-30 23:00:00,-3.618,-6.911,-8.049,2.058
2020-12-31 00:00:00,-3.853,-8.092,-10.952,3.982
2020-12-31 01:00:00,-4.932,-9.012,-10.475,2.777
2020-12-31 02:00:00,-4.572,-9.602,-12.126,3.853
2020-12-31 03:00:00,-4.847,-7.844,-9.174,2.55
2020-12-31 04:00:00,-6.998,-7.229,-8.516,2.14
2020-12-31 05:00:00,-8.688,-8.247,-9.531,2.245
2020-12-31 06:00:00,-4.43,-8.95,-10.424,3.013
2020-12-31 07:00:00,-4.348,-8.795,-10.601,3.375
2020-12-31 08:00:00,-3.821,-7.205,-8.231,2.486
2020-12-31 09:00:00,-3.328,-7.497,-8.605,2.687
2020-12-31 10:00:00,-2.978,-5.772,-6.56,1.964
2020-12-31 11:00:00,-1.624,-0.33,-1.936,2.064
2020-12-31 12:00:00,-2.156,-0.583,-2.106,1.936
2020-12-31 13:00:00,-3.045,-1.317,-3.016,2.127
2020-12-31 14:00:00,-3.322,-1.482,-3.207,2.128
2020-12-31 15:00:00,-4.224,-1.969,-3.635,2.016
2020-12-31 16:00:00,-4.865,-2.813,-4.246,1.801
2020-12-31 17:00:00,-4.99,-3.139,-4.414,1.594
2020-12-31 18:00:00,-5.485,-3.406,-4.749,1.7
2020-12-31 19:00:00,-4.386,-2.67,-3.89,1.598
2020-12-31 20:00:00,-5.215,-3.257,-4.403,1.446
2020-12-31 21:00:00,-6.169,-3.82,-5.236,1.886
2020-12-31 22:00:00,-6.979,-4.243,-5.788,1.915
2020-12-31 23:00:00,-6.979,-4.243,-5.788,1.915
2021-01-01 00:00:00,-7.889,-4.786,-6.499,2.083
2021-01-01 01:00:00,-6.881,-3.896,-5.488,1.895
2021-01-01 02:00:00,-6.943,-3.92,-5.583,1.986
2021-01-01 03:00:00,-4.699,-2.025,-3.366,1.596
2021-01-01 04:00:00,-6.025,-3.509,-4.804,1.569
2021-01-01 05:00:00,-5.389,-2.797,-4.112,1.625
2021-01-01 06:00:00,-5.762,-3.147,-4.484,1.68
2021-01-01 07:00:00,-5.316,-2.723,-4.033,1.691
2021-01-01 08:00:00,-3.531,-5.552,-6.198,1.469
2021-01-01 09:00:00,-3.681,-5.812,-7.106,2.195
2021-01-01 10:00:00,-3.633,-5.752,-6.731,1.962
2021-01-01 11:00:00,-3.264,-5.058,-6.243,2.01
2021-01-01 13:00:00,-2.025,-2.551,-3.248,1.23
2021-01-01 14:00:00,-2.407,-3.149,-4.204,1.617
2021-01-01 15:00:00,-2.324,-3.038,-3.983,1.413
2021-01-01 16:00:00,-1.632,-2.581,-2.841,0.798
2021-01-01 17:00:00,-2.023,-3.379,-3.539,0.764
2021-01-01 18:00:00,-2.182,-3.684,-3.785,0.727
2021-01-01 19:00:00,-2.075,-3.593,-3.647,0.688
2021-01-01 20:00:00,-2.202,-3.749,-3.776,0.684
2021-01-01 21:00:00,-2.664,-4.276,-4.222,0.648
2021-01-01 22:00:00,-2.391,-4.065,-4.012,0.66
2021-01-01 23:00:00,-2.346,-3.957,-3.869,0.622
2021-01-02 00:00:00,-2.541,-4.212,-4.086,0.621
2021-01-02 01:00:00,-2.589,-4.245,-4.139,0.609
2021-01-02 02:00:00,-2.456,-4.133,-4.024,0.604
2021-01-02 03:00:00,-2.464,-4.189,-4.106,0.645
2021-01-02 04:00:00,-2.498,-4.339,-4.231,0.653
2021-01-02 05:00:00,-2.214,-4.108,-3.985,0.671
2021-01-02 06:00:00,-1.83,-3.869,-3.736,0.701
2021-01-02 07:00:00,-2.099,-4.113,-4.011,0.735
2021-01-02 08:00:00,-2.174,-4.138,-4.062,0.719
2021-01-02 09:00:00,-2.627,-4.31,-4.32,0.729
2021-01-02 10:00:00,-1.627,-3.022,-3.122,0.733
2021-01-02 11:00:00,-2.688,-3.766,-3.903,0.775
2021-01-02 12:00:00,-1.415,-2.231,-2.295,0.794
2021-01-02 13:00:00,-1.818,-2.604,-2.644,0.775
2021-01-02 14:00:00,-1.867,-2.761,-2.772,0.744
2021-01-02 15:00:00,-2.048,-2.8,-2.805,0.699
2021-01-02 16:00:00,-2.729,-3.789,-3.658,0.659
2021-01-02 17:00:00,-2.883,-4.106,-3.933,0.635
2021-01-02 18:00:00,-3.196,-4.213,-4.079,0.563
2021-01-02 19:00:00,-2.956,-4.192,-4.034,0.603
2021-01-02 20:00:00,-3.075,-4.802,-4.576,0.66
2021-01-02 21:00:00,-3.371,-4.482,-4.3,0.551
2021-01-02 22:00:00,-2.956,-4.468,-4.267,0.574
2021-01-02 23:00:00,-2.989,-4.719,-4.442,0.599
2021-01-03 00:00:00,-3.845,-5.036,-4.819,0.563
2021-01-03 01:00:00,-3.491,-4.611,-4.406,0.538
2021-01-03 02:00:00,-3.974,-5.223,-4.903,0.568
2021-01-03 03:00:00,-4.015,-5.293,-4.925,0.594
2021-01-03 04:00:00,-3.968,-5.292,-4.903,0.619
2021-01-03 05:00:00,-4.217,-5.685,-5.388,0.628
2021-01-03 06:00:00,-4.049,-5.66,-5.353,0.644
2021-01-03 07:00:00,-3.856,-5.512,-5.277,0.684
2021-01-03 08:00:00,-4.512,-5.932,-5.709,0.661
2021-01-03 09:00:00,-4.723,-5.662,-5.589,0.664
2021-01-03 10:00:00,-4.189,-4.69,-4.798,0.806
2021-01-03 11:00:00,-4.193,-4.504,-4.606,0.973
2021-01-03 12:00:00,-3.813,-3.959,-4.151,0.912
2021-01-03 13:00:00,-3.874,-4.586,-4.671,1.008
2021-01-03 14:00:00,-2.487,-3.469,-3.799,1.231
2021-01-03 15:00:00,-1.977,-3.873,-3.945,1.091
2021-01-03 16:00:00,-2.664,-4.316,-4.3,0.807
2021-01-03 17:00:00,-2.638,-4.843,-4.785,0.816
2021-01-03 18:00:00,-3.006,-5.161,-5.066,0.735
2021-01-03 19:00:00,-3.307,-5.624,-5.488,0.722
2021-01-03 20:00:00,-2.705,-4.918,-4.979,0.761
2021-01-03 21:00:00,-2.532,-5.303,-5.106,0.827
2021-01-03 22:00:00,-3.128,-5.721,-5.576,0.788
2021-01-03 23:00:00,-2.773,-5.034,-4.844,0.744
2021-01-04 00:00:00,-2.135,-5.041,-4.754,0.878
2021-01-04 01:00:00,-2.655,-5.279,-5.215,0.855
2021-01-04 02:00:00,-2.99,-5.829,-5.587,0.852
2021-01-04 03:00:00,-2.713,-5.807,-5.539,0.886
2021-01-04 04:00:00,-2.985,-6.411,-6.235,1.03
2021-01-04 05:00:00,-3.448,-6.956,-6.75,1.053
2021-01-04 06:00:00,-3.039,-6.816,-6.713,1.152
2021-01-04 07:00:00,-2.701,-6.958,-6.585,1.237
2021-01-04 08:00:00,-2.994,-7.011,-6.621,1.112
2021-01-04 09:00:00,-2.603,-6.466,-6.074,1.119
2021-01-04 10:00:00,-2.562,-6.127,-5.915,1.085
2021-01-04 11:00:00,-2.102,-5.158,-4.835,1.323
2021-01-04 12:00:00,-2.453,-5.718,-5.617,1.692
2021-01-04 13:00:00,-3.455,-7.274,-8.118,2.419
2021-01-04 14:00:00,-3.861,-6.873,-8.893,3.045
2021-01-04 15:00:00,-3.684,-7.968,-10.054,3.082
2021-01-04 16:00:00,-4.372,-9.384,-11.586,3.289
2021-01-04 17:00:00,-4.274,-8.936,-10.667,2.726
2021-01-04 18:00:00,-3.586,-7.306,-8.69,2.167
2021-01-04 19:00:00,-3.604,-6.703,-7.971,2.061
2021-01-04 20:00:00,-3.138,-3.601,-3.949,1.038
2021-01-04 21:00:00,-3.47,-3.843,-4.57,1.446
2021-01-04 22:00:00,-2.706,-3.783,-4.961,1.756
2021-01-04 23:00:00,-3.901,-5.711,-7.457,2.52
2021-01-05 00:00:00,-2.628,-2.772,-3.534,1.332
2021-01-05 01:00:00,-3.185,-7.087,-7.145,1.672
2021-01-05 02:00:00,-3.33,-7.392,-6.933,1.328
2021-01-05 03:00:00,-3.215,-7.05,-6.498,1.197
2021-01-05 04:00:00,-2.662,-6.424,-5.872,1.17
2021-01-05 05:00:00,-2.739,-6.382,-5.862,1.139
2021-01-05 06:00:00,-2.966,-6.644,-6.151,1.116
2021-01-05 07:00:00,-2.815,-6.312,-5.921,1.07
2021-01-05 08:00:00,-2.765,-6.495,-6.098,1.14
2021-01-05 09:00:00,-2.085,-5.74,-5.365,1.151
2021-01-05 10:00:00,-2.649,-5.91,-5.636,1.112
2021-01-05 11:00:00,-2.571,-5.37,-5.108,1.123
2021-01-05 12:00:00,-2.19,-4.947,-4.668,1.123
2021-01-05 13:00:00,-2.852,-5.752,-5.504,1.148
2021-01-05 14:00:00,-2.553,-5.131,-4.976,1.169
2021-01-05 15:00:00,-2.437,-5.129,-4.962,1.042
2021-01-05 16:00:00,-2.746,-5.495,-5.32,1.007
2021-01-05 17:00:00,-3.639,-6.565,-6.314,0.995
2021-01-05 18:00:00,-3.915,-6.894,-6.61,0.975
2021-01-05 19:00:00,-4.447,-7.01,-6.748,0.91
2021-01-05 20:00:00,-3.745,-6.9,-6.654,0.986
2021-01-05 21:00:00,-3.876,-7.113,-6.923,1.008
2021-01-05 22:00:00,-2.98,-6.995,-6.822,1.085
2021-01-05 23:00:00,-3.625,-7.379,-7.173,1.02
2021-01-06 00:00:00,-3.108,-7.667,-7.397,1.167
2021-01-06 01:00:00,-2.939,-7.578,-7.241,1.19
2021-01-06 02:00:00,-3.426,-8.187,-7.725,1.299
2021-01-06 03:00:00,-2.8,-7.5,-7.057,1.389
2021-01-06 04:00:00,-3.709,-8.632,-8.074,1.462
2021-01-06 05:00:00,-3.759,-8.593,-8.202,1.383
2021-01-06 06:00:00,-2.983,-7.945,-7.621,1.429
2021-01-06 07:00:00,-3.494,-7.783,-7.683,1.3
2021-01-06 08:00:00,-3.77,-7.757,-7.527,1.237
2021-01-06 09:00:00,-3.242,-6.432,-6.221,1.207
2021-01-06 10:00:00,-3.488,-7.145,-7.043,1.212
2021-01-06 11:00:00,-4.335,-7.714,-7.855,1.377
2021-01-06 12:00:00,-2.606,-5.813,-6.323,1.634
2021-01-06 13:00:00,-2.289,-5.251,-5.613,1.447
2021-01-06 14:00:00,-2.253,-4.982,-5.289,1.458
2021-01-06 15:00:00,-2.977,-5.753,-6.057,1.413
2021-01-06 16:00:00,-3.497,-7.278,-8.352,2.067
2021-01-06 17:00:00,-4.787,-9.184,-10.854,2.663
2021-01-06 18:00:00,-5.523,-10.006,-11.643,2.713
2021-01-06 19:00:00,-5.839,-10.683,-13.122,3.595
2021-01-06 20:00:00,-6.565,-12.404,-15.602,4.359
2021-01-06 21:00:00,-5.702,-11.672,-14.15,3.522
2021-01-06 22:00:00,-4.111,-9.867,-10.39,1.778
2021-01-06 23:00:00,-3.791,-9.763,-10.582,2.097
2021-01-07 00:00:00,-4.106,-9.815,-10.755,2.269
2021-01-07 01:00:00,-5.924,-11.828,-14.911,4.223
2021-01-07 02:00:00,-5.237,-12.812,-16.067,4.641
2021-01-07 03:00:00,-5.493,-13.287,-16.619,4.924
2021-01-07 04:00:00,-6.011,-13.911,-16.739,4.74
2021-01-07 05:00:00,-6.058,-14.098,-17.398,5.133
2021-01-07 06:00:00,-5.983,-14.521,-17.981,5.294
2021-01-07 07:00:00,-5.782,-14.664,-18.005,5.253
2021-01-07 08:00:00,-5.456,-14.197,-17.505,5.43
2021-01-07 09:00:00,-5.933,-14.172,-17.783,5.511
2021-01-07 10:00:00,-5.608,-13.534,-17.172,5.376
2021-01-07 11:00:00,-1.546,-7.891,-10.113,4.214
2021-01-07 12:00:00,-5.394,-12.659,-16.262,5.633
2021-01-07 13:00:00,-5.558,-11.339,-15.473,5.599
2021-01-07 14:00:00,-6.484,-12.054,-16.261,5.52
2021-01-07 15:00:00,-6.157,-12.388,-16.504,5.269
2021-01-07 16:00:00,-6.161,-12.657,-16.533,5.059
2021-01-07 17:00:00,-5.452,-12.98,-16.911,5.319
2021-01-07 18:00:00,-5.859,-13.838,-17.579,5.19
2021-01-07 19:00:00,-4.906,-13.075,-16.511,4.844
2021-01-07 20:00:00,-6.112,-13.096,-15.898,4.34
2021-01-07 21:00:00,-7.397,-11.713,-13.681,3.077
2021-01-07 22:00:00,-7.084,-10.82,-11.944,2.225
2021-01-07 23:00:00,-7.916,-9.711,-10.251,1.482
2021-01-08 00:00:00,-8.349,-9.432,-9.884,1.317
2021-01-08 01:00:00,-11.447,-12.355,-13.074,1.928
2021-01-08 02:00:00,-9.739,-13.045,-15.424,3.807
2021-01-08 03:00:00,-10.364,-13.738,-16.31,4.004
2021-01-08 04:00:00,-7.876,-11.566,-12.656,2.366
2021-01-08 05:00:00,-8.554,-10.702,-11.75,2.028
2021-01-08 06:00:00,-9.397,-11.875,-13.453,2.609
2021-01-08 07:00:00,-10.21,-11.68,-13.712,2.84
2021-01-08 08:00:00,-10.439,-12.445,-14.735,3.248
2021-01-08 09:00:00,-11.471,-12.453,-14.909,3.203
2021-01-08 10:00:00,-11.978,-12.513,-15.975,4.216
2021-01-08 11:00:00,-7.227,-6.867,-8.928,3.32
2021-01-08 12:00:00,-10.678,-11.606,-15.183,4.69
2021-01-08 13:00:00,-11.844,-10.137,-14.526,4.769
2021-01-08 14:00:00,-13.269,-11.127,-15.649,4.784
2021-01-08 15:00:00,-14.198,-12.334,-16.89,4.929
2021-01-08 16:00:00,-14.113,-12.418,-16.812,4.859
2021-01-08 17:00:00,-14.478,-12.829,-17.267,4.864
2021-01-08 18:00:00,-15.198,-13.918,-18.214,4.855
2021-01-08 19:00:00,-10.794,-14.553,-18.346,5.004
2021-01-08 20:00:00,-10.936,-15.015,-19.01,5.354
2021-01-08 21:00:00,-10.468,-14.237,-18.039,5.332
2021-01-08 22:00:00,-10.113,-14.551,-18.208,5.436
2021-01-08 23:00:00,-11.059,-14.654,-18.381,5.546
2021-01-09 00:00:00,-11.62,-15.083,-18.723,5.503
2021-01-09 01:00:00,-11.987,-15.447,-19.257,5.584
2021-01-09 02:00:00,-12.575,-15.413,-19.07,5.463
2021-01-09 03:00:00,-12.312,-14.255,-17.299,4.618
2021-01-09 04:00:00,-11.827,-14.219,-17.528,4.896
2021-01-09 05:00:00,-10.247,-14.17,-17.37,4.919
2021-01-09 06:00:00,-10.227,-14.788,-17.984,5.001
2021-01-09 07:00:00,-9.232,-14.172,-17.396,5.034
2021-01-09 08:00:00,-10.965,-14.406,-17.528,4.846
2021-01-09 09:00:00,-11.461,-13.934,-17.282,4.948
2021-01-09 10:00:00,-6.77,-12.757,-15.711,4.747
2021-01-09 11:00:00,-8.065,-9.497,-12.226,4.315
2021-01-09 12:00:00,-9.051,-8.853,-12.186,4.412
2021-01-09 13:00:00,-11.106,-10.637,-14.406,4.798
2021-01-09 14:00:00,-11.646,-10.466,-14.109,4.501
2021-01-09 15:00:00,-12.434,-11.327,-14.912,4.405
2021-01-09 16:00:00,-12.57,-11.505,-14.812,4.113
2021-01-09 17:00:00,-13.671,-13.086,-16.432,4.24
2021-01-09 18:00:00,-14.235,-13.614,-16.899,4.253
2021-01-09 19:00:00,-15.397,-15.172,-18.545,4.458
2021-01-09 20:00:00,-12.453,-12.052,-13.598,2.421
2021-01-09 21:00:00,-7.133,-10.861,-11.471,2.02
2021-01-09 22:00:00,-6.224,-11.38,-12.18,2.358
2021-01-09 23:00:00,-7.088,-11.243,-11.888,2.05
2021-01-10 00:00:00,-8.245,-11.323,-12.03,1.983
2021-01-10 01:00:00,-6.89,-10.065,-10.384,1.585
2021-01-10 02:00:00,-6.714,-9.804,-9.976,1.424
2021-01-10 03:00:00,-6.802,-9.741,-9.91,1.494
2021-01-10 04:00:00,-6.836,-10.403,-10.554,1.601
2021-01-10 05:00:00,-6.471,-11.06,-11.133,1.756
2021-01-10 06:00:00,-5.815,-10.637,-10.628,1.633
2021-01-10 07:00:00,-5.798,-11.191,-11.257,1.706
2021-01-10 08:00:00,-7.585,-11.448,-11.527,1.533
2021-01-10 09:00:00,-9.497,-13.266,-14.102,2.38
2021-01-10 10:00:00,-11.109,-14.909,-16.765,3.688
2021-01-10 11:00:00,-2.585,-8.22,-9.375,3.276
2021-01-10 12:00:00,-8.86,-12.093,-14.656,4.222
2021-01-10 13:00:00,-11.703,-12.693,-16.339,4.572
2021-01-10 14:00:00,-13.199,-13.177,-17.107,4.546
2021-01-10 15:00:00,-14.046,-13.588,-17.638,4.596
2021-01-10 16:00:00,-14.408,-13.812,-17.633,4.481
2021-01-10 17:00:00,-15.084,-14.594,-18.389,4.432
2021-01-10 18:00:00,-15.489,-15.17,-18.986,4.594
2021-01-10 19:00:00,-15.957,-15.504,-19.374,4.596
2021-01-10 20:00:00,-16.961,-16.153,-19.957,4.476
2021-01-10 21:00:00,-16.096,-16.327,-19.778,4.412
2021-01-10 22:00:00,-16.485,-16.164,-19.836,4.614
2021-01-10 23:00:00,-16.256,-15.93,-19.243,4.307
2021-01-11 00:00:00,-15.673,-16.227,-19.871,4.724
2021-01-11 01:00:00,-15.507,-16.867,-20.438,4.725
2021-01-11 02:00:00,-14.743,-16.476,-19.919,4.637
2021-01-11 03:00:00,-15.268,-17.347,-21.023,4.925
2021-01-11 04:00:00,-15.522,-16.922,-20.848,5.163
2021-01-11 05:00:00,-16.722,-17.32,-21.321,5.191
2021-01-11 06:00:00,-17.36,-17.422,-21.321,5.141
2021-01-11 07:00:00,-7.683,-16.986,-20.354,5.174
2021-01-11 08:00:00,-8.39,-16.88,-19.698,5.139
2021-01-11 09:00:00,-7.836,-17.063,-20.159,6.122
2021-01-11 10:00:00,-8.572,-16.764,-19.419,5.994
2021-01-11 11:00:00,-4.109,-9.639,-11.126,4.634
2021-01-11 12:00:00,-5.815,-13.988,-16.343,5.755
2021-01-11 13:00:00,-5.982,-12.562,-15.458,5.837
2021-01-11 14:00:00,-7.556,-12.831,-16.025,6.053
2021-01-11 15:00:00,-7.986,-13.14,-16.186,6.028
2021-01-11 16:00:00,-9.07,-13.266,-16.428,6.105
2021-01-11 17:00:00,-9.744,-13.69,-16.597,5.991
2021-01-11 18:00:00,-10.266,-13.928,-16.743,5.855
2021-01-11 19:00:00,-11.913,-13.639,-16.978,5.585
2021-01-11 20:00:00,-12.485,-12.163,-16.068,5.324
2021-01-11 21:00:00,-5.608,-12.477,-15.898,5.509
2021-01-11 22:00:00,-4.304,-9.985,-11.94,3.867
2021-01-11 23:00:00,-5.15,-11.764,-14.623,5.29
