time,cam_temp
2020-12-17 05:00:00,-7.543
2020-12-17 11:00:00,-5.358
2020-12-17 12:00:00,-7.557
2020-12-17 15:00:00,-8.086
2020-12-17 17:00:00,-6.755
2020-12-17 18:00:00,-6.145
2020-12-17 19:00:00,-6.336
2020-12-18 01:00:00,-7.983
2020-12-18 02:00:00,-7.944
2020-12-18 11:00:00,-5.45
2020-12-18 12:00:00,-8.211
2020-12-18 22:00:00,-2.673
2020-12-18 23:00:00,-2.4
2020-12-19 00:00:00,-2.453
2020-12-19 01:00:00,-2.427
2020-12-19 02:00:00,-2.792
2020-12-19 03:00:00,-2.4
2020-12-19 04:00:00,-2.49
2020-12-19 05:00:00,-2.487
2020-12-19 06:00:00,-2.099
2020-12-19 07:00:00,-2.611
2020-12-19 08:00:00,-2.389
2020-12-19 09:00:00,-1.886
2020-12-19 10:00:00,-2.166
2020-12-19 11:00:00,-1.723
2020-12-27 12:00:00,-2.716
2020-12-27 13:00:00,-2.559
2020-12-27 14:00:00,-1.871
2020-12-27 15:00:00,-2.468
2020-12-27 16:00:00,-3.655
2020-12-27 17:00:00,-4.903
2020-12-27 18:00:00,-5.418
2020-12-27 19:00:00,-6.141
2020-12-27 20:00:00,-6.264
2020-12-27 21:00:00,-6.713
2020-12-27 22:00:00,-7.426
2020-12-27 23:00:00,-7.35
2020-12-28 00:00:00,-7.584
2020-12-28 02:00:00,-7.301
2020-12-28 03:00:00,-6.173
2020-12-28 04:00:00,-5.644
2020-12-28 05:00:00,-5.812
2020-12-28 06:00:00,-5.857
2020-12-28 07:00:00,-6.144
2020-12-28 08:00:00,-7.28
2020-12-28 09:00:00,-5.642
2020-12-28 10:00:00,-5.696
2020-12-28 11:00:00,-5.236
2020-12-28 12:00:00,-5.128
2020-12-28 13:00:00,-2.627
2020-12-28 14:00:00,-2.056
2020-12-28 19:00:00,-5.454
2020-12-28 20:00:00,-3.443
2020-12-28 21:00:00,-2.827
2020-12-28 22:00:00,-3.836
2020-12-28 23:00:00,-3.528
2020-12-29 00:00:00,-4.055
2020-12-29 01:00:00,-5.477
2020-12-29 02:00:00,-4.254
2020-12-29 03:00:00,-4.082
2020-12-29 04:00:00,-4.008
2020-12-29 05:00:00,-5.438
2020-12-29 06:00:00,-4.705
2020-12-29 07:00:00,-4.286
2020-12-29 08:00:00,-3.065
2020-12-29 09:00:00,-2.749
2020-12-29 10:00:00,-2.778
2020-12-29 11:00:00,-1.896
2020-12-29 12:00:00,-3.164
2020-12-29 13:00:00,-3.675
2020-12-29 14:00:00,-3.618
2020-12-29 15:00:00,-2.861
2020-12-29 18:00:00,-3.225
2020-12-30 12:00:00,-2.573
2020-12-30 13:00:00,-3.432
2020-12-30 14:00:00,-3.664
2020-12-30 15:00:00,-4.139
2020-12-30 16:00:00,-3.658
2020-12-30 18:00:00,-2.991
2020-12-30 20:00:00,-2.698
2020-12-30 22:00:00,-3.032
2020-12-31 10:00:00,-2.978
2020-12-31 11:00:00,-1.624
2020-12-31 12:00:00,-2.156
2020-12-31 13:00:00,-3.045
2020-12-31 14:00:00,-3.322
2020-12-31 15:00:00,-4.224
2020-12-31 16:00:00,-4.865
2020-12-31 17:00:00,-4.99
2020-12-31 18:00:00,-5.485
2020-12-31 19:00:00,-4.386
2020-12-31 20:00:00,-5.215
2020-12-31 21:00:00,-6.169
2020-12-31 22:00:00,-6.979
2020-12-31 23:00:00,-6.979
2021-01-01 00:00:00,-7.889
2021-01-01 01:00:00,-6.881
2021-01-01 02:00:00,-6.943
2021-01-01 03:00:00,-4.699
2021-01-01 04:00:00,-6.025
2021-01-01 05:00:00,-5.389
2021-01-01 06:00:00,-5.762
2021-01-01 07:00:00,-5.316
2021-01-01 08:00:00,-3.531
2021-01-01 10:00:00,-3.633
2021-01-01 11:00:00,-3.264
2021-01-01 13:00:00,-2.025
2021-01-01 14:00:00,-2.407
2021-01-01 15:00:00,-2.324
2021-01-03 13:00:00,-3.874
2021-01-03 14:00:00,-2.487
2021-01-03 15:00:00,-1.977
2021-01-04 04:00:00,-2.985
2021-01-04 05:00:00,-3.448
2021-01-04 06:00:00,-3.039
2021-01-04 07:00:00,-2.701
2021-01-04 08:00:00,-2.994
2021-01-04 09:00:00,-2.603
2021-01-04 10:00:00,-2.562
2021-01-04 11:00:00,-2.102
2021-01-04 12:00:00,-2.453
2021-01-04 20:00:00,-3.138
2021-01-04 21:00:00,-3.47
2021-01-04 22:00:00,-2.706
2021-01-05 00:00:00,-2.628
2021-01-05 02:00:00,-3.33
2021-01-05 03:00:00,-3.215
2021-01-05 04:00:00,-2.662
2021-01-05 05:00:00,-2.739
2021-01-05 06:00:00,-2.966
2021-01-05 07:00:00,-2.815
2021-01-05 08:00:00,-2.765
2021-01-05 09:00:00,-2.085
2021-01-05 10:00:00,-2.649
2021-01-05 11:00:00,-2.571
2021-01-05 12:00:00,-2.19
2021-01-05 13:00:00,-2.852
2021-01-05 14:00:00,-2.553
2021-01-05 15:00:00,-2.437
2021-01-05 16:00:00,-2.746
2021-01-05 21:00:00,-3.876
2021-01-05 22:00:00,-2.98
2021-01-06 09:00:00,-3.242
2021-01-06 12:00:00,-2.606
2021-01-06 13:00:00,-2.289
2021-01-06 14:00:00,-2.253
2021-01-06 15:00:00,-2.977
2021-01-12 11:00:00,-2.807
2021-01-12 12:00:00,-2.119
2021-01-12 13:00:00,-2.37
2021-01-12 14:00:00,-2.69
2021-01-13 14:00:00,-1.277
2021-01-13 15:00:00,-1.223
2021-01-13 16:00:00,-1.354
2021-01-15 19:00:00,-3.424
2021-01-15 21:00:00,-2.624
2021-01-15 22:00:00,-3.123
2021-01-15 23:00:00,-2.904
2021-01-16 00:00:00,-3.502
2021-01-17 01:00:00,-3.303
2021-01-18 13:00:00,-2.998
2021-01-18 14:00:00,-2.816
2021-01-19 11:00:00,-1.969
2021-01-19 12:00:00,-0.483
2021-01-20 03:00:00,-4.839
2021-01-20 04:00:00,-4.286
2021-01-20 07:00:00,-4.11
2021-01-20 08:00:00,-4.122
2021-01-20 09:00:00,-4.296
2021-01-20 10:00:00,-2.531
2021-01-20 11:00:00,-1.667
2021-01-20 12:00:00,-2.068
2021-01-20 13:00:00,-3.13
2021-01-20 14:00:00,-3.542
2021-01-20 15:00:00,-3.613
2021-01-20 16:00:00,-5.324
2021-01-20 17:00:00,-4.362
2021-01-20 18:00:00,-5.276
2021-01-20 19:00:00,-4.551
2021-01-20 20:00:00,-3.506
2021-01-20 21:00:00,-3.891
2021-01-20 22:00:00,-4.115
2021-01-20 23:00:00,-3.265
2021-01-21 00:00:00,-2.72
2021-01-21 02:00:00,-2.838
2021-01-21 03:00:00,-2.395
2021-01-21 04:00:00,-2.423
2021-01-21 05:00:00,-2.544
2021-01-21 06:00:00,-2.736
2021-01-21 07:00:00,-3.286
2021-01-21 08:00:00,-3.547
2021-01-21 09:00:00,-3.317
2021-01-21 10:00:00,-2.072
2021-01-21 11:00:00,-2.689
2021-01-21 13:00:00,-1.896
2021-01-21 14:00:00,-2.378
2021-01-21 15:00:00,-2.732
2021-01-21 16:00:00,-2.236
2021-01-21 17:00:00,-1.688
2021-01-21 18:00:00,-3.232
2021-01-21 19:00:00,-2.162
2021-01-21 20:00:00,-2.594
2021-01-21 21:00:00,-2.556
2021-01-21 22:00:00,-1.78
2021-01-21 23:00:00,-1.73
2021-01-22 00:00:00,-2.098
2021-01-22 01:00:00,-2.626
2021-01-22 02:00:00,-1.883
2021-01-22 03:00:00,-2.502
2021-01-22 04:00:00,-2.208
2021-01-22 05:00:00,-1.916
2021-01-22 06:00:00,-1.593
2021-01-22 07:00:00,-1.31
2021-01-22 08:00:00,-2.932
2021-01-22 09:00:00,-3.349
2021-01-22 10:00:00,-2.919
2021-01-22 12:00:00,-1.946
2021-01-22 13:00:00,-3.082
2021-01-22 14:00:00,-2.828
2021-01-22 15:00:00,-2.413
2021-01-22 16:00:00,-3.087
2021-01-22 17:00:00,-3.557
2021-01-22 18:00:00,-4.003
2021-01-22 19:00:00,-3.299
2021-01-22 20:00:00,-3.148
2021-01-22 21:00:00,-3.724
2021-01-22 22:00:00,-2.608
2021-01-23 07:00:00,-6.908
2021-01-23 08:00:00,-7.303
2021-01-23 10:00:00,-7.134
2021-01-23 11:00:00,-2.368
2021-01-23 12:00:00,-2.791
2021-01-23 13:00:00,-3.541
2021-01-23 14:00:00,-6.374
2021-01-23 15:00:00,-5.052
2021-01-23 16:00:00,-3.245
2021-01-23 17:00:00,-2.544
2021-01-23 21:00:00,-3.38
2021-01-23 22:00:00,-2.762
2021-01-24 08:00:00,-3.486
2021-01-24 09:00:00,-4.061
2021-01-24 11:00:00,-3.193
2021-01-24 12:00:00,-2.774
2021-01-24 22:00:00,-3.903
2021-01-24 23:00:00,-5.787
2021-01-25 01:00:00,-3.054
2021-01-25 03:00:00,-3.055
2021-01-25 04:00:00,-2.842
2021-01-25 12:00:00,-3.198
2021-01-25 13:00:00,-2.236
2021-01-25 14:00:00,-2.836
2021-01-25 22:00:00,-4.954
2021-01-25 23:00:00,-5.741
2021-01-26 00:00:00,-5.576
2021-01-26 01:00:00,-5.411
2021-01-26 02:00:00,-5.436
2021-01-26 10:00:00,-3.303
2021-01-26 11:00:00,-4.202
2021-01-26 12:00:00,-4.472
2021-01-26 13:00:00,-2.943
2021-01-26 14:00:00,-4.108
2021-01-27 10:00:00,-2.785
2021-01-28 16:00:00,-0.731
2021-01-28 17:00:00,-1.547
2021-01-28 18:00:00,-1.138
2021-01-28 19:00:00,-1.476
2021-01-28 20:00:00,-1.344
2021-01-28 21:00:00,-1.154
2021-01-28 22:00:00,-1.911
2021-01-28 23:00:00,-1.307
2021-01-29 00:00:00,-1.328
2021-01-29 01:00:00,-1.304
2021-01-29 02:00:00,-1.894
2021-01-29 03:00:00,-1.836
2021-01-29 04:00:00,-1.599
2021-01-29 05:00:00,-1.45
2021-01-29 08:00:00,-1.648
2021-01-29 09:00:00,-1.08
2021-01-29 10:00:00,-1.089
2021-01-29 11:00:00,-1.067
2021-01-29 13:00:00,-0.678
2021-01-29 14:00:00,-0.764
2021-01-29 15:00:00,-0.958
2021-01-30 10:00:00,-0.664
2021-01-30 11:00:00,-1.116
2021-01-30 12:00:00,-1.005
2021-01-30 13:00:00,-1.715
2021-01-30 15:00:00,-1.071
2021-01-31 10:00:00,-0.959
2021-01-31 11:00:00,-0.343
2021-01-31 12:00:00,-1.799
2021-01-31 13:00:00,-2.095
2021-01-31 14:00:00,-2.456
2021-01-31 15:00:00,-3.546
2021-01-31 16:00:00,-5.532
2021-01-31 17:00:00,-8.869
2021-01-31 18:00:00,-8.653
2021-01-31 20:00:00,-5.397
2021-01-31 21:00:00,-4.868
2021-01-31 22:00:00,-2.982
2021-01-31 23:00:00,-2.939
2021-02-01 00:00:00,-3.268
2021-02-01 01:00:00,-1.047
2021-02-01 05:00:00,-2.36
2021-02-01 06:00:00,-3.197
2021-02-01 07:00:00,-2.848
2021-02-01 10:00:00,-1.275
2021-02-01 11:00:00,-0.762
2021-02-01 12:00:00,-0.766
2021-02-01 13:00:00,-0.109
2021-02-01 14:00:00,-0.671
2021-02-02 09:00:00,-0.92
2021-02-02 10:00:00,-0.633
2021-02-02 11:00:00,-0.72
2021-02-02 12:00:00,-0.425
2021-02-02 13:00:00,-0.519
2021-02-02 14:00:00,-0.128
2021-02-02 15:00:00,-0.809
2021-02-02 16:00:00,-0.388
2021-02-02 17:00:00,-1.444
2021-02-02 18:00:00,-1.545
2021-02-02 19:00:00,-1.408
2021-02-02 20:00:00,-0.835
2021-02-02 21:00:00,-0.765
2021-02-02 22:00:00,-1.143
2021-02-02 23:00:00,-1.493
2021-02-03 00:00:00,-1.309
2021-02-03 01:00:00,-1.073
2021-02-03 02:00:00,-1.246
2021-02-03 03:00:00,-0.802
2021-02-03 04:00:00,-1.821
2021-02-03 05:00:00,-1.143
2021-02-03 06:00:00,-1.194
2021-02-03 07:00:00,-1.024
2021-02-03 08:00:00,-0.909
2021-02-03 09:00:00,-0.993
2021-02-03 10:00:00,-0.666
2021-02-03 11:00:00,-0.775
2021-02-03 12:00:00,-0.871
2021-02-03 13:00:00,-1.327
2021-02-03 14:00:00,-0.699
2021-02-03 15:00:00,-0.973
2021-02-03 16:00:00,-0.933
2021-02-03 17:00:00,-0.83
2021-02-03 18:00:00,-0.788
2021-02-03 19:00:00,-0.691
2021-02-03 20:00:00,-1.452
2021-02-03 21:00:00,-0.903
2021-02-03 22:00:00,-1.48
2021-02-03 23:00:00,-1.403
2021-02-04 00:00:00,-1.391
2021-02-04 01:00:00,-1.977
2021-02-04 02:00:00,-2.887
2021-02-04 03:00:00,-3.801
2021-02-04 04:00:00,-4.443
2021-02-04 05:00:00,-4.601
2021-02-04 06:00:00,-5.057
2021-02-04 07:00:00,-5.081
2021-02-04 08:00:00,-4.845
2021-02-04 09:00:00,-2.71
2021-02-04 10:00:00,-3.388
2021-02-04 11:00:00,-1.125
2021-02-04 12:00:00,-1.142
2021-02-04 13:00:00,-0.98
2021-02-04 14:00:00,-1.806
2021-02-04 15:00:00,-1.944
2021-02-04 16:00:00,-1.928
2021-02-04 17:00:00,-2.479
2021-02-04 18:00:00,-3.294
2021-02-04 19:00:00,-4.201
2021-02-04 20:00:00,-3.831
2021-02-04 21:00:00,-4.267
2021-02-04 22:00:00,-3.73
2021-02-04 23:00:00,-4.301
2021-02-05 00:00:00,-4.338
2021-02-05 01:00:00,-5.532
2021-02-05 02:00:00,-5.177
2021-02-05 03:00:00,-4.347
2021-02-05 04:00:00,-2.5
2021-02-05 05:00:00,-2.696
2021-02-05 06:00:00,-4.269
2021-02-05 07:00:00,-5.453
2021-02-05 08:00:00,-6.032
2021-02-05 09:00:00,-4.558
2021-02-05 10:00:00,-1.811
2021-02-05 11:00:00,-1.212
2021-02-05 12:00:00,-0.027
2021-02-05 13:00:00,-0.311
2021-02-05 14:00:00,-1.491
2021-02-05 15:00:00,-1.181
2021-02-05 16:00:00,-2.165
2021-02-05 17:00:00,-2.154
2021-02-05 18:00:00,-2.435
2021-02-05 19:00:00,-3.086
2021-02-05 20:00:00,-3.149
2021-02-05 21:00:00,-2.415
2021-02-05 22:00:00,-2.701
2021-02-05 23:00:00,-3.514
2021-02-06 00:00:00,-3.218
2021-02-06 01:00:00,-4.039
2021-02-06 02:00:00,-3.672
2021-02-06 03:00:00,-3.841
2021-02-06 04:00:00,-1.988
2021-02-06 05:00:00,-1.542
2021-02-06 06:00:00,-2.413
2021-02-06 07:00:00,-2.224
2021-02-06 08:00:00,-1.865
2021-02-06 09:00:00,-1.506
2021-02-06 10:00:00,-1.091
2021-02-06 11:00:00,-0.595
2021-02-06 12:00:00,-1.149
2021-02-06 13:00:00,-0.259
2021-02-06 14:00:00,-0.968
2021-02-06 15:00:00,-1.153
2021-02-06 16:00:00,-1.055
2021-02-06 17:00:00,-1.655
2021-02-06 18:00:00,-1.738
2021-02-06 19:00:00,-2.088
2021-02-06 20:00:00,-0.968
2021-02-06 21:00:00,-1.334
2021-02-06 22:00:00,-2.007
2021-02-06 23:00:00,-1.436
2021-02-07 00:00:00,-1.639
2021-02-07 01:00:00,-2.066
2021-02-07 02:00:00,-1.7
2021-02-07 03:00:00,-1.712
2021-02-07 04:00:00,-1.787
2021-02-07 05:00:00,-1.194
2021-02-07 06:00:00,-0.896
2021-02-07 07:00:00,-0.615
2021-02-07 08:00:00,-1.16
2021-02-07 09:00:00,-1.193
2021-02-07 10:00:00,-1.078
2021-02-07 11:00:00,-0.442
2021-02-07 12:00:00,-0.712
2021-02-07 13:00:00,-0.399
2021-02-07 14:00:00,-0.592
2021-02-08 02:00:00,-7.105
2021-02-08 11:00:00,-1.15
2021-02-08 13:00:00,-1.49
2021-02-08 23:00:00,-3.336
2021-02-09 00:00:00,-2.527
2021-02-09 01:00:00,-2.455
2021-02-09 03:00:00,-1.782
2021-02-09 04:00:00,-2.586
2021-02-09 05:00:00,-1.941
2021-02-09 10:00:00,-1.124
2021-02-09 12:00:00,-0.779
2021-02-09 13:00:00,-0.415
2021-02-09 14:00:00,-1.089
2021-02-09 15:00:00,-1.096
2021-02-09 16:00:00,-1.014
2021-02-09 20:00:00,-2.776
2021-02-09 23:00:00,-2.865
2021-02-10 00:00:00,-2.729
2021-02-10 01:00:00,-3.125
2021-02-10 14:00:00,-0.635
2021-02-10 15:00:00,-0.384
2021-02-11 11:00:00,-0.789
2021-02-11 12:00:00,-3.582
2021-02-11 16:00:00,-4.393
2021-02-12 11:00:00,-1.292
2021-02-12 12:00:00,-4.065
2021-02-12 13:00:00,-4.155
2021-02-12 15:00:00,-3.581
2021-02-12 18:00:00,-5.157
2021-02-14 13:00:00,-1.185
2021-02-15 10:00:00,-2.745
2021-02-15 11:00:00,-0.13
2021-02-15 12:00:00,-1.578
2021-02-15 14:00:00,-2.306
2021-02-15 15:00:00,-2.797
2021-02-15 16:00:00,-3.621
2021-02-15 17:00:00,-3.252
2021-02-15 18:00:00,-3.596
2021-02-15 19:00:00,-3.643
2021-02-15 20:00:00,-4.013
2021-02-16 08:00:00,-1.302
2021-02-16 09:00:00,-1.011
2021-02-16 10:00:00,-0.67
2021-02-16 11:00:00,-0.897
2021-02-16 14:00:00,-0.842
2021-02-16 15:00:00,-1.944
2021-02-16 16:00:00,-1.718
2021-02-16 17:00:00,-2.409
2021-02-16 18:00:00,-3.336
2021-02-16 19:00:00,-4.107
2021-02-16 20:00:00,-4.344
2021-02-16 21:00:00,-3.809
2021-02-16 22:00:00,-4.009
2021-02-16 23:00:00,-3.374
2021-02-17 00:00:00,-3.336
2021-02-17 01:00:00,-2.865
2021-02-17 03:00:00,-3.283
2021-02-17 09:00:00,-1.296
2021-02-17 10:00:00,-1.662
2021-02-17 11:00:00,-0.127
2021-02-17 14:00:00,-1.991
2021-02-17 15:00:00,-2.574
2021-02-17 16:00:00,-3.902
2021-02-17 17:00:00,-4.391
2021-02-17 18:00:00,-5.383
2021-02-17 19:00:00,-6.451
2021-02-17 20:00:00,-7.223
2021-02-17 23:00:00,-7.11
2021-02-18 05:00:00,-7.163
2021-02-18 06:00:00,-5.938
2021-02-18 09:00:00,-5.514
2021-02-18 10:00:00,-3.347
2021-02-18 11:00:00,-2.113
2021-02-18 12:00:00,-1.793
2021-02-18 13:00:00,-1.909
2021-02-18 14:00:00,-3.346
2021-02-18 16:00:00,-3.564
2021-02-18 17:00:00,-3.243
2021-02-18 18:00:00,-3.892
2021-02-18 19:00:00,-3.962
2021-02-18 20:00:00,-4.739
2021-02-18 21:00:00,-5.294
2021-02-18 22:00:00,-5.624
2021-02-18 23:00:00,-7.06
2021-02-19 00:00:00,-6.005
2021-02-19 01:00:00,-4.103
2021-02-19 02:00:00,-4.284
2021-02-19 03:00:00,-4.342
2021-02-19 04:00:00,-1.866
2021-02-19 05:00:00,-1.787
2021-02-19 06:00:00,-1.509
2021-02-19 07:00:00,-2.26
2021-02-19 08:00:00,-2.923
2021-02-19 09:00:00,-1.622
2021-02-19 10:00:00,-1.539
2021-02-19 11:00:00,-1.416
2021-02-19 14:00:00,-2.687
2021-02-19 15:00:00,-3.677
2021-02-19 16:00:00,-3.376
2021-02-19 17:00:00,-3.911
2021-02-19 18:00:00,-3.952
2021-02-19 19:00:00,-4.218
2021-02-19 20:00:00,-5.104
2021-02-19 21:00:00,-4.362
2021-02-19 22:00:00,-4.976
2021-02-19 23:00:00,-4.98
2021-02-20 00:00:00,-5.123
2021-02-20 01:00:00,-6.122
2021-02-20 02:00:00,-6.962
2021-02-20 03:00:00,-7.81
2021-02-20 04:00:00,-6.047
2021-02-20 05:00:00,-6.511
2021-02-20 06:00:00,-6.017
2021-02-20 07:00:00,-5.809
2021-02-20 08:00:00,-5.747
2021-02-20 09:00:00,-7.079
2021-02-20 10:00:00,-3.369
2021-02-20 11:00:00,-1.788
2021-02-20 14:00:00,-3.464
2021-02-20 15:00:00,-5.152
2021-02-20 16:00:00,-5.818
2021-02-20 17:00:00,-5.765
2021-02-20 18:00:00,-7.203
2021-02-20 19:00:00,-7.865
2021-02-20 20:00:00,-6.562
2021-02-20 21:00:00,-8.583
2021-02-21 05:00:00,-9.481
2021-02-21 10:00:00,-5.301
2021-02-21 11:00:00,-1.394
2021-02-21 14:00:00,-3.238
2021-02-21 15:00:00,-3.304
2021-02-21 16:00:00,-3.741
2021-02-21 17:00:00,-3.7
2021-02-21 18:00:00,-4.206
2021-02-21 19:00:00,-4.277
2021-02-21 20:00:00,-4.483
2021-02-21 21:00:00,-4.549
2021-02-21 22:00:00,-4.864
2021-02-21 23:00:00,-5.797
2021-02-22 00:00:00,-5.046
2021-02-22 01:00:00,-5.903
2021-02-22 02:00:00,-5.986
2021-02-22 03:00:00,-5.185
2021-02-22 04:00:00,-3.982
2021-02-22 05:00:00,-3.029
2021-02-22 06:00:00,-3.384
2021-02-22 07:00:00,-3.191
2021-02-22 08:00:00,-3.201
2021-02-22 09:00:00,-1.791
2021-02-22 10:00:00,-0.768
2021-02-22 11:00:00,-2.168
2021-02-22 12:00:00,-1.71
2021-02-22 13:00:00,-1.61
2021-02-22 14:00:00,-2.333
2021-02-22 15:00:00,-1.762
2021-02-22 16:00:00,-2.216
2021-02-22 17:00:00,-2.784
2021-02-22 18:00:00,-3.526
2021-02-22 19:00:00,-3.112
2021-02-22 20:00:00,-3.455
2021-02-22 21:00:00,-3.886
2021-02-22 22:00:00,-3.968
2021-02-22 23:00:00,-4.442
2021-02-23 00:00:00,-5.048
2021-02-23 01:00:00,-5.283
2021-02-23 02:00:00,-5.546
2021-02-23 03:00:00,-5.485
2021-02-23 04:00:00,-4.227
2021-02-23 05:00:00,-3.835
2021-02-23 06:00:00,-4.145
2021-02-23 07:00:00,-4.309
2021-02-23 08:00:00,-4.522
2021-02-23 09:00:00,-3.821
2021-02-23 10:00:00,-1.472
2021-02-23 11:00:00,-1.593
2021-02-23 14:00:00,-0.952
2021-02-23 15:00:00,-2.319
2021-02-23 16:00:00,-2.587
2021-02-23 17:00:00,-3.216
2021-02-23 18:00:00,-3.334
2021-02-23 19:00:00,-4.08
2021-02-23 20:00:00,-4.189
2021-02-23 21:00:00,-4.735
2021-02-23 22:00:00,-5.146
2021-02-23 23:00:00,-5.498
2021-02-24 00:00:00,-5.401
2021-02-24 01:00:00,-6.02
2021-02-24 02:00:00,-6.172
2021-02-24 03:00:00,-7.034
2021-02-24 04:00:00,-5.108
2021-02-24 05:00:00,-5.147
2021-02-24 06:00:00,-5.187
